origin,target_end,horizon,method,pool_size,matching_size,effective_n,freshest_score_age_h,fallback,q05,q10,q25,q50,q75,q90,q95,base_q05,base_q10,base_q25,base_q50,base_q75,base_q90,base_q95,pv_age,pv_recovery,pv_transport_age,pv_missing_fraction,irradiance_age,irradiance_recovery,irradiance_transport_age,irradiance_missing_fraction,actual_kw,valid_target,daylight,phase,event_id,recovery_hour,split,within_split,wis_kw,nwis,mae_kw,coverage50,width50_kw,coverage80,width80_kw,coverage90,width90_kw,scenario
2015-10-05 13:00:00+00:00,2015-10-05 14:00:00+00:00,1,rolling,688,484,514.7344137465454,1.0,none,0.0,0.0,0.2029933333333333,8.092231718649488,132.94402931571153,144.31141880351754,152.40058609865827,0.0,0.0,0.2029933333333333,8.092231718649488,132.94402931571153,144.31141880351754,152.40058609865827,0.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,140.19333333333333,True,True,background,-1,,development_evaluation,True,36.72465285881227,0.13566550742080632,132.10110161468384,0.0,132.7410359823782,1.0,144.31141880351754,1.0,152.40058609865827,irradiance_first
2015-10-05 13:00:00+00:00,2015-10-05 14:00:00+00:00,1,recovery,688,484,394.83593539370787,1.0,none,0.0,0.0,0.2029933333333333,8.092231718649488,132.94402931571153,144.31141880351754,152.40058609865827,0.0,0.0,0.2029933333333333,8.092231718649488,132.94402931571153,144.31141880351754,152.40058609865827,0.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,140.19333333333333,True,True,background,-1,,development_evaluation,True,36.72465285881227,0.13566550742080632,132.10110161468384,0.0,132.7410359823782,1.0,144.31141880351754,1.0,152.40058609865827,irradiance_first
2015-10-05 14:00:00+00:00,2015-10-05 15:00:00+00:00,1,rolling,688,41,514.7639178282319,1.0,none,0.0,0.0,24.735834272,37.83833475513376,211.5235825148347,213.012752092901,213.5529400909962,0.0,0.0,24.735834272,37.83833475513376,211.5235825148347,213.012752092901,213.5529400909962,0.0,46.0,0.0,0.1111111111111111,0.0,46.0,0.0,0.1111111111111111,175.898,True,True,background,-1,,development_evaluation,True,42.201626256280484,0.15589813910705758,138.05966524486624,1.0,186.78774824283468,1.0,213.012752092901,1.0,213.5529400909962,irradiance_first
2015-10-05 14:00:00+00:00,2015-10-05 15:00:00+00:00,1,recovery,688,41,169.2269509830848,1.0,none,0.0,0.0,24.735834272,37.83833475513376,211.5235825148347,213.012752092901,213.5529400909962,0.0,0.0,24.735834272,37.83833475513376,211.5235825148347,213.012752092901,213.5529400909962,0.0,46.0,0.0,0.1111111111111111,0.0,46.0,0.0,0.1111111111111111,175.898,True,True,background,-1,,development_evaluation,True,42.201626256280484,0.15589813910705758,138.05966524486624,1.0,186.78774824283468,1.0,213.012752092901,1.0,213.5529400909962,irradiance_first
2015-10-05 15:00:00+00:00,2015-10-05 16:00:00+00:00,1,rolling,687,17,514.3907103589171,2.0,none,0.0,32.65343921943983,36.52846794219984,122.2252478718791,197.50699255436675,227.45254452394772,229.8431575325991,0.0,32.65343921943983,36.52846794219984,122.2252478718791,197.50699255436675,227.45254452394772,229.8431575325991,1.0,-1.0,1.0,0.1111111111111111,1.0,-1.0,1.0,0.1111111111111111,193.61583333333334,True,True,outage,39,-12.0,development_evaluation,True,30.546283511671312,0.11284183048271634,71.39058546145424,1.0,160.9785246121669,1.0,194.7991053045079,1.0,229.8431575325991,irradiance_first
2015-10-05 15:00:00+00:00,2015-10-05 16:00:00+00:00,1,recovery,687,17,199.73804351680855,2.0,none,0.0,32.65343921943983,36.52846794219984,122.2252478718791,197.50699255436675,227.45254452394772,229.8431575325991,0.0,32.65343921943983,36.52846794219984,122.2252478718791,197.50699255436675,227.45254452394772,229.8431575325991,1.0,-1.0,1.0,0.1111111111111111,1.0,-1.0,1.0,0.1111111111111111,193.61583333333334,True,True,outage,39,-12.0,development_evaluation,True,30.546283511671312,0.11284183048271634,71.39058546145424,1.0,160.9785246121669,1.0,194.7991053045079,1.0,229.8431575325991,irradiance_first
2015-10-05 16:00:00+00:00,2015-10-05 17:00:00+00:00,1,rolling,686,17,514.0166262680292,3.0,none,0.0,33.30792630348612,46.305233148222065,142.0322941336121,206.97978976484416,231.29719247497405,236.74407609696271,0.0,33.30792630348612,46.305233148222065,142.0322941336121,206.97978976484416,231.29719247497405,236.74407609696271,2.0,-1.0,2.0,0.2222222222222222,2.0,-1.0,2.0,0.2222222222222222,197.49083333333334,True,True,outage,39,-11.0,development_evaluation,True,28.438296907432306,0.10505466164548322,55.45853919972123,1.0,160.67455661662208,1.0,197.98926617148794,1.0,236.74407609696271,irradiance_first
2015-10-05 16:00:00+00:00,2015-10-05 17:00:00+00:00,1,recovery,686,17,199.69318011166771,3.0,none,0.0,33.30792630348612,46.305233148222065,142.0322941336121,206.97978976484416,231.29719247497405,236.74407609696271,0.0,33.30792630348612,46.305233148222065,142.0322941336121,206.97978976484416,231.29719247497405,236.74407609696271,2.0,-1.0,2.0,0.2222222222222222,2.0,-1.0,2.0,0.2222222222222222,197.49083333333334,True,True,outage,39,-11.0,development_evaluation,True,28.438296907432306,0.10505466164548322,55.45853919972123,1.0,160.67455661662208,1.0,197.98926617148794,1.0,236.74407609696271,irradiance_first
2015-10-05 17:00:00+00:00,2015-10-05 18:00:00+00:00,1,rolling,685,17,513.6416641259965,4.0,none,0.0,20.27583193046262,34.45624044509419,154.1526174565185,202.0519990103759,223.125445385497,237.14495818059956,0.0,20.27583193046262,34.45624044509419,154.1526174565185,202.0519990103759,223.125445385497,237.14495818059956,3.0,-1.0,3.0,0.3333333333333333,3.0,-1.0,3.0,0.3333333333333333,234.7,True,True,outage,39,-10.0,development_evaluation,True,45.296398791920474,0.1673306198445529,80.54738254348149,0.0,167.59575856528173,0.0,202.84961345503436,1.0,237.14495818059956,irradiance_first
2015-10-05 17:00:00+00:00,2015-10-05 18:00:00+00:00,1,recovery,685,17,199.6481661944925,4.0,none,0.0,20.27583193046262,34.45624044509419,154.1526174565185,202.0519990103759,223.125445385497,237.14495818059956,0.0,20.27583193046262,34.45624044509419,154.1526174565185,202.0519990103759,223.125445385497,237.14495818059956,3.0,-1.0,3.0,0.3333333333333333,3.0,-1.0,3.0,0.3333333333333333,234.7,True,True,outage,39,-10.0,development_evaluation,True,45.296398791920474,0.1673306198445529,80.54738254348149,0.0,167.59575856528173,0.0,202.84961345503436,1.0,237.14495818059956,irradiance_first
