site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,pv_only,development_evaluation,single_imputation_compact,3,2137,0.060858481100718724,0.09090821090899046,0.400561534861956,0.6087973795039775,0.6995788488535329,0.2060191570892122,26
nist,pv_only,development_evaluation,single_imputation_compact,4,2137,0.06773511971339352,0.10140141162391235,0.3883949461862424,0.5942910622367805,0.6846045858680393,0.2265302852689498,26
nist,pv_only,development_evaluation,single_imputation_flexible,1,2138,0.04213375509209543,0.05647476709756794,0.3540692235734331,0.5280636108512629,0.6028999064546305,0.09049812902863232,26
nist,pv_only,development_evaluation,single_imputation_flexible,2,2137,0.060447704930520686,0.0796532362494711,0.3107159569489939,0.4674777725783809,0.5334581188582125,0.11264589787633117,26
nist,pv_only,development_evaluation,single_imputation_flexible,3,2137,0.07050399409265434,0.09162782103125001,0.2938699110903135,0.4473561066916238,0.5189518015910154,0.12111667762698083,26
nist,pv_only,development_evaluation,single_imputation_flexible,4,2137,0.08081005914766419,0.10393447634736229,0.26626111371080957,0.4033692091717361,0.47964436125409454,0.1267329024011631,26
nist,pv_only,validation,geometric_persistence,1,1899,0.05095223875302185,0.07550624649002889,0.36229594523433384,0.665086887835703,0.7967351237493417,0.32070260363765707,22
nist,pv_only,validation,geometric_persistence,2,1899,0.06814323555721712,0.10969700190011966,0.37598736176935227,0.6519220642443391,0.7904160084254871,0.44262445087428287,22
nist,pv_only,validation,geometric_persistence,3,1899,0.08229531046303742,0.13792682795019462,0.3896787783043707,0.6703528172722486,0.7862032648762507,0.5298320337217538,22
nist,pv_only,validation,geometric_persistence,4,1899,0.09349316735620668,0.16121544015751463,0.41021590310689837,0.6771985255397578,0.7783043707214323,0.5896689436280695,22
nist,pv_only,validation,multiple_imputation_compact,1,1899,0.04062814203669801,0.06148810742000635,0.4523433385992628,0.6640337019483938,0.7525013164823592,0.1586921429545474,22
nist,pv_only,validation,multiple_imputation_compact,2,1899,0.056497866557968096,0.08480915795858493,0.41179568193786203,0.6018957345971564,0.6814112690889942,0.19439025743006202,22
nist,pv_only,validation,multiple_imputation_compact,3,1899,0.0702295036149265,0.10383806302380026,0.3644023170089521,0.5466034755134281,0.6276987888362296,0.21369351999767772,22
nist,pv_only,validation,multiple_imputation_compact,4,1899,0.08200119790216731,0.11991027076446029,0.3359662980516061,0.5144813059505002,0.608214849921011,0.23060992612412684,22
nist,pv_only,validation,multiple_imputation_flexible,1,1899,0.044933046333017,0.06129660944411917,0.35545023696682465,0.5323854660347551,0.5992627698788836,0.10769197543984975,22
nist,pv_only,validation,multiple_imputation_flexible,2,1899,0.0633697345941677,0.08441296669687631,0.31648235913638756,0.4776197998946814,0.5423907319641916,0.12623522460439243,22
nist,pv_only,validation,multiple_imputation_flexible,3,1899,0.07962773340588306,0.10325089871284843,0.28067403896787785,0.4075829383886256,0.46919431279620855,0.13169151239790022,22
nist,pv_only,validation,multiple_imputation_flexible,4,1899,0.095524847674457,0.1204848518384367,0.2559241706161137,0.37177461822011587,0.43233280674038965,0.1344689949365457,22
nist,pv_only,validation,persistence,1,1899,0.07117700829827368,0.117139464941107,0.3675618746708794,0.6766719325961033,0.833070036861506,0.4082612891482882,22
nist,pv_only,validation,persistence,2,1899,0.10159366305113048,0.17841813162411418,0.3807266982622433,0.6893101632438126,0.822538177988415,0.5543118403038975,22
nist,pv_only,validation,persistence,3,1899,0.12236187360710091,0.22033737213456372,0.3802001053185887,0.7019483938915219,0.8141126908899421,0.6382554910412731,22
nist,pv_only,validation,persistence,4,1899,0.1340663229373306,0.24547319573182838,0.4081095313322802,0.6940494997367035,0.808320168509742,0.6901455589689102,22
nist,pv_only,validation,quantile_compact,1,1899,0.08404330696199695,0.25280240346256955,0.6898367561874671,0.8551869404949973,0.9125855713533438,0.4484867146106268,22
nist,pv_only,validation,quantile_compact,2,1899,0.08901795164678027,0.261327816315859,0.6735123749341759,0.8241179568193786,0.9031068983675619,0.48484871710336663,22
nist,pv_only,validation,quantile_compact,3,1899,0.09565052695063743,0.2724218197266325,0.6692996313849394,0.809373354397051,0.8867825171142707,0.49580112253505315,22
nist,pv_only,validation,quantile_compact,4,1899,0.10318860409183632,0.31169338002444463,0.6756187467087941,0.8014744602422328,0.8867825171142707,0.5017909451157665,22
nist,pv_only,validation,quantile_flexible,1,1899,0.0744795293157683,0.19711075194442818,0.6550816219062665,0.8209583991574513,0.8909952606635071,0.4342200444920757,22
nist,pv_only,validation,quantile_flexible,2,1899,0.0850205972911669,0.23447079143191774,0.627172195892575,0.7898894154818326,0.8778304370721433,0.47439804382550665,22
nist,pv_only,validation,quantile_flexible,3,1899,0.09300696196729594,0.2476411114256216,0.6329647182727751,0.770405476566614,0.8599262769878884,0.4813803789214803,22
nist,pv_only,validation,quantile_flexible,4,1899,0.10441661617264886,0.31169338002444463,0.6482359136387572,0.7735650342285414,0.8599262769878884,0.4890232433953042,22
nist,pv_only,validation,single_imputation_compact,1,1899,0.041055438681313394,0.06055083432691632,0.4418114797261717,0.6434965771458663,0.7335439705107951,0.1429738390838723,22
nist,pv_only,validation,single_imputation_compact,2,1899,0.05702762051124404,0.08399016668081498,0.4060031595576619,0.5860979462875198,0.6619273301737757,0.18220640859693826,22
nist,pv_only,validation,single_imputation_compact,3,1899,0.07073565689138157,0.10332802757824061,0.3591363875724065,0.536071616640337,0.6161137440758294,0.20530899370900121,22
nist,pv_only,validation,single_imputation_compact,4,1899,0.08258907216819185,0.11987788873764518,0.33228014744602424,0.5102685624012638,0.6029489204844655,0.22548658489181572,22
nist,pv_only,validation,single_imputation_flexible,1,1899,0.04567751342713142,0.06025908966524916,0.3407056345444971,0.5055292259083728,0.5729331226961558,0.08982468937135177,22
nist,pv_only,validation,single_imputation_flexible,2,1899,0.06467802143853287,0.08380306500798615,0.3048973143759874,0.4555028962611901,0.5223802001053186,0.11151393052415394,22
nist,pv_only,validation,single_imputation_flexible,3,1899,0.08112281541441091,0.10307812084357687,0.2775144813059505,0.3959978936282254,0.4528699315429173,0.12032582808655344,22
