native_date,bright_hours,ac_max_w,ac_median_w,dc_max_w,dc_median_w,dc_v_median,poa_median,module_sentinel_fraction,all_observed_bright_ac_below_10w
2016-02-13,8,860.8329183333334,736.4642566666666,930.7928933333334,797.002305,251.5822341666667,911.8015916666666,0.0,False
2016-02-14,8,593.98244,382.10847083333334,643.4257566666668,418.20438333333334,262.2145916666667,453.3960933333333,0.0,False
2016-02-15,8,651.8885466666667,463.70495833333337,704.9451183333333,503.2880858333334,261.77256166666666,555.8901816666666,0.0,False
2016-02-16,9,565.290015,232.80509283333333,610.8623016666667,258.48171383333334,265.294795,288.60585699999996,0.0,False
2016-02-17,8,840.5581016666667,701.8191616666666,908.2086316666666,759.3917208333332,253.81892749999997,863.7669583333334,0.0,False
2016-02-18,10,852.7552716666667,664.0193083333334,923.6668950000001,719.2172966666667,249.55134500000003,815.1354283333333,0.0,False
2016-02-19,10,889.0556799999999,567.6985016666667,961.8172183333334,613.2102691666666,252.78962166666668,700.330755,0.0,False
2016-02-20,10,832.8676633333333,621.4334736666666,900.3453900000001,675.6708675,253.95441666666665,763.0607333333332,0.0,False
2016-02-21,9,847.35546,712.3760149999999,912.617305,768.5772566666667,259.187225,853.5771466666666,0.0,False
2016-02-22,8,693.5584183333334,425.04267,747.0031116666667,462.91765999999996,261.70163249999996,505.4846025,0.0,False
2016-02-23,8,862.5125033333334,417.07483833333333,928.1593833333334,451.55548875,251.82065,911.0226925000001,0.0,False
2016-02-24,9,901.5604133333333,768.182395,972.3323816666667,829.0299466666667,258.231575,907.5935750000001,0.0,False
2016-02-25,10,896.76481,701.4917025,965.753085,755.0352399999999,258.06519333333335,842.6811741666668,0.0,False
2016-02-26,10,882.0151333333334,692.2172091666666,951.8451266666667,747.7679674999999,252.3354541666667,847.9951383333332,0.0,False
2016-02-27,8,832.9792983333333,413.11528250000003,901.5792766666667,450.7339,253.5969225,509.0120825,0.0,False
2016-02-28,9,882.5457783333334,718.4423516666667,953.295895,777.5195683333333,253.14392166666667,876.5100333333334,0.0,False
2016-02-29,8,906.177505,694.67690025,978.8291066666667,752.5882919166665,254.91208,846.46306,0.0,False
2016-03-01,9,707.0685266666667,503.6428755,763.58401,547.3298149999999,261.7671833333333,594.98012,0.0,False
2016-03-02,8,918.736875,707.3636419166667,991.9141683333334,765.2883228333333,259.74773833333336,856.8300428333334,0.0,False
2016-03-03,10,838.5150983333333,424.18014,905.6395733333334,460.4526358333334,258.989355,517.3017508333332,0.0,False
2016-03-04,8,664.6593316666666,336.50500166666666,716.80292,368.855285,259.35898166666664,414.09335666666664,0.0,False
2016-03-05,7,630.2105183333333,262.0149216666667,679.7068416666666,291.7538916666666,259.404945,326.11019166666665,0.0,False
2016-03-06,6,675.1168866666667,486.80207083333335,731.64191,530.6323075,251.75960750000002,608.9131166666666,0.0,False
2016-03-07,5,689.8201133333333,400.87396333333334,744.9890233333333,435.46931333333333,263.1005,471.913805,0.0,False
2016-03-08,8,762.6842383333334,566.5682983333334,823.2504283333333,612.8133816666666,260.13972333333334,702.9247616666667,0.0,False
2016-03-09,6,722.1977366666666,626.3202141666666,778.9810033333334,678.2721799999999,257.5385766666667,783.2316183333334,0.0,False
2016-03-10,10,882.3699383333334,696.1584666666668,953.92589,752.5185491666666,250.6401641666667,859.4850875,0.0,False
2016-03-11,10,870.3636633333333,693.0118208333333,941.8535783333333,750.1306466666667,250.47882916666669,865.7153008333333,0.0,False
2016-03-12,8,789.96299,483.2458383333333,852.8178666666666,525.3673133333333,256.362565,590.114945,0.0,False
2016-03-13,8,724.2894733333334,316.03915916666665,781.6970966666667,348.41521666666665,259.39495583333337,387.68057583333336,0.0,False
2016-03-14,9,908.8988,690.4163566666666,982.0547600000001,745.9215366666667,257.0145766666667,858.7648583333333,0.0,False
2016-03-15,10,917.1330316666666,635.7845141666667,988.7993866666667,684.4946649999999,267.29170250000004,775.5290675,0.0,False
2016-03-16,10,945.5820283333334,724.5778416666667,1019.85252,780.57918,261.29954583333335,879.7021858333334,0.0,False
2016-03-17,2,177.919475,176.04753333333332,199.31088833333334,197.06883416666665,266.8233316666667,212.07069416666667,0.0,False
2016-03-18,7,2.548352625,1.3680122266666668,10.478529,9.469297166666667,162.11363166666666,336.54871,0.0,True
2016-03-19,10,695.544835,232.2921596666667,749.1385816666666,257.2072385,258.6598975,625.7058808333334,0.0,False
2016-03-20,10,911.1789466666667,730.641995,982.7382916666667,787.1362083333333,253.42958666666667,912.3382899999999,0.0,False
2016-03-21,9,817.1508200000001,586.1227433333333,884.99264,637.4551166666666,247.97686333333334,727.4841683333333,0.0,False
2016-03-22,10,845.4580933333333,590.3618875,916.3396883333334,641.8717783333334,248.8586825,750.0417625,0.0,False
2016-03-24,9,434.01282833333335,192.27140833333334,470.4072,214.16685833333335,189.8573595,634.2145949999999,0.0,False
2016-03-25,7,842.6794633333334,549.0892766666667,910.2231416666667,592.3343266666667,265.69586,692.6884266666667,0.0,False
2016-03-26,7,509.92401333333333,360.9435916666667,550.8846133333334,391.28118,269.00931166666663,419.22257833333333,0.0,False
2016-03-27,10,929.9422666666667,742.9244641666667,1003.2520733333333,801.0001883333333,255.2803166666667,931.2685041666666,0.0,False
2016-03-28,9,830.4118883333334,610.9152283333333,898.0406566666667,662.6262116666666,256.1694533333333,744.3791766666667,0.0,False
2016-03-29,8,762.7299833333333,441.7630975,824.8081383333333,478.5402325,253.0103525,541.5875416666667,0.0,False
2016-03-30,7,759.4979166666667,533.2615049999999,817.3291750000001,578.8740583333333,265.46385,662.1674216666667,0.0,False
2016-03-31,5,268.22804333333335,210.164765,294.8263833333333,233.34882166666665,261.99376,289.72317833333335,0.0,False
2016-04-01,10,894.2424316666667,736.6526125,963.9864783333334,792.9727591666667,256.22343333333333,908.5854658333334,0.0,False
2016-04-02,10,885.5661299999999,705.189885,956.9612149999999,761.8881374999999,252.35536916666666,880.55925,0.0,False
2016-04-03,10,900.3286,712.3255441666668,974.9437616666667,770.7155250000001,253.9543175,885.3120591666666,0.0,False
2016-04-04,9,878.453065,573.8015283333333,950.6709933333333,625.7418583333333,246.79207,722.9506383333334,0.0,False
2016-04-05,10,814.0285316666667,447.73816416666665,880.4765,487.91624416666673,259.65916166666665,554.9996208333333,0.0,False
2016-04-06,10,909.590455,726.3973325,984.2080466666666,785.54595,255.69118916666667,896.9009241666666,0.0,False
2016-04-07,10,862.718755,692.3515083333333,932.1990816666668,748.7499916666667,252.0985925,860.8864566666666,0.0,False
2016-04-08,10,787.2070466666667,491.9050716666667,851.2069766666666,534.7746166666666,253.21022333333335,603.0316216666668,0.0,False
2016-04-09,8,792.5955666666666,587.96318,856.6506333333333,641.9740491666666,251.99171666666666,742.9378458333333,0.0,False
2016-04-10,7,746.9948766666668,233.26948333333334,808.3818016666667,261.25432166666667,256.5683466666667,277.94920333333334,0.0,False
2016-04-11,7,676.641325,489.7534616666666,731.10045,532.455,259.2942366666667,591.0851533333333,0.0,False
2016-04-12,8,894.7479733333333,629.4526766666667,968.0675083333333,682.5067425,250.04640583333332,803.8526066666666,0.0,False
2016-04-13,9,762.8304083333334,504.5226083333334,827.4838450000001,547.3557416666666,248.63864,649.1947533333333,0.0,False
2016-04-14,9,809.7659116666667,538.6947533333333,876.67296,587.1521033333333,252.54189499999998,669.65911,0.0,False
2016-04-15,4,297.33471333333335,224.66217666666665,326.7750766666667,251.42355583333335,261.13324666666665,281.36063916666666,0.0,False
2016-04-17,6,2.595625216666667,2.0233641674166667,10.1522382,6.0691109025,186.53541,593.8287425,0.0,True
2016-04-18,7,739.8869516666667,394.98402333333337,799.1022133333333,432.10988,251.27840833333332,479.8730616666666,0.0,False
2016-04-19,9,844.8169300000001,637.4682516666667,910.8934816666666,690.2715900000001,255.32500166666665,809.98681,0.0,False
2016-04-20,10,610.8245316666666,464.78000175,659.27235,504.73898583333334,258.0331883333333,573.5858816666666,0.0,False
2016-04-21,10,842.443515,680.75665,910.6448133333334,736.6616325,251.351725,855.7057333333333,0.0,False
2016-04-22,10,835.82268,590.9849783333334,905.2341266666666,639.9224391666667,248.18172499999997,765.2154991666666,0.0,False
2016-04-23,7,781.9527949999999,417.7154268333333,846.9592433333333,461.54448666666667,256.0259316666667,523.0772783333333,0.0,False
2016-04-24,8,502.4510656666667,316.43587449999995,546.4494166666666,347.9068324166667,256.1396975,398.97644291666666,0.0,False
2016-04-25,9,827.2657816666667,611.1482516666667,894.9480866666667,663.1764949999999,251.04993166666665,799.9652000000001,0.0,False
2016-04-26,3,353.9889396666667,288.38850766666667,387.42107500000003,318.49331233333334,259.49915500000003,401.28759166666663,0.0,False
2016-04-27,10,713.1794699999999,411.65351,771.9035,449.31273250000004,257.68726833333335,511.32981500000005,0.0,False
2016-04-30,4,35.50127066666666,12.774220629166667,46.853231,21.147229416666665,213.33757333333335,304.22777833333333,0.0,False
2016-05-01,4,241.76829666666666,211.45624083333334,265.9824566666667,234.87294916666667,269.9669366666667,248.15276583333332,0.0,False
2016-05-02,10,848.1265216666667,684.9731808333333,915.129045,739.2276850000001,252.26061499999997,856.9458833333333,0.0,False
2016-05-03,10,847.8669216666666,681.0401766666666,916.5511383333334,737.0214591666668,254.54543166666667,848.4491691666667,0.0,False
2016-05-04,10,815.266035,660.6227441666667,882.9808233333333,716.41832,250.2212591666667,835.2165908333334,0.0,False
2016-05-05,10,814.4829933333333,625.2515916666666,883.3024866666667,679.7572675,245.94392,802.3099675000001,0.0,False
2016-05-06,9,642.518435,447.1792083333333,697.0044116666667,489.754955,251.61677333333333,565.203125,0.0,False
2016-05-07,1,211.45149833333335,211.45149833333335,235.876005,235.876005,262.944485,255.55154166666668,0.0,False
2016-05-08,7,724.8750183333334,365.5995683333333,784.3641183333333,398.84493833333335,258.09033,453.1106383333333,0.0,False
2016-05-09,10,755.0148883333334,474.7493075,816.3063583333334,518.2296566666666,254.23624999999998,601.7224450000001,0.0,False
2016-05-10,9,669.4755766666666,343.0287166666667,725.9960383333333,376.29505666666665,252.09194666666664,438.48319333333336,0.0,False
2016-05-11,10,751.1487833333334,421.05499083333336,812.8538333333333,459.6242066666666,256.658435,543.5769908333333,0.0,False
2016-05-12,10,815.6162633333333,654.8694641666666,883.4625,709.2300508333333,248.80919583333332,829.2739633333333,0.0,False
2016-05-13,10,825.29407,611.9901891666666,894.74149,664.0143175000001,252.13034249999998,765.7135591666666,0.0,False
2016-05-14,5,270.12588866666664,225.79652016666665,298.79806733333334,251.55670266666667,259.78937666666667,273.9172918333333,0.0,False
2016-05-15,6,478.65483,276.1583008333333,519.1078316666667,304.79387916666667,263.0715675,317.6761641666667,0.0,False
2016-05-17,1,214.20649666666668,214.20649666666668,238.5106273333333,238.5106273333333,263.6884483333333,257.36942933333336,0.0,False
2016-05-18,9,812.45779,660.9945366666667,878.2275683333334,713.33892,252.40746833333333,844.6003383333334,0.0,False
2016-05-19,10,771.5222083333333,544.9963525000001,836.602605,594.0945158333334,247.2368641666667,689.424325,0.0,False
2016-05-20,10,749.034495,486.1177825,811.6040433333333,529.8735975,247.44678333333331,623.2852466666666,0.0,False
2016-05-21,10,782.0172533333333,578.7381591666667,848.7476483333334,630.5005391666667,247.30961,743.3081708333333,0.0,False
2016-05-22,9,799.55462,648.4894316666666,866.8225533333333,701.920425,250.90545500000002,833.7960333333334,0.0,False
2016-05-23,7,732.9276983333333,471.0248866666667,790.94247,514.5332366666667,258.04916833333334,599.1065483333333,0.0,False
2016-05-24,10,751.6409283333334,504.6914508333333,813.6206216666667,549.1679641666667,250.17653833333333,640.3069,0.0,False
2016-05-25,10,768.281875,437.95156166666663,833.5209916666666,478.0085158333333,251.24782750000003,555.8769016666666,0.0,False
2016-05-26,4,488.13357666666667,371.23391416666664,532.310505,406.50609583333335,252.96319166666666,498.64352916666667,0.0,False
2016-05-27,8,611.8491183333333,406.4636058333333,661.9148183333333,444.29110000000003,258.56056666666666,484.4250116666667,0.0,False
2016-05-28,10,660.3091366666666,446.41518583333334,717.9788633333334,488.4574125,251.99222000000003,571.9157466666668,0.0,False
2016-05-29,8,753.6255266666667,546.8004633333334,816.772355,594.4443116666666,247.20383583333336,703.218725,0.0,False
2016-05-30,9,702.7671033333334,483.03358833333334,764.5818983333334,526.405945,245.24139666666667,634.7898083333333,0.0,False
2016-05-31,10,759.0676216666667,413.4005658333333,822.129425,452.60183083333334,254.04029833333334,519.7659975,0.0,False
2016-06-01,10,791.877795,635.3075991666667,858.1042983333333,688.7158608333334,248.89148833333334,801.6226183333333,0.0,False
2016-06-02,10,766.0557566666666,586.7814183333334,830.7758666666667,638.1754675,243.75630999999998,757.1377683333334,0.0,False
2016-06-03,10,737.3744716666666,564.5971616666667,799.7377633333333,614.8452925,247.66646166666666,719.5256616666667,0.0,False
2016-06-04,10,771.2613116666666,615.8948666666666,836.0304033333334,668.9688349999999,247.4393425,786.4092391666667,0.0,False
2016-06-05,10,758.3167583333333,596.9602166666666,822.293485,649.1881608333333,243.99297916666666,771.7328308333333,0.0,False
2016-06-06,8,758.2765683333333,586.0581191666668,823.073175,638.7163758333334,242.51249583333333,763.5973675,0.0,False
2016-06-07,8,704.4360949999999,452.60256666666663,763.7726550000001,495.08627333333334,246.29691666666668,576.807245,0.0,False
2016-06-08,9,736.1708299999999,519.0418866666666,798.4306633333333,567.6250466666667,245.13145333333333,661.93638,0.0,False
2016-06-09,9,729.18704,600.1193766666668,792.0769116666667,652.9533100000001,242.15231333333335,793.2330033333333,0.0,False
2016-06-10,11,713.6825216666667,444.77934666666664,775.7547500000001,486.94257333333337,240.77557333333334,599.6194566666667,0.0,False
2016-06-11,10,753.0244233333334,595.8098200000001,817.2798750000001,648.7734125,242.27405083333335,774.5092233333334,0.0,False
2016-06-12,8,738.8460866666667,586.8156775,802.214185,640.0483666666667,240.91945833333332,758.0899158333333,0.0,False
2016-06-13,7,735.1310833333333,497.19069666666667,797.5512283333334,539.9244116666666,248.45957166666668,609.2365083333333,0.0,False
2016-06-14,10,791.66193,628.0539508333334,858.6500316666667,682.0180083333333,248.7177675,797.7576200000001,0.0,False
2016-06-15,10,759.8378799999999,603.3169350000001,825.1611150000001,656.4274458333334,240.5310475,787.268885,0.0,False
