poa_w_m2,dc_w,ac_w,dc_v,dc_a,ac_v,ac_a,module_temp_c,power_factor,module_temp_sentinel,dc_vi_w,ac_vipf_w,abs_dc_identity_error_w,abs_ac_identity_error_w,native_hour_start,source_year,valid_ac_minutes,valid_dc_minutes
-3.0548536833333335,-0.04487728483333333,2.670171166666667,2.1751444,-0.020536636,122.936795,0.185631485,-13.525707,0.11629028000000001,0.0,-0.044710744101811,2.6538561381089565,0.0010737966128386669,0.016523196932011867,2016-01-01 00:00:00,2016,60,60
-3.7277937333333333,-0.042834087,2.6646267,2.1638152,-0.019730743499999998,122.71143333333333,0.18530866666666668,-14.278026166666667,0.11654646166666667,0.0,-0.042749368953932665,2.650237173957869,0.0010486842088989997,0.015736277235492934,2016-01-01 01:00:00,2016,60,60
-2.62367255,-0.04507024116666667,2.6441342000000003,2.1817064000000004,-0.020718869833333334,122.36693,0.18478246666666667,-15.151266,0.11627058666666666,0.0,-0.04508285027225783,2.6290248038213284,0.0013672637930588335,0.015722005614784186,2016-01-01 02:00:00,2016,60,60
-3.4102425666666667,-0.044877458999999995,2.6493061166666667,2.2000645333333333,-0.020434224666666667,122.32166333333333,0.18471435333333333,-13.902470666666666,0.11679120666666667,0.0,-0.04488532058180967,2.6388408898443583,0.001097011521024,0.011769606974649809,2016-01-01 03:00:00,2016,60,60
-3.1363396666666667,-0.04662064133333333,2.6539677,2.207470116666667,-0.0213485395,122.19987166666667,0.18445572166666666,-15.897476166666667,0.11710887833333333,0.0,-0.04711821136960867,2.639689051543756,0.001191255696629,0.015420316476942827,2016-01-01 04:00:00,2016,60,60
-3.0929637666666663,-0.049256701,2.6482162333333337,2.27112185,-0.021691752833333335,122.14290166666666,0.18439647833333334,-15.785230666666667,0.11693082,0.0,-0.04928310395227733,2.6335997495407777,0.001070928820153334,0.015627873598227808,2016-01-01 05:00:00,2016,60,60
-2.269376933333333,-0.08904519133333334,2.649635283333333,4.046895133333333,-0.02233250083333333,122.02088499999999,0.184215375,-15.246408,0.11722739833333334,0.0,-0.08904379895129484,2.6350507991359513,0.0010447921632098327,0.014842913144378682,2016-01-01 06:00:00,2016,60,60
118.93232140216666,81.83722369466666,75.09522653333333,139.7876435,0.3758442770266666,122.28559833333334,0.7896059883333333,-12.257664966666665,0.5067866249999999,0.0,81.84077205802105,74.61754034034594,0.014587756264045971,0.5503163068504701,2016-01-01 07:00:00,2016,60,60
502.30869333333334,456.666855,427.20624000000004,278.49503166666665,1.6434776333333334,123.626095,3.572845733333333,3.394086367,0.960283015,0.0,456.694776556135,424.7214814852057,0.03627406806166959,2.4847585147943554,2016-01-01 08:00:00,2016,60,60
775.5306866666667,694.7428833333332,649.49645,267.82551166666667,2.59626275,124.37984666666667,5.3664399666666665,19.274185499999998,0.96819504,0.0,694.7841451072583,646.358707330113,0.04126177392500381,3.137742669886946,2016-01-01 09:00:00,2016,60,60
958.6061166666666,834.91626,778.69527,257.9045566666667,3.2383913333333334,124.83538666666666,6.4017912500000005,29.136582833333332,0.96987966,0.0,834.9536700449066,775.1370553656684,0.037410044906679714,3.5582146343315797,2016-01-01 10:00:00,2016,60,60
1050.5708333333334,911.5902083333333,849.0177500000001,257.7017383333333,3.5380776833333334,125.18069333333332,6.95585445,27.82284183333333,0.9705493566666666,0.0,911.6344385941351,845.0980610346553,0.044230260801670813,3.9196889653447005,2016-01-01 11:00:00,2016,60,60
1047.77185,911.4791033333333,848.03112,255.05265333333332,3.5741462,125.36325666666667,6.939380116666666,32.97053616666667,0.9704333500000001,0.0,911.5177468183167,844.2211489455439,0.038643484983337355,3.8099710544561485,2016-01-01 12:00:00,2016,60,60
953.8186616666667,848.9384683333334,789.1995766666666,258.83929333333333,3.2809138666666664,125.31390166666667,6.46664475,29.616422166666666,0.9696038783333333,0.0,848.9804357694334,785.7469907332231,0.041967436100001504,3.452585933443595,2016-01-01 13:00:00,2016,60,60
774.2444216666667,716.02403,665.3407233333334,264.46384333333333,2.7088015666666667,124.89036166666666,5.481011433333333,21.385355833333335,0.967993655,0.0,716.0519136709066,662.7297449317508,0.027883670906669523,2.6109784015825444,2016-01-01 14:00:00,2016,60,60
502.391125,471.83481333333333,436.563365,268.45313833333336,1.758086955,123.86595833333332,3.6502534166666667,15.546616133333334,0.960146705,0.0,471.85945899429163,435.1920322570234,0.026091153291667505,1.434225718227754,2016-01-01 15:00:00,2016,60,60
32.26544476833333,18.197414798166665,12.496916816666667,195.04654333333335,0.07226443380833333,122.25711166666666,0.49280649000000004,-0.33236050766666664,0.1321862466,0.0,18.223740424108055,12.695880725888113,0.037308460226752736,0.28351989292066493,2016-01-01 16:00:00,2016,60,60
-3.966982966666667,-0.04192546145,2.5661156000000003,5.908605533333333,-0.008859982933333333,122.55350666666666,0.18534637166666668,-6.597781749999999,0.11234364333333334,0.0,-0.04173368164079335,2.5518924493603934,0.0011978945285587837,0.015162870191318923,2016-01-01 17:00:00,2016,60,60
-2.9942558333333333,-0.02933197516666667,2.6101966833333337,2.287058383333333,-0.0126491494,122.66598166666667,0.18535028333333334,-7.917447333333333,0.11427417833333334,0.0,-0.02882660581418032,2.598160893795145,0.0012375647811290163,0.01425944248663568,2016-01-01 18:00:00,2016,60,60
-2.4541938500000002,-0.030306626833333333,2.6430094166666667,2.1860719833333335,-0.013736675133333332,122.87891666666665,0.18554661666666666,-7.854633233333333,0.11543555166666668,0.0,-0.030071256414069467,2.6319103047408605,0.0010298939080294334,0.011981614766413972,2016-01-01 19:00:00,2016,60,60
-2.296943933333333,-0.0303486162,2.6794023166666667,2.176464866666667,-0.01390791445,123.18102333333333,0.18592626666666667,-8.0223411,0.116432925,0.0,-0.030225597590438167,2.6666210024966537,0.001023878847870367,0.013825968764902925,2016-01-01 20:00:00,2016,60,60
-2.561441133333333,-0.028955557,2.69367945,2.12804405,-0.013649163633333333,123.11250333333334,0.18569189,-6.270875116666667,0.11720323833333333,0.0,-0.028939268693674216,2.679380405981247,0.0009893018153373503,0.014299044018753319,2016-01-01 21:00:00,2016,60,60
-3.0303744833333335,-0.026818176000000003,2.6768645666666666,2.084371066666667,-0.0128157717,122.37569833333333,0.18447043333333332,-5.741934400000001,0.118021765,0.0,-0.02677838319838647,2.66430896132442,0.0013111222603719662,0.013508098087691172,2016-01-01 22:00:00,2016,60,60
-3.192713783333333,-0.023047618316666667,2.6821952000000002,2.069395,-0.011308716616666666,121.99810333333333,0.18377948333333333,-5.4943284,0.11897938000000001,0.0,-0.023362951983450383,2.6676136844745724,0.0010952333915472832,0.015539164528287202,2016-01-01 23:00:00,2016,60,60
-3.4242003833333334,-0.021964151091666665,2.7027963833333333,2.0092843,-0.010779345466666666,122.19991333333334,0.18403964,-5.645439216666667,0.11958333666666668,0.0,-0.021676469171337285,2.689383752656094,0.001199094584073583,0.014181467239300471,2016-01-02 00:00:00,2016,60,60
-3.331007083333333,-0.02512904635,2.7215058833333337,2.021098933333333,-0.012526515983333335,122.43217333333334,0.18428995,-7.162716316666667,0.11991979333333333,0.0,-0.025288640970648833,2.7057582814282264,0.0009893715662396664,0.016537192569830772,2016-01-02 01:00:00,2016,60,60
-2.5854521333333333,-0.029057984333333335,2.71107195,2.0519406166666667,-0.014124810466666667,122.15578833333333,0.18380987666666665,-7.5046462499999995,0.12013216333333333,0.0,-0.0289310162220103,2.697376844141457,0.0010073716249489003,0.014366537053267462,2016-01-02 02:00:00,2016,60,60
-3.2007679666666666,-0.028576342833333334,2.7335381333333335,2.0996955,-0.01341704715,122.41905,0.18417504666666668,-7.379522416666666,0.12068936833333334,0.0,-0.028165330980523064,2.721173151387448,0.0013616973295679999,0.013404526540571494,2016-01-02 03:00:00,2016,60,60
-2.9824550000000003,-0.028791621833333333,2.74013585,2.0970318666666667,-0.013788824266666666,122.60118666666668,0.18442197833333335,-8.6376128,0.12054836666666667,0.0,-0.028911564607973016,2.725643556134026,0.0012929886783208172,0.015673991491533833,2016-01-02 04:00:00,2016,60,60
-2.4045161,-0.029576374000000002,2.7390138333333334,2.10664,-0.014136225583333334,122.60298666666667,0.18441926666666666,-7.756748666666667,0.12046639166666666,0.0,-0.029743915336122567,2.7238037395413293,0.0013110473303550333,0.016262555274658728,2016-01-02 05:00:00,2016,60,60
-2.5747363333333335,-0.05314838933333333,2.754472016666667,3.9495812166666666,-0.013614917050000001,122.67485333333335,0.18449301333333334,-7.79538805,0.12099705666666667,0.0,-0.053188354905996466,2.738497207166126,0.0011735185424559995,0.016202428112017848,2016-01-02 06:00:00,2016,60,60
121.03434391833333,92.77538382933334,84.3033323,152.56886216666666,0.3839421484766667,123.13900833333334,0.8384242733333332,-4.163450783333333,0.536254785,0.0,92.7879972306256,83.61699714008545,0.021373915510037925,0.709660278834873,2016-01-02 07:00:00,2016,60,60
505.98149,458.03546833333337,425.73562666666663,275.91175166666665,1.6634588833333335,124.231125,3.5439454333333336,7.01542845,0.9601812716666667,0.0,458.06785776372334,423.3774407653748,0.032544519043328064,2.3581859012918795,2016-01-02 08:00:00,2016,60,60
780.1766416666667,700.01251,652.7297433333333,266.3884483333333,2.6295716166666665,125.41023666666666,5.35332975,17.821175333333333,0.9674254816666666,0.0,700.041324033135,649.613272558852,0.03346217382832795,3.4111255289137317,2016-01-02 09:00:00,2016,60,60
961.3347666666667,832.8077233333333,775.82298,256.7555316666666,3.24573885,125.87381166666667,6.330913949999999,30.7793365,0.9689205983333333,0.0,832.857932232805,772.1510406293421,0.05176949549500212,3.6719393706578196,2016-01-02 10:00:00,2016,60,60
1060.1935,905.2307383333333,841.4078750000001,251.72412,3.5967616666666666,126.03216833333333,6.853859766666667,34.73348133333333,0.9695945566666667,0.0,905.2902506177034,837.5339167724535,0.059512284369992584,3.8739582275464954,2016-01-02 11:00:00,2016,60,60
1055.64501,910.1231016666667,845.2131783333333,251.79943666666668,3.6151610333333335,125.73576,6.8998216333333335,34.670162499999996,0.9697779066666666,0.0,910.17907640555,841.3443511615402,0.06017786148334494,3.8688271717931326,2016-01-02 12:00:00,2016,60,60
941.88255,835.020215,775.17618,254.91154833333334,3.2765883833333334,125.78753499999999,6.334408866666666,32.2535,0.9686203916666667,0.0,835.0561771824033,771.8462473779388,0.03650770760333823,3.329932622061229,2016-01-02 13:00:00,2016,60,60
765.2101449999999,702.6749433333333,651.4639166666667,258.36390833333337,2.7222906499999997,125.43635166666667,5.348304733333333,30.222448166666666,0.9667282616666667,0.0,702.7050174367884,648.6615345227159,0.03165718982167884,2.8023821439507497,2016-01-02 14:00:00,2016,60,60
364.35308833333335,348.283665,317.20357333333334,263.36467166666665,1.3246960250000002,124.14141333333333,2.6781755,17.11947018333333,0.9364321166666667,0.0,348.30872358557633,316.3387751576828,0.03306312561767039,1.3131614279886024,2016-01-02 15:00:00,2016,60,60
