site,case_id,case_group,phase,method,n,fallback_fraction,global_fallback_fraction,mean_pool,mean_effective_n,mean_score_age_h,nesting_repaired_fraction
reserve10,irradiance_first,primary,recovery_0_6,mi_recency,484,0.0,0.0,361.5847107438017,268.8089282930587,4.857438016528926,0.30785123966942146
reserve10,irradiance_first,primary,recovery_0_6,physical,484,0.0,0.0,361.5847107438017,188.11143340999078,4.857438016528926,0.2334710743801653
reserve10,irradiance_first,primary,recovery_0_6,physical_availability,484,0.0,0.04338842975206612,361.5847107438017,158.93230399034056,4.857438016528926,0.2396694214876033
reserve10,irradiance_first,primary,recovery_0_6,physical_recovery,484,0.0,0.05165289256198347,361.5847107438017,151.6345949849267,4.857438016528926,0.24173553719008264
reserve10,irradiance_first,primary,recovery_0_6,recency,484,0.0,0.0,361.5847107438017,268.8089282930587,4.857438016528926,0.20867768595041322
reserve10,irradiance_first,primary,recovery_0_6,rolling,484,0.0,0.0,361.5847107438017,361.5847107438017,4.857438016528926,0.1962809917355372
reserve10,irradiance_first,primary,recovery_6_24,aci_bounded,1712,0.0,0.0,355.8539719626168,355.8539719626168,4.7266355140186915,0.24941588785046728
reserve10,irradiance_first,primary,recovery_6_24,mask50,1712,0.0,0.03329439252336448,355.8539719626168,224.72252826568555,4.7266355140186915,0.25
reserve10,irradiance_first,primary,recovery_6_24,mi_recency,1712,0.0,0.0,355.8539719626168,262.6131088490286,4.7266355140186915,0.40654205607476634
reserve10,irradiance_first,primary,recovery_6_24,physical,1712,0.0,0.0,355.8539719626168,187.41606654676676,4.7266355140186915,0.2797897196261682
reserve10,irradiance_first,primary,recovery_6_24,physical_availability,1712,0.0,0.005841121495327103,355.8539719626168,158.9539941413274,4.7266355140186915,0.2774532710280374
reserve10,irradiance_first,primary,recovery_6_24,physical_recovery,1712,0.0,0.018691588785046728,355.8539719626168,150.20691335529722,4.7266355140186915,0.2850467289719626
reserve10,irradiance_first,primary,recovery_6_24,recency,1712,0.0,0.0,355.8539719626168,262.6131088490286,4.7266355140186915,0.2517523364485981
reserve10,irradiance_first,primary,recovery_6_24,rolling,1712,0.0,0.0,355.8539719626168,355.8539719626168,4.7266355140186915,0.2371495327102804
reserve10,pv_first,primary,normal,aci_bounded,12172,0.0,0.0,359.6851790995728,359.6851790995728,4.897551758133421,0.23011830430496222
reserve10,pv_first,primary,normal,mask50,12172,0.0,0.055208675649030564,359.6851790995728,229.12904358280605,4.897551758133421,0.23652645415708182
reserve10,pv_first,primary,normal,mi_recency,12172,0.0,0.0,359.6851790995728,265.99264327298215,4.897551758133421,0.38695366414722315
reserve10,pv_first,primary,normal,physical,12172,0.0,0.0,359.6851790995728,185.747975277837,4.897551758133421,0.2567367729214591
reserve10,pv_first,primary,normal,physical_availability,12172,0.0,0.003614853762734144,359.6851790995728,156.9890745586945,4.897551758133421,0.26873151495234965
reserve10,pv_first,primary,normal,physical_recovery,12172,0.0,0.007394019060138022,359.6851790995728,154.4309825610192,4.897551758133421,0.26330923430824843
reserve10,pv_first,primary,normal,recency,12172,0.0,0.0,359.6851790995728,265.99264327298215,4.897551758133421,0.23184357541899442
reserve10,pv_first,primary,normal,rolling,12172,0.0,0.0,359.6851790995728,359.6851790995728,4.897551758133421,0.21976667762076899
reserve10,pv_first,primary,outage,aci_bounded,1193,0.0,0.0,352.9916177703269,352.9916177703269,14.559932942162614,0.2573344509639564
reserve10,pv_first,primary,outage,mask50,1193,0.0,0.2196144174350377,352.9916177703269,233.66856395446732,14.559932942162614,0.26487845766974016
reserve10,pv_first,primary,outage,mi_recency,1193,0.0,0.0,352.9916177703269,261.28135847745074,14.559932942162614,0.3721709974853311
reserve10,pv_first,primary,outage,physical,1193,0.0,0.0,352.9916177703269,188.82443142867243,14.559932942162614,0.28918692372170995
reserve10,pv_first,primary,outage,physical_availability,1193,0.0,0.009220452640402346,352.9916177703269,122.92469492237055,14.559932942162614,0.32187761944677284
reserve10,pv_first,primary,outage,physical_recovery,1193,0.0,0.009220452640402346,352.9916177703269,122.92469492237055,14.559932942162614,0.32187761944677284
reserve10,pv_first,primary,outage,recency,1193,0.0,0.0,352.9916177703269,261.28135847745074,14.559932942162614,0.26236378876781224
reserve10,pv_first,primary,outage,rolling,1193,0.0,0.0,352.9916177703269,352.9916177703269,14.559932942162614,0.24140821458507963
reserve10,pv_first,primary,partial_restoration,aci_bounded,275,0.0,0.0,361.89454545454544,361.89454545454544,4.738181818181818,0.26545454545454544
reserve10,pv_first,primary,partial_restoration,mask50,275,0.0,0.13818181818181818,361.89454545454544,233.68365635185347,4.738181818181818,0.28
reserve10,pv_first,primary,partial_restoration,mi_recency,275,0.0,0.0,361.89454545454544,268.4531971618887,4.738181818181818,0.41454545454545455
reserve10,pv_first,primary,partial_restoration,physical,275,0.0,0.0,361.89454545454544,174.08415321599884,4.738181818181818,0.2727272727272727
reserve10,pv_first,primary,partial_restoration,physical_availability,275,0.0,0.03272727272727273,361.89454545454544,132.62118744015,4.738181818181818,0.28
reserve10,pv_first,primary,partial_restoration,physical_recovery,275,0.0,0.03272727272727273,361.89454545454544,132.62118744015,4.738181818181818,0.28
reserve10,pv_first,primary,partial_restoration,recency,275,0.0,0.0,361.89454545454544,268.4531971618887,4.738181818181818,0.2727272727272727
reserve10,pv_first,primary,partial_restoration,rolling,275,0.0,0.0,361.89454545454544,361.89454545454544,4.738181818181818,0.26545454545454544
reserve10,pv_first,primary,recovery_0_6,aci_bounded,484,0.0,0.0,363.53512396694214,363.53512396694214,4.669421487603306,0.23553719008264462
reserve10,pv_first,primary,recovery_0_6,mask50,484,0.0,0.08677685950413223,363.53512396694214,233.80139280268452,4.669421487603306,0.23553719008264462
reserve10,pv_first,primary,recovery_0_6,mi_recency,484,0.0,0.0,363.53512396694214,269.6184921391002,4.669421487603306,0.30785123966942146
reserve10,pv_first,primary,recovery_0_6,physical,484,0.0,0.0,363.53512396694214,188.2240318800822,4.669421487603306,0.256198347107438
reserve10,pv_first,primary,recovery_0_6,physical_availability,484,0.0,0.04338842975206612,363.53512396694214,158.03103920472012,4.669421487603306,0.25826446280991733
reserve10,pv_first,primary,recovery_0_6,physical_recovery,484,0.0,0.05165289256198347,363.53512396694214,151.82596408408799,4.669421487603306,0.256198347107438
reserve10,pv_first,primary,recovery_0_6,recency,484,0.0,0.0,363.53512396694214,269.6184921391002,4.669421487603306,0.22933884297520662
reserve10,pv_first,primary,recovery_0_6,rolling,484,0.0,0.0,363.53512396694214,363.53512396694214,4.669421487603306,0.21487603305785125
reserve10,pv_first,primary,recovery_6_24,aci_bounded,1712,0.0,0.0,355.8539719626168,355.8539719626168,4.7266355140186915,0.24941588785046728
reserve10,pv_first,primary,recovery_6_24,mask50,1712,0.0,0.03329439252336448,355.8539719626168,224.72252826568555,4.7266355140186915,0.24824766355140188
reserve10,pv_first,primary,recovery_6_24,mi_recency,1712,0.0,0.0,355.8539719626168,262.6131088490286,4.7266355140186915,0.40420560747663553
reserve10,pv_first,primary,recovery_6_24,physical,1712,0.0,0.0,355.8539719626168,186.62498174052757,4.7266355140186915,0.2803738317757009
reserve10,pv_first,primary,recovery_6_24,physical_availability,1712,0.0,0.005841121495327103,355.8539719626168,158.55744466498246,4.7266355140186915,0.2780373831775701
reserve10,pv_first,primary,recovery_6_24,physical_recovery,1712,0.0,0.018691588785046728,355.8539719626168,149.72652600906966,4.7266355140186915,0.286214953271028
reserve10,pv_first,primary,recovery_6_24,recency,1712,0.0,0.0,355.8539719626168,262.6131088490286,4.7266355140186915,0.2488317757009346
reserve10,pv_first,primary,recovery_6_24,rolling,1712,0.0,0.0,355.8539719626168,355.8539719626168,4.7266355140186915,0.23656542056074767
reserve10,right_aligned,sensitivity,normal,physical,12450,0.0,0.0,359.8856224899598,186.85298664277158,4.885060240963855,0.2606425702811245
reserve10,right_aligned,sensitivity,normal,physical_availability,12450,0.0,0.0034538152610441766,359.8856224899598,159.5840411582398,4.885060240963855,0.26907630522088355
reserve10,right_aligned,sensitivity,normal,physical_recovery,12450,0.0,0.005622489959839358,359.8856224899598,156.40029687505861,4.885060240963855,0.26514056224899596
reserve10,right_aligned,sensitivity,normal,recency,12450,0.0,0.0,359.8856224899598,266.1338013328239,4.885060240963855,0.23180722891566266
reserve10,right_aligned,sensitivity,outage,physical,1193,0.0,0.0,353.0620284995809,189.20545799104627,14.559932942162614,0.28918692372170995
reserve10,right_aligned,sensitivity,outage,physical_availability,1193,0.0,0.009220452640402346,353.0620284995809,122.74189509525237,14.559932942162614,0.3101424979044426
reserve10,right_aligned,sensitivity,outage,physical_recovery,1193,0.0,0.009220452640402346,353.0620284995809,122.74189509525237,14.559932942162614,0.3101424979044426
reserve10,right_aligned,sensitivity,outage,recency,1193,0.0,0.0,353.0620284995809,261.3317718023502,14.559932942162614,0.2548197820620285
reserve10,right_aligned,sensitivity,recovery_0_6,physical,510,0.0,0.0,363.2901960784314,188.61190268063396,4.6607843137254905,0.2568627450980392
reserve10,right_aligned,sensitivity,recovery_0_6,physical_availability,510,0.0,0.00784313725490196,363.2901960784314,141.20057277807504,4.6607843137254905,0.2647058823529412
reserve10,right_aligned,sensitivity,recovery_0_6,physical_recovery,510,0.0,0.027450980392156862,363.2901960784314,142.24035803030975,4.6607843137254905,0.2568627450980392
reserve10,right_aligned,sensitivity,recovery_0_6,recency,510,0.0,0.0,363.2901960784314,269.36308230216764,4.6607843137254905,0.2411764705882353
reserve10,right_aligned,sensitivity,recovery_6_24,physical,1683,0.0,0.0,355.2846108140226,187.62558527026448,4.796197266785502,0.28342245989304815
reserve10,right_aligned,sensitivity,recovery_6_24,physical_availability,1683,0.0,0.0,355.2846108140226,161.8078951745301,4.796197266785502,0.27629233511586454
reserve10,right_aligned,sensitivity,recovery_6_24,physical_recovery,1683,0.0,0.0071301247771836,355.2846108140226,145.293090474984,4.796197266785502,0.28817587641117054
reserve10,right_aligned,sensitivity,recovery_6_24,recency,1683,0.0,0.0,355.2846108140226,262.38295143134474,4.796197266785502,0.2549019607843137
reserve10,receipt_5min,sensitivity,normal,physical,12450,0.0,0.0,359.81751004016064,186.85793386742438,4.885060240963855,0.25734939759036146
reserve10,receipt_5min,sensitivity,normal,physical_availability,12450,0.0,0.0034538152610441766,359.81751004016064,159.54228603138841,4.885060240963855,0.266425702811245
reserve10,receipt_5min,sensitivity,normal,physical_recovery,12450,0.0,0.005943775100401606,359.81751004016064,156.355311430149,4.885060240963855,0.2629718875502008
reserve10,receipt_5min,sensitivity,normal,recency,12450,0.0,0.0,359.81751004016064,266.0828408657243,4.885060240963855,0.2325301204819277
reserve10,receipt_5min,sensitivity,outage,physical,1193,0.0,0.0,352.9916177703269,189.12074920356164,14.559932942162614,0.30092204526404026
reserve10,receipt_5min,sensitivity,outage,physical_availability,1193,0.0,0.009220452640402346,352.9916177703269,122.67966746234772,14.559932942162614,0.32439228834870076
reserve10,receipt_5min,sensitivity,outage,physical_recovery,1193,0.0,0.009220452640402346,352.9916177703269,122.67966746234772,14.559932942162614,0.32439228834870076
reserve10,receipt_5min,sensitivity,outage,recency,1193,0.0,0.0,352.9916177703269,261.28135847745074,14.559932942162614,0.26320201173512153
reserve10,receipt_5min,sensitivity,recovery_0_6,physical,510,0.0,0.0,363.2392156862745,188.63159048128793,4.6607843137254905,0.22549019607843138
reserve10,receipt_5min,sensitivity,recovery_0_6,physical_availability,510,0.0,0.00784313725490196,363.2392156862745,141.16642986890352,4.6607843137254905,0.23529411764705882
reserve10,receipt_5min,sensitivity,recovery_0_6,physical_recovery,510,0.0,0.027450980392156862,363.2392156862745,142.21332916084717,4.6607843137254905,0.23921568627450981
reserve10,receipt_5min,sensitivity,recovery_0_6,recency,510,0.0,0.0,363.2392156862745,269.32155139291046,4.6607843137254905,0.22549019607843138
reserve10,receipt_5min,sensitivity,recovery_6_24,physical,1683,0.0,0.0,355.2002376708259,187.61985299924274,4.796197266785502,0.28045157456922165
reserve10,receipt_5min,sensitivity,recovery_6_24,physical_availability,1683,0.0,0.0,355.2002376708259,161.75072786631142,4.796197266785502,0.28342245989304815
reserve10,receipt_5min,sensitivity,recovery_6_24,physical_recovery,1683,0.0,0.0071301247771836,355.2002376708259,145.2728504174123,4.796197266785502,0.29530600118835415
reserve10,receipt_5min,sensitivity,recovery_6_24,recency,1683,0.0,0.0,355.2002376708259,262.3236575724708,4.796197266785502,0.2501485442661913
reserve10,privileged_labels,diagnostic,normal,physical,12450,0.0,0.0,359.81751004016064,186.85793386742438,4.885060240963855,0.25734939759036146
reserve10,privileged_labels,diagnostic,normal,physical_availability,12450,0.0,0.0034538152610441766,359.81751004016064,159.5422860313884,4.885060240963855,0.266425702811245
reserve10,privileged_labels,diagnostic,normal,physical_recovery,12450,0.0,0.005943775100401606,359.81751004016064,156.355311430149,4.885060240963855,0.2629718875502008
reserve10,privileged_labels,diagnostic,normal,recency,12450,0.0,0.0,359.81751004016064,266.0828408657243,4.885060240963855,0.2325301204819277
reserve10,privileged_labels,diagnostic,outage,physical,1193,0.0,0.0,356.2782900251467,181.87096236364943,4.672254819782062,0.28583403185247275
reserve10,privileged_labels,diagnostic,outage,physical_availability,1193,0.0,0.009220452640402346,356.2782900251467,114.78263855037564,4.672254819782062,0.32606873428331934
reserve10,privileged_labels,diagnostic,outage,physical_recovery,1193,0.0,0.009220452640402346,356.2782900251467,114.78263855037564,4.672254819782062,0.32606873428331934
reserve10,privileged_labels,diagnostic,outage,recency,1193,0.0,0.0,356.2782900251467,262.4835378139631,4.672254819782062,0.26320201173512153
reserve10,privileged_labels,diagnostic,recovery_0_6,physical,510,0.0,0.0,365.03333333333336,189.7092087986442,4.529411764705882,0.22549019607843138
reserve10,privileged_labels,diagnostic,recovery_0_6,physical_availability,510,0.0,0.00784313725490196,365.03333333333336,141.5024857532112,4.529411764705882,0.2372549019607843
reserve10,privileged_labels,diagnostic,recovery_0_6,physical_recovery,510,0.0,0.027450980392156862,365.03333333333336,142.78761370990694,4.529411764705882,0.24509803921568626
reserve10,privileged_labels,diagnostic,recovery_0_6,recency,510,0.0,0.0,365.03333333333336,270.0336886055249,4.529411764705882,0.22549019607843138
reserve10,privileged_labels,diagnostic,recovery_6_24,physical,1683,0.0,0.0,355.2002376708259,187.61985299924274,4.796197266785502,0.28045157456922165
reserve10,privileged_labels,diagnostic,recovery_6_24,physical_availability,1683,0.0,0.0,355.2002376708259,161.75072786631142,4.796197266785502,0.28342245989304815
reserve10,privileged_labels,diagnostic,recovery_6_24,physical_recovery,1683,0.0,0.0071301247771836,355.2002376708259,145.2728504174123,4.796197266785502,0.29530600118835415
reserve10,privileged_labels,diagnostic,recovery_6_24,recency,1683,0.0,0.0,355.2002376708259,262.3236575724708,4.796197266785502,0.2501485442661913
