year,alignment,month,daylight_hours,paired_daylight_hours,paired_fraction,bright_hours,near_idle_bright_hours,near_idle_bright_fraction,daylight_mean_ac_kw,daylight_mean_poa_w_m2
2016,left,all,4416,4368,0.9891304347826086,2161,158,0.07311429893567793,4.416006696428571,281.4534117445055
2016,right,all,4416,4371,0.9898097826086957,2152,158,0.07342007434944238,4.412122054449783,281.2340987760238
2017,left,all,4405,4320,0.9807037457434733,2223,221,0.09941520467836257,3.5246482060185182,279.00950885416665
2017,right,all,4405,4320,0.9807037457434733,2209,220,0.09959257582616568,3.525910763888889,279.1296910300926
