measured_on,metric_id,value,reason,source_year
2016-03-29 23:57:34,3015,0.0,off_quarter_hour_grid,2016
2016-03-29 02:29:30,3022,80893.609,off_quarter_hour_grid,2016
2016-03-31 16:15:24,3018,104.544,off_quarter_hour_grid,2016
2016-03-31 16:15:24,3022,80920.086,off_quarter_hour_grid,2016
2016-03-31 16:15:24,3015,1.72,off_quarter_hour_grid,2016
2016-03-08 23:45:24,3018,1.484,off_quarter_hour_grid,2016
2016-03-08 23:45:24,3022,80249.063,off_quarter_hour_grid,2016
2016-03-08 23:45:24,3015,0.0,off_quarter_hour_grid,2016
2016-04-12 23:45:24,3018,0.0,off_quarter_hour_grid,2016
2016-04-12 23:45:24,3022,81689.93,off_quarter_hour_grid,2016
2016-04-12 23:45:24,3015,0.02,off_quarter_hour_grid,2016
2016-04-17 07:02:34,3018,331.173,off_quarter_hour_grid,2016
2016-04-17 07:02:34,3022,82171.383,off_quarter_hour_grid,2016
2016-04-17 07:02:34,3015,0.02,off_quarter_hour_grid,2016
2016-04-22 12:30:24,3018,561.031,off_quarter_hour_grid,2016
2016-04-22 12:30:24,3022,82752.609,off_quarter_hour_grid,2016
2016-04-22 12:30:24,3015,10.26,off_quarter_hour_grid,2016
2016-04-22 19:30:24,3015,0.0,off_quarter_hour_grid,2016
2016-04-22 19:30:24,3018,1.134,off_quarter_hour_grid,2016
2016-04-22 19:30:24,3022,82767.305,off_quarter_hour_grid,2016
2016-04-07 19:30:24,3015,0.0,off_quarter_hour_grid,2016
2016-04-07 19:30:24,3018,2.182,off_quarter_hour_grid,2016
2016-04-07 19:30:24,3022,81425.422,off_quarter_hour_grid,2016
2016-05-18 02:41:14,3022,85049.703,off_quarter_hour_grid,2016
2016-05-18 02:41:14,3015,0.02,off_quarter_hour_grid,2016
2016-05-19 08:30:12,3018,269.476,off_quarter_hour_grid,2016
2016-05-19 10:11:46,3018,502.563,off_quarter_hour_grid,2016
2016-05-19 08:30:12,3022,85175.609,off_quarter_hour_grid,2016
2016-05-19 08:30:12,3015,5.16,off_quarter_hour_grid,2016
2016-05-20 01:30:24,3018,1.222,off_quarter_hour_grid,2016
2016-05-20 01:30:24,3022,85225.125,off_quarter_hour_grid,2016
2016-05-20 01:30:24,3015,0.02,off_quarter_hour_grid,2016
2016-05-23 04:00:24,3018,12.304,off_quarter_hour_grid,2016
2016-05-23 04:00:24,3022,85565.523,off_quarter_hour_grid,2016
2016-05-23 04:00:24,3015,0.0,off_quarter_hour_grid,2016
2016-05-26 08:15:24,3015,3.16,off_quarter_hour_grid,2016
2016-05-26 08:15:24,3018,175.578,off_quarter_hour_grid,2016
2016-05-26 08:15:24,3022,85946.008,off_quarter_hour_grid,2016
2016-05-27 05:15:24,3018,54.192,off_quarter_hour_grid,2016
2016-05-27 05:15:24,3022,86001.406,off_quarter_hour_grid,2016
2016-05-27 05:15:24,3015,0.66,off_quarter_hour_grid,2016
2016-05-29 22:50:50,3015,0.0,off_quarter_hour_grid,2016
2016-05-29 22:50:50,3022,86156.109,off_quarter_hour_grid,2016
2016-05-29 22:50:49,3018,3.578,off_quarter_hour_grid,2016
2016-05-29 22:53:23,3018,0.0,off_quarter_hour_grid,2016
2016-05-31 14:00:24,3018,55.937,off_quarter_hour_grid,2016
2016-05-31 14:00:24,3022,86316.148,off_quarter_hour_grid,2016
2016-05-31 14:00:24,3015,0.6,off_quarter_hour_grid,2016
2016-05-31 20:30:24,3015,0.02,off_quarter_hour_grid,2016
2016-05-31 20:30:24,3018,2.182,off_quarter_hour_grid,2016
2016-05-31 20:30:24,3022,86327.047,off_quarter_hour_grid,2016
2016-06-01 04:00:30,3018,25.918,off_quarter_hour_grid,2016
2016-06-01 04:00:30,3022,86327.125,off_quarter_hour_grid,2016
2016-06-01 04:00:30,3015,0.0,off_quarter_hour_grid,2016
2016-06-12 19:15:24,3018,0.873,off_quarter_hour_grid,2016
2016-06-12 19:15:24,3022,87184.063,off_quarter_hour_grid,2016
2016-06-12 19:15:24,3015,0.0,off_quarter_hour_grid,2016
2016-06-14 14:15:24,3022,87258.75,off_quarter_hour_grid,2016
2016-06-14 14:15:24,3015,4.42,off_quarter_hour_grid,2016
2016-06-14 14:15:24,3018,244.78,off_quarter_hour_grid,2016
2016-06-14 19:43:31,3022,87273.727,off_quarter_hour_grid,2016
2016-06-14 19:43:31,3015,0.0,off_quarter_hour_grid,2016
2016-06-15 15:15:24,3015,7.92,off_quarter_hour_grid,2016
2016-06-15 15:15:24,3018,430.569,off_quarter_hour_grid,2016
2016-06-15 15:15:24,3022,87346.008,off_quarter_hour_grid,2016
