site,population,endpoint,method,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,forecast_target_pairs,strata,min_events_per_stratum,min_cases_per_stratum,wis_kw,width90_kw
colorado,exclude_bright_zero,partial_restoration,multiple_imputation,0.08436105944278428,0.12983173865230743,0.5092028445550408,0.6718611887369261,0.7391379148211606,0.27288176345350224,2882,16,24,63,0.08436105944278428,0.27288176345350224
colorado,exclude_bright_zero,partial_restoration,persistence,0.04720474943476769,0.07283152076746757,0.98546698187423,0.9934975672849821,0.9969653225702376,0.4879509784551106,2882,16,24,63,0.04720474943476769,0.4879509784551106
colorado,exclude_bright_zero,partial_restoration,physical,0.05781443760850229,0.12946066651705926,0.6209523767234018,0.8542809339571577,0.9328968066881677,0.44003028018713225,2882,16,24,63,0.05781443760850229,0.44003028018713225
colorado,exclude_bright_zero,partial_restoration,physical_availability,0.057778712232674695,0.12946066651705926,0.6159966502455694,0.8558155790009916,0.9350815128290332,0.4400782257529217,2882,16,24,63,0.057778712232674695,0.4400782257529217
colorado,exclude_bright_zero,partial_restoration,physical_recovery,0.05777857510009952,0.12946066651705926,0.6157862125351317,0.8558155790009916,0.9350815128290332,0.44007583756526963,2882,16,24,63,0.05777857510009952,0.44007583756526963
colorado,exclude_bright_zero,partial_restoration,previous_day,0.023710528615738143,0.009620866059960353,0.9689452119475805,0.9819631483569123,0.98565240737871,0.41261883091137874,2882,16,24,63,0.023710528615738143,0.41261883091137874
colorado,exclude_bright_zero,partial_restoration,raw,0.0688204737414005,0.12946066651705926,0.07242089161707019,0.14688661769238234,0.2876979460674136,0.38474511736405026,2882,16,24,63,0.0688204737414005,0.38474511736405026
colorado,exclude_bright_zero,partial_restoration,recency,0.058662049907622305,0.12946066651705926,0.5823725068666974,0.830450403046347,0.9148131264438478,0.44052414028964115,2882,16,24,63,0.058662049907622305,0.44052414028964115
colorado,exclude_bright_zero,partial_restoration,rolling,0.05862082971298806,0.12946066651705926,0.5811012738242335,0.8320504793441571,0.9224706588648283,0.44095957310349126,2882,16,24,63,0.05862082971298806,0.44095957310349126
colorado,exclude_bright_zero,partial_restoration,single_imputation,0.08709102608949437,0.12558467458594508,0.5368461257541717,0.6704163369853748,0.7231087394970833,0.24828153060980432,2882,16,24,63,0.08709102608949437,0.24828153060980432
colorado,exclude_bright_zero,recovery,aci_bounded,0.05001040731533576,0.1073801922351693,0.5346270746170142,0.8186728395061728,0.9064136804956725,0.39780280557716435,15899,28,46,567,0.05001040731533576,0.39780280557716435
colorado,exclude_bright_zero,recovery,carry_forward,0.08451404384038785,0.1360539307542919,0.04378298006735297,0.1183236988065962,0.2731308485835649,0.42143137123908453,15899,28,46,567,0.08451404384038785,0.42143137123908453
colorado,exclude_bright_zero,recovery,geometric_persistence,0.036808911192466195,0.035938498442857354,0.978112058594956,0.988237515924471,0.9925164966873552,0.4563036735840293,15899,28,46,567,0.036808911192466195,0.4563036735840293
colorado,exclude_bright_zero,recovery,mask50,0.05009689345137347,0.1073801922351693,0.5158821092338866,0.7948343721943655,0.8967903541176512,0.39675896315119413,15899,28,46,567,0.05009689345137347,0.39675896315119413
colorado,exclude_bright_zero,recovery,mi_recency,0.0420626097608542,0.07789302226783597,0.5476042986312939,0.8315790909478032,0.9149759669125866,0.2749240020782075,15899,28,46,567,0.0420626097608542,0.2749240020782075
colorado,exclude_bright_zero,recovery,multiple_imputation,0.04667824164210567,0.07789302226783597,0.6478135790048934,0.8023728792508135,0.8672638786865816,0.2346929151317874,15899,28,46,567,0.04667824164210567,0.2346929151317874
colorado,exclude_bright_zero,recovery,persistence,0.05064733457093333,0.08070825308034349,0.9787413857039946,0.9875475294447461,0.9928308830052626,0.4996587651622026,15899,28,46,567,0.05064733457093333,0.4996587651622026
colorado,exclude_bright_zero,recovery,physical,0.04905346626483733,0.1073801922351693,0.5714244683267151,0.8418831995500339,0.9228939554434189,0.3968354539000858,15899,28,46,567,0.04905346626483733,0.3968354539000858
colorado,exclude_bright_zero,recovery,physical_availability,0.04899493105995468,0.1073801922351693,0.5711707413794939,0.8412526525999028,0.9264154148879166,0.39746165095178076,15899,28,46,567,0.04899493105995468,0.39746165095178076
colorado,exclude_bright_zero,recovery,physical_recovery,0.04903558798665706,0.1073801922351693,0.5670221727188528,0.8392385840616894,0.9252197488280655,0.397174816834343,15899,28,46,567,0.04903558798665706,0.397174816834343
colorado,exclude_bright_zero,recovery,previous_day,0.02627439609881318,0.012494984176458737,0.9690555147463263,0.9775470503798808,0.9822640649895849,0.4167234795528713,15899,28,46,567,0.02627439609881318,0.4167234795528713
colorado,exclude_bright_zero,recovery,raw,0.061375370540530536,0.1073801922351693,0.07190087172062357,0.1605292025521737,0.3423075933555477,0.34055589118531915,15899,28,46,567,0.061375370540530536,0.34055589118531915
colorado,exclude_bright_zero,recovery,recency,0.05011270627168512,0.1073801922351693,0.5129293175277414,0.7952134100901708,0.8966021659054858,0.39662859930835603,15899,28,46,567,0.05011270627168512,0.39662859930835603
colorado,exclude_bright_zero,recovery,rolling,0.0501475606077564,0.1073801922351693,0.5078337086008112,0.7947106137708083,0.8969779878565928,0.3969076144278468,15899,28,46,567,0.0501475606077564,0.3969076144278468
colorado,exclude_bright_zero,recovery,single_imputation,0.04692928765688379,0.07787416083580691,0.6467416713685996,0.7997945787600382,0.8643713027725435,0.23348157276661058,15899,28,46,567,0.04692928765688379,0.23348157276661058
colorado,exclude_bright_zero,recovery_0_6,aci_bounded,0.045126016075118916,0.09411967462774605,0.5761176157406622,0.8380120518885191,0.9210573748789047,0.4002368037564738,3591,28,30,124,0.045126016075118916,0.4002368037564738
colorado,exclude_bright_zero,recovery_0_6,carry_forward,0.08299404059516102,0.1300654703769117,0.03595245901087426,0.11268506588594848,0.27550191727244344,0.42216511257837996,3591,28,30,124,0.08299404059516102,0.42216511257837996
colorado,exclude_bright_zero,recovery_0_6,geometric_persistence,0.034371507689721005,0.03186695203418734,0.9906265438620208,0.9986471861471861,1.0,0.4505999703283114,3591,28,30,124,0.034371507689721005,0.4505999703283114
