site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
colorado,pv_only,validation,single_imputation_compact,1,1921,0.04315197362091662,0.065011476668062,0.633524206142634,0.8011452368558043,0.8625715773034878,0.2454628608583019,22
colorado,pv_only,validation,single_imputation_compact,2,1921,0.05793690585813961,0.0902249283966532,0.5596043727225404,0.7568974492451848,0.8308172826652785,0.294275232476989,22
colorado,pv_only,validation,single_imputation_compact,3,1921,0.06736370234615874,0.10417166491773716,0.5288912024986986,0.7391983342009371,0.818844351900052,0.3217049500087933,22
colorado,pv_only,validation,single_imputation_compact,4,1921,0.07340889729914998,0.11269776586367626,0.5273295158771473,0.7168141592920354,0.8011452368558043,0.33713234082299687,22
colorado,pv_only,validation,single_imputation_flexible,1,1921,0.045622863307467294,0.06462920914778017,0.49453409682457056,0.674648620510151,0.7449245184799583,0.15266824792848832,22
colorado,pv_only,validation,single_imputation_flexible,2,1921,0.06297955315974865,0.08865655152750986,0.42269651223321186,0.5965642894325872,0.6756897449245185,0.17756420829500086,22
colorado,pv_only,validation,single_imputation_flexible,3,1921,0.07487520562312734,0.10403723951825015,0.4018740239458615,0.5611660593440916,0.6418532014575742,0.1936021251971007,22
colorado,pv_only,validation,single_imputation_flexible,4,1921,0.08339856713757611,0.11403102800682906,0.39042165538781887,0.5507548152004165,0.6225923997917752,0.19973018957014943,22
colorado,pv_only,warmup,geometric_persistence,1,310,0.07900305955194536,0.11192933211592636,0.4258064516129032,0.6612903225806451,0.7967741935483871,0.3453227077907163,4
colorado,pv_only,warmup,geometric_persistence,2,310,0.10461117964266319,0.1657738948632842,0.4096774193548387,0.6935483870967742,0.8,0.5071424810707056,4
colorado,pv_only,warmup,geometric_persistence,3,310,0.12760484295311783,0.22196668842113795,0.36129032258064514,0.6709677419354839,0.7967741935483871,0.6121445726391846,4
colorado,pv_only,warmup,geometric_persistence,4,310,0.14894618225104211,0.2759965279496921,0.3,0.632258064516129,0.7806451612903226,0.6572471477765714,4
colorado,pv_only,warmup,multiple_imputation_compact,1,310,0.045361217450131906,0.07237570019612498,0.567741935483871,0.7935483870967742,0.864516129032258,0.2548656732235727,4
colorado,pv_only,warmup,multiple_imputation_compact,2,310,0.06012188117120149,0.10212616503097084,0.4161290322580645,0.6870967741935484,0.8032258064516129,0.2999668904568143,4
colorado,pv_only,warmup,multiple_imputation_compact,3,310,0.07492622419672311,0.12425403121076185,0.3870967741935484,0.6612903225806451,0.7774193548387097,0.32765327542283607,4
colorado,pv_only,warmup,multiple_imputation_compact,4,310,0.08773664247714523,0.14176410547108567,0.3870967741935484,0.5709677419354838,0.7064516129032258,0.34258771128317184,4
colorado,pv_only,warmup,multiple_imputation_flexible,1,310,0.049994154483973124,0.0743872952688107,0.3548387096774194,0.5741935483870968,0.6870967741935484,0.15821887226268128,4
