site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,joint_gradual,warmup,aci_bounded,2,289,0.05379650368730998,0.0943404704195598,0.5017301038062284,0.8166089965397924,0.9100346020761245,0.4188179272518435,4
nist,joint_gradual,warmup,aci_bounded,3,289,0.06411494122832502,0.1145682388705664,0.5432525951557093,0.8027681660899654,0.916955017301038,0.4935923735957512,4
nist,joint_gradual,warmup,aci_bounded,4,289,0.07386343786951087,0.13629323364792545,0.5501730103806228,0.8546712802768166,0.8961937716262975,0.4951764545003209,4
nist,joint_gradual,warmup,mask50,1,289,0.03954813169490751,0.06940756688847521,0.5051903114186851,0.8166089965397924,0.8650519031141869,0.2924533633875396,4
nist,joint_gradual,warmup,mask50,2,289,0.0536539812564371,0.0943404704195598,0.49480968858131485,0.7889273356401384,0.8823529411764706,0.3952061981346421,4
nist,joint_gradual,warmup,mask50,3,289,0.06390937387051744,0.1145682388705664,0.5259515570934256,0.7889273356401384,0.8961937716262975,0.4791702000092434,4
nist,joint_gradual,warmup,mask50,4,289,0.07371585175721541,0.13629323364792545,0.532871972318339,0.8235294117647058,0.8754325259515571,0.4810757314151582,4
nist,joint_gradual,warmup,physical,1,289,0.03933356344653854,0.06940756688847521,0.5017301038062284,0.8096885813148789,0.889273356401384,0.29639138981993607,4
nist,joint_gradual,warmup,physical,2,289,0.053417956466030696,0.0943404704195598,0.5017301038062284,0.8027681660899654,0.8961937716262975,0.4023839667951376,4
nist,joint_gradual,warmup,physical,3,289,0.06384039831318104,0.1145682388705664,0.5432525951557093,0.7958477508650519,0.9065743944636678,0.4845123062821765,4
nist,joint_gradual,warmup,physical,4,289,0.07379619688633532,0.13629323364792545,0.5570934256055363,0.8304498269896193,0.8858131487889274,0.48770377471791715,4
nist,joint_gradual,warmup,physical_recovery,1,289,0.0391287788542468,0.06940756688847521,0.48788927335640137,0.8027681660899654,0.8719723183391004,0.2910540632214544,4
nist,joint_gradual,warmup,physical_recovery,2,289,0.05328909858049219,0.0943404704195598,0.4844290657439446,0.7923875432525952,0.8719723183391004,0.3941930949250028,4
