phase,event_id,difference,contrast,site,scenario
recovery_0_6,46,2.4435464865020778e-06,physical_recovery_minus_physical,colorado,joint_gradual
recovery_0_6,47,-0.0006470731473834343,physical_recovery_minus_physical,colorado,joint_gradual
recovery_0_6,48,0.001468174031356933,physical_recovery_minus_physical,colorado,joint_gradual
recovery_0_6,49,-9.595237063840017e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_0_6,50,0.0022720322259937287,physical_recovery_minus_physical,colorado,joint_gradual
recovery_0_6,51,-5.891225481990947e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,26,4.005679775253315e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,27,6.529030091713354e-06,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,28,3.7230081151263234e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,29,-3.6778591128230335e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,30,3.362341204904959e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,31,-0.00011628453618041443,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,32,7.858854024659343e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,33,-3.681408181224803e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,34,0.00011443259313968153,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,35,0.0002138125134139576,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,36,0.0002854354280990542,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,37,-0.0002276555509908552,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,38,0.0003616293617470293,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,39,-0.0002623413097133555,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,40,-8.33142634445443e-07,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,41,-0.00014609781007597235,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,42,-0.0004936502050329357,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,43,-0.00013244231182205326,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,44,3.8747636414940855e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,45,-0.00011545934022646321,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,46,-0.00016387324105702938,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,47,-0.00030295891933618816,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,48,-8.917163263198658e-05,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,49,-0.000259439925228232,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,50,0.0016859645089487287,physical_recovery_minus_physical,colorado,joint_gradual
recovery_6_24,51,-0.00030285384719739965,physical_recovery_minus_physical,colorado,joint_gradual
outage,26,-8.449142424001119e-06,physical_minus_recency,colorado,joint_gradual
outage,27,-7.267059671136169e-05,physical_minus_recency,colorado,joint_gradual
outage,28,-0.00014327079276695628,physical_minus_recency,colorado,joint_gradual
outage,29,-0.00010275947051927798,physical_minus_recency,colorado,joint_gradual
outage,30,3.1347248769870944e-05,physical_minus_recency,colorado,joint_gradual
outage,31,0.0002449457631939508,physical_minus_recency,colorado,joint_gradual
outage,32,-0.00030905556024047714,physical_minus_recency,colorado,joint_gradual
outage,33,0.00017615129979727578,physical_minus_recency,colorado,joint_gradual
outage,34,-0.0006113754221972058,physical_minus_recency,colorado,joint_gradual
outage,35,-0.0009523171417440148,physical_minus_recency,colorado,joint_gradual
outage,36,-0.00023980825917339736,physical_minus_recency,colorado,joint_gradual
outage,37,0.00045650592381227983,physical_minus_recency,colorado,joint_gradual
outage,38,1.8896400856073856e-05,physical_minus_recency,colorado,joint_gradual
outage,39,0.00023540210919864877,physical_minus_recency,colorado,joint_gradual
outage,40,-8.134093009406885e-05,physical_minus_recency,colorado,joint_gradual
outage,41,-0.00015292438656279493,physical_minus_recency,colorado,joint_gradual
outage,42,0.0007420443542427493,physical_minus_recency,colorado,joint_gradual
outage,43,-0.00025715655689171333,physical_minus_recency,colorado,joint_gradual
outage,44,-0.00020902510794859952,physical_minus_recency,colorado,joint_gradual
outage,45,9.782182402502809e-05,physical_minus_recency,colorado,joint_gradual
outage,46,-0.0011251194038285127,physical_minus_recency,colorado,joint_gradual
outage,47,-0.00032684225751106595,physical_minus_recency,colorado,joint_gradual
outage,48,-0.0003447695366629387,physical_minus_recency,colorado,joint_gradual
outage,49,-0.0019981113644255166,physical_minus_recency,colorado,joint_gradual
outage,50,0.00021433880101747049,physical_minus_recency,colorado,joint_gradual
outage,51,-0.0012845127493972092,physical_minus_recency,colorado,joint_gradual
recovery_0_6,26,-0.00029119335138458655,physical_minus_recency,colorado,joint_gradual
recovery_0_6,27,-2.5817219621340167e-05,physical_minus_recency,colorado,joint_gradual
recovery_0_6,28,-5.245309058123527e-05,physical_minus_recency,colorado,joint_gradual
recovery_0_6,29,0.00047603608063815874,physical_minus_recency,colorado,joint_gradual
recovery_0_6,30,6.22998543676967e-05,physical_minus_recency,colorado,joint_gradual
recovery_0_6,31,-4.708828697608551e-06,physical_minus_recency,colorado,joint_gradual
recovery_0_6,32,-0.00016115268178797302,physical_minus_recency,colorado,joint_gradual
recovery_0_6,34,-0.0004856321213212761,physical_minus_recency,colorado,joint_gradual
recovery_0_6,35,6.863027943509378e-06,physical_minus_recency,colorado,joint_gradual
recovery_0_6,36,7.095584002344287e-05,physical_minus_recency,colorado,joint_gradual
recovery_0_6,37,0.000359261435990353,physical_minus_recency,colorado,joint_gradual
recovery_0_6,39,-0.0002897154206482361,physical_minus_recency,colorado,joint_gradual
recovery_0_6,40,-0.0006727801900825152,physical_minus_recency,colorado,joint_gradual
recovery_0_6,41,0.000520272566432731,physical_minus_recency,colorado,joint_gradual
recovery_0_6,42,7.97224449526232e-05,physical_minus_recency,colorado,joint_gradual
recovery_0_6,45,-0.0002728916567489553,physical_minus_recency,colorado,joint_gradual
recovery_0_6,46,-0.00019970762294485299,physical_minus_recency,colorado,joint_gradual
recovery_0_6,47,0.0018072691752164447,physical_minus_recency,colorado,joint_gradual
recovery_0_6,48,-0.0023241810284791373,physical_minus_recency,colorado,joint_gradual
recovery_0_6,49,-0.0005316103746982217,physical_minus_recency,colorado,joint_gradual
recovery_0_6,50,-0.002131312359955902,physical_minus_recency,colorado,joint_gradual
recovery_0_6,51,-0.0006662316430308844,physical_minus_recency,colorado,joint_gradual
recovery_6_24,26,4.867732114942729e-05,physical_minus_recency,colorado,joint_gradual
recovery_6_24,27,-1.96782347611489e-05,physical_minus_recency,colorado,joint_gradual
recovery_6_24,28,-4.0165209132729654e-05,physical_minus_recency,colorado,joint_gradual
recovery_6_24,29,0.0002168816757788487,physical_minus_recency,colorado,joint_gradual
recovery_6_24,30,3.7811730632128076e-05,physical_minus_recency,colorado,joint_gradual
recovery_6_24,31,-0.0004117973596389516,physical_minus_recency,colorado,joint_gradual
recovery_6_24,32,-0.00015835790281287058,physical_minus_recency,colorado,joint_gradual
recovery_6_24,33,-0.001223996470983779,physical_minus_recency,colorado,joint_gradual
recovery_6_24,34,-0.001292804116478719,physical_minus_recency,colorado,joint_gradual
recovery_6_24,35,6.726147458659589e-06,physical_minus_recency,colorado,joint_gradual
recovery_6_24,36,-2.857669518509003e-05,physical_minus_recency,colorado,joint_gradual
recovery_6_24,37,-0.00038029723353236004,physical_minus_recency,colorado,joint_gradual
recovery_6_24,38,0.0004022064931251961,physical_minus_recency,colorado,joint_gradual
recovery_6_24,39,-0.0009868671228134166,physical_minus_recency,colorado,joint_gradual
recovery_6_24,40,0.00020838166607136651,physical_minus_recency,colorado,joint_gradual
recovery_6_24,41,0.00020876289840219214,physical_minus_recency,colorado,joint_gradual
recovery_6_24,42,-0.001328178615574986,physical_minus_recency,colorado,joint_gradual
recovery_6_24,43,3.143043756671975e-05,physical_minus_recency,colorado,joint_gradual
recovery_6_24,44,6.994146383807361e-05,physical_minus_recency,colorado,joint_gradual
recovery_6_24,45,-0.0011212627878896672,physical_minus_recency,colorado,joint_gradual
recovery_6_24,46,-0.0007964538613632181,physical_minus_recency,colorado,joint_gradual
recovery_6_24,47,-1.5013325971135853e-05,physical_minus_recency,colorado,joint_gradual
recovery_6_24,48,0.0002501090654791019,physical_minus_recency,colorado,joint_gradual
recovery_6_24,49,7.608945740632711e-05,physical_minus_recency,colorado,joint_gradual
recovery_6_24,50,-0.0019752505698970115,physical_minus_recency,colorado,joint_gradual
recovery_6_24,51,-0.0032023688716976864,physical_minus_recency,colorado,joint_gradual
outage,26,7.32049639186939e-05,mask50_minus_recency,colorado,joint_gradual
outage,27,-8.331451139503435e-06,mask50_minus_recency,colorado,joint_gradual
outage,28,-2.5841326610987117e-06,mask50_minus_recency,colorado,joint_gradual
outage,29,-3.090307950901834e-05,mask50_minus_recency,colorado,joint_gradual
outage,30,-1.166927617566842e-06,mask50_minus_recency,colorado,joint_gradual
outage,31,-1.4222149731479354e-05,mask50_minus_recency,colorado,joint_gradual
outage,32,-8.631460798532066e-05,mask50_minus_recency,colorado,joint_gradual
outage,33,-3.421849162797854e-05,mask50_minus_recency,colorado,joint_gradual
outage,34,-9.069403415144257e-05,mask50_minus_recency,colorado,joint_gradual
outage,35,-0.00043420366565576155,mask50_minus_recency,colorado,joint_gradual
outage,36,-1.3904422738081432e-05,mask50_minus_recency,colorado,joint_gradual
outage,37,-6.515156733249432e-05,mask50_minus_recency,colorado,joint_gradual
outage,38,9.765986077864237e-05,mask50_minus_recency,colorado,joint_gradual
outage,39,-2.691685360035928e-05,mask50_minus_recency,colorado,joint_gradual
outage,40,-0.00012434998459089633,mask50_minus_recency,colorado,joint_gradual
outage,41,2.912502806403286e-05,mask50_minus_recency,colorado,joint_gradual
outage,42,0.00013123059229153133,mask50_minus_recency,colorado,joint_gradual
outage,43,5.875296539400678e-06,mask50_minus_recency,colorado,joint_gradual
outage,44,-5.448729304998869e-05,mask50_minus_recency,colorado,joint_gradual
outage,45,2.9638692541526096e-05,mask50_minus_recency,colorado,joint_gradual
outage,46,5.240312002208817e-05,mask50_minus_recency,colorado,joint_gradual
outage,47,-0.0001493006072819028,mask50_minus_recency,colorado,joint_gradual
outage,48,-4.9432883160215177e-05,mask50_minus_recency,colorado,joint_gradual
outage,49,0.00027695873776134697,mask50_minus_recency,colorado,joint_gradual
outage,50,-0.00033540556880825987,mask50_minus_recency,colorado,joint_gradual
outage,51,-5.328131869563347e-06,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,26,-9.672016464523065e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,27,2.3422102512281535e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,28,3.250505747078589e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,29,5.43905811325081e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,30,-2.6646269961527053e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,31,-5.693859517940982e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,32,-8.27144797654063e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,34,3.673599291070329e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,35,-0.0001953575946979372,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,36,-2.5672624012276842e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,37,7.151855952525924e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,39,-7.301387004099009e-07,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,40,-0.00023732217693352183,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,41,0.00027090011097701157,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,42,0.00021394753869937106,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,45,8.457422928130039e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,46,-1.2020369238121217e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,47,2.2222815417503425e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,48,-0.00019014393996815148,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,49,9.355710583719727e-05,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,50,-0.0010537409598750521,mask50_minus_recency,colorado,joint_gradual
recovery_0_6,51,6.726155926599017e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,26,8.0681435398491e-06,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,27,3.185535040698519e-06,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,28,3.1401666034264944e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,29,-3.0279835705204473e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,30,6.8907033149238325e-06,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,31,-7.543811458440958e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,32,0.000105342299620557,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,33,-0.00019698983096629817,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,34,-2.202318877444093e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,35,0.00019147719960156527,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,36,-6.96207494437463e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,37,-0.0004935788804213815,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,38,0.00028613745822952843,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,39,-0.00010818615589687708,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,40,-4.157919192991814e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,41,4.4814024084693476e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,42,-0.00022078430048500674,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,43,3.4721820315888278e-06,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,44,0.0001441487952216893,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,45,-5.816658396980262e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,46,-0.00010828913011007582,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,47,3.4202099017194735e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,48,3.18145529355527e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,49,-8.636510329648831e-05,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,50,-0.0007689312782746451,mask50_minus_recency,colorado,joint_gradual
recovery_6_24,51,-5.501145256795197e-05,mask50_minus_recency,colorado,joint_gradual
outage,26,-0.00010455950806745661,aci_bounded_minus_rolling,colorado,joint_gradual
outage,27,3.7977166488217356e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,28,-0.00012490393599091742,aci_bounded_minus_rolling,colorado,joint_gradual
outage,29,-8.098881201501173e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,30,-3.6518577199476195e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,31,-5.849182570221084e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,32,-1.9571777935514786e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,33,4.831828198781274e-06,aci_bounded_minus_rolling,colorado,joint_gradual
outage,34,-0.00026888488623638945,aci_bounded_minus_rolling,colorado,joint_gradual
outage,35,-0.00043737455343529665,aci_bounded_minus_rolling,colorado,joint_gradual
outage,36,0.0001889297313306575,aci_bounded_minus_rolling,colorado,joint_gradual
outage,37,0.0003912578303137176,aci_bounded_minus_rolling,colorado,joint_gradual
outage,38,0.00013596337117946402,aci_bounded_minus_rolling,colorado,joint_gradual
outage,39,4.436143948688245e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,40,-0.00014373931537924113,aci_bounded_minus_rolling,colorado,joint_gradual
outage,41,0.00018362359974843324,aci_bounded_minus_rolling,colorado,joint_gradual
outage,42,0.00023089300531300636,aci_bounded_minus_rolling,colorado,joint_gradual
outage,43,-3.200552247787772e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,44,5.768136930965844e-06,aci_bounded_minus_rolling,colorado,joint_gradual
outage,45,7.486122665029682e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,46,5.4816342027693824e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,47,3.746246368639683e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,48,2.8080434834049687e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,49,-7.645906427213428e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,50,-4.150691749583065e-05,aci_bounded_minus_rolling,colorado,joint_gradual
outage,51,-0.00105956704799144,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,26,0.00018533150027532147,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,27,-4.147288702966271e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,28,0.00011361736306872193,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,29,-0.00011602819090095907,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,30,0.00013081859454046416,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,31,0.00024946715391129887,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,32,1.9504887099908266e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,34,0.00017690667253813475,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,35,-3.959667556149328e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,36,0.0001433965962247849,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,37,0.0002472785582429933,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,39,-8.315075225340428e-06,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,40,-0.00011639950141607402,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,41,0.00013340943573689982,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,42,0.00016480812144460504,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,45,-9.195666900144772e-06,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,46,4.756846366797775e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,47,0.00010036409219584581,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,48,-0.0002813430276008257,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,49,3.247077662999875e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,50,-0.001128280484492973,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_0_6,51,0.0002676577318158381,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,26,-3.15187954965966e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,27,-9.347750179967997e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,28,-8.305550268149826e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,29,5.8121515147953e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,30,2.607855753757514e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,31,0.00010365694703721121,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,32,-3.122332425755405e-06,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,33,-8.493455979950922e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,34,-9.718751321463979e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,35,-0.00014288305133302096,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,36,6.0377536140707596e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,37,-0.00029568200455821434,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,38,0.00029114290008368097,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,39,-0.00016781969786229374,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,40,0.00017653424317113777,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,41,0.00011934758252097584,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,42,-0.00021601892074817668,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,43,1.4163865724601513e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,44,-4.1947926825704735e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,45,0.0001427638926717088,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,46,-3.157712843168721e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,47,4.553689646475833e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,48,5.317074134957468e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,49,3.593667434364503e-05,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,50,-0.0011210125901284123,aci_bounded_minus_rolling,colorado,joint_gradual
recovery_6_24,51,-0.0026459862160639097,aci_bounded_minus_rolling,colorado,joint_gradual
