site,scenario,period,phase,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
nist,clean,development_evaluation,normal,single_imputation_flexible,1,2138,0.03984588439219514,0.056572070042034496,0.44200187090739007,0.6225444340505145,0.6903648269410664,0.12237471713018025,0
nist,clean,development_evaluation,normal,single_imputation_flexible,2,2137,0.05575647102227215,0.07891159077151896,0.37201684604585866,0.5577912962096396,0.6307908282639214,0.14858794591196703,0
nist,clean,development_evaluation,normal,single_imputation_flexible,3,2137,0.06672969761774557,0.09268370691852368,0.357042583060365,0.5306504445484324,0.6078614880673842,0.16383399762968717,0
nist,clean,development_evaluation,normal,single_imputation_flexible,4,2137,0.07581403816499671,0.10392192485284496,0.33879270004679457,0.5021057557323351,0.5788488535329902,0.17175590461659435,0
nist,clean,validation,normal,geometric_persistence,1,1899,0.0393656656332052,0.06201092103593759,0.4412848867825171,0.8146392838335966,0.923117430226435,0.3369417333796313,0
nist,clean,validation,normal,geometric_persistence,2,1899,0.05948324300420874,0.09934222961804597,0.4476040021063718,0.7819905213270142,0.9052132701421801,0.46064747462582817,0
nist,clean,validation,normal,geometric_persistence,3,1899,0.07628040649886418,0.13044302463396146,0.45129015271195366,0.7967351237493417,0.8957345971563981,0.5472979319873059,0
nist,clean,validation,normal,geometric_persistence,4,1899,0.08957780422131884,0.1569951610194919,0.4681411269088994,0.8009478672985783,0.8857293312269615,0.6071494555453171,0
nist,clean,validation,normal,multiple_imputation_compact,1,1899,0.03763820318333894,0.05884016291362441,0.5676671932596103,0.7756714060031595,0.8472880463401791,0.20060230472282276,0
nist,clean,validation,normal,multiple_imputation_compact,2,1899,0.052411263254823565,0.08375289030573078,0.48973143759873616,0.7193259610321222,0.7998946814112691,0.2521867947857274,0
nist,clean,validation,normal,multiple_imputation_compact,3,1899,0.06399769080199591,0.10259935568285644,0.4423380726698262,0.6524486571879937,0.7588204318062138,0.2844947306698608,0
nist,clean,validation,normal,multiple_imputation_compact,4,1899,0.07505493686865776,0.11908102850436766,0.421274354923644,0.6298051606108478,0.7414428646656135,0.3074380859595584,0
nist,clean,validation,normal,multiple_imputation_flexible,1,1899,0.04059820927222604,0.05842373240972112,0.42759347024749866,0.617693522906793,0.7003686150605581,0.12630434753900352,0
nist,clean,validation,normal,multiple_imputation_flexible,2,1899,0.0596175230995348,0.08350461067298866,0.3675618746708794,0.5308056872037915,0.6034755134281201,0.15198905063673762,0
nist,clean,validation,normal,multiple_imputation_flexible,3,1899,0.07387355107326629,0.10196033269378457,0.3312269615587151,0.4802527646129542,0.5587151132174829,0.16788587672133046,0
nist,clean,validation,normal,multiple_imputation_flexible,4,1899,0.08946574593096823,0.12075162317850337,0.2927856766719326,0.4412848867825171,0.5134281200631912,0.17472153088735823,0
nist,clean,validation,normal,persistence,1,1899,0.05712646645681132,0.10290622100083266,0.45023696682464454,0.808320168509742,0.9189046866771985,0.4251543877233618,0
nist,clean,validation,normal,persistence,2,1899,0.09075843694908907,0.1717794267444761,0.43970510795155343,0.7998946814112691,0.9010005265929436,0.5749879596899943,0
nist,clean,validation,normal,persistence,3,1899,0.11350106010997732,0.21983244063476723,0.43601895734597157,0.7935755660874144,0.8846761453396524,0.6605264153036425,0
nist,clean,validation,normal,persistence,4,1899,0.1277355946738422,0.24874974476031592,0.45866245392311744,0.7783043707214323,0.8751974723538705,0.7120251026129994,0
nist,clean,validation,normal,quantile_compact,1,1899,0.03664567025751524,0.054854824151009486,0.42496050552922593,0.7809373354397051,0.9083728278041074,0.4021159107108887,0
nist,clean,validation,normal,quantile_compact,2,1899,0.04968705047597009,0.08163732608666872,0.39757767245918907,0.6777251184834123,0.8830963665086888,0.4703424292180533,0
nist,clean,validation,normal,quantile_compact,3,1899,0.05909636441435127,0.0994815821712246,0.3933649289099526,0.7651395471300685,0.8730911005792522,0.4676938481037812,0
nist,clean,validation,normal,quantile_compact,4,1899,0.06469176777026812,0.11362083852363436,0.4086361242759347,0.721958925750395,0.885202738283307,0.5003218833031259,0
nist,clean,validation,normal,quantile_flexible,1,1899,0.03518015752225374,0.05462363116270238,0.36808846761453395,0.6972090573986308,0.8183254344391785,0.27507843367567264,0
nist,clean,validation,normal,quantile_flexible,2,1899,0.048286360323711766,0.08023277938866254,0.34807793575566087,0.6197998946814113,0.7783043707214323,0.3538901489320251,0
nist,clean,validation,normal,quantile_flexible,3,1899,0.057887538887409905,0.09809786475171993,0.33649289099526064,0.6092680358083201,0.8141126908899421,0.43937949811992505,0
nist,clean,validation,normal,quantile_flexible,4,1899,0.0647826803224419,0.11404450402583867,0.3175355450236967,0.5839915745129015,0.741969457609268,0.407103014048551,0
nist,clean,validation,normal,single_imputation_compact,1,1899,0.03803187501710917,0.05877672499878488,0.5681937862032649,0.7709320695102686,0.842548709847288,0.19691025913902444,0
nist,clean,validation,normal,single_imputation_compact,2,1899,0.05259676203727731,0.08362003526542916,0.48973143759873616,0.717219589257504,0.7962085308056872,0.24931545824813495,0
nist,clean,validation,normal,single_imputation_compact,3,1899,0.06417725416257296,0.10260563841705239,0.44075829383886256,0.6492890995260664,0.7556608741442865,0.28216368557899907,0
nist,clean,validation,normal,single_imputation_compact,4,1899,0.07522459599869671,0.11902921805835205,0.4218009478672986,0.6287519747235387,0.7398630858346498,0.30595201686995044,0
nist,clean,validation,normal,single_imputation_flexible,1,1899,0.04123932375108475,0.058384251759833805,0.42496050552922593,0.6134807793575566,0.6898367561874671,0.12155931218092272,0
nist,clean,validation,normal,single_imputation_flexible,2,1899,0.06018037239798497,0.08342055432038749,0.3670352817272249,0.5255397577672459,0.6003159557661928,0.1478281010492596,0
nist,clean,validation,normal,single_imputation_flexible,3,1899,0.07455019800180247,0.10201324501885602,0.32964718272775145,0.473407056345445,0.5523959978936283,0.16374014004742987,0
nist,clean,validation,normal,single_imputation_flexible,4,1899,0.08987056082561401,0.12070554623496976,0.29120589784096895,0.43812532912058977,0.5092153765139548,0.17137737339714898,0
nist,clean,warmup,normal,geometric_persistence,1,289,0.03780340481935992,0.053252179367406643,0.48788927335640137,0.7647058823529411,0.8581314878892734,0.22305292829311735,0
nist,clean,warmup,normal,geometric_persistence,2,289,0.06154942030675658,0.09306370438289233,0.4532871972318339,0.7577854671280276,0.8200692041522492,0.35552090640447864,0
nist,clean,warmup,normal,geometric_persistence,3,289,0.07888167943590156,0.12610061586780694,0.4532871972318339,0.7301038062283737,0.8131487889273357,0.43676341383554496,0
nist,clean,warmup,normal,geometric_persistence,4,289,0.09524321907834213,0.16155118223508247,0.42214532871972316,0.7093425605536332,0.8062283737024222,0.46793819101013523,0
nist,clean,warmup,normal,multiple_imputation_compact,1,289,0.03350545755483145,0.05268057447057963,0.5986159169550173,0.7716262975778547,0.8581314878892734,0.1938380354419341,0
nist,clean,warmup,normal,multiple_imputation_compact,2,289,0.051618207788247994,0.08313117584931615,0.5051903114186851,0.6885813148788927,0.7923875432525952,0.2437673749184671,0
nist,clean,warmup,normal,multiple_imputation_compact,3,289,0.06923669121471038,0.11088628050589018,0.40484429065743943,0.6262975778546713,0.726643598615917,0.27794977655705816,0
nist,clean,warmup,normal,multiple_imputation_compact,4,289,0.08448789418842749,0.1324571037714558,0.3737024221453287,0.5882352941176471,0.7058823529411765,0.30262278386939667,0
nist,clean,warmup,normal,multiple_imputation_flexible,1,289,0.035547913675596066,0.05161288982697754,0.45674740484429066,0.643598615916955,0.7093425605536332,0.12275356340279274,0
nist,clean,warmup,normal,multiple_imputation_flexible,2,289,0.06014455861194196,0.084520295669622,0.3217993079584775,0.48788927335640137,0.5882352941176471,0.14751649337214426,0
nist,clean,warmup,normal,multiple_imputation_flexible,3,289,0.08308650982358685,0.11330295729227788,0.29411764705882354,0.4186851211072664,0.5017301038062284,0.16394033791459264,0
nist,clean,warmup,normal,multiple_imputation_flexible,4,289,0.10283874377531095,0.1358588841024522,0.22491349480968859,0.40484429065743943,0.48788927335640137,0.1731099775553391,0
nist,clean,warmup,normal,persistence,1,289,0.05788428627397417,0.09786136097238608,0.4740484429065744,0.7958477508650519,0.8442906574394463,0.34169772481016986,0
nist,clean,warmup,normal,persistence,2,289,0.08949515690389241,0.16177512378731887,0.4982698961937716,0.7474048442906575,0.8339100346020761,0.515101020774028,0
nist,clean,warmup,normal,persistence,3,289,0.10918949000893738,0.2090872135507542,0.45674740484429066,0.7370242214532872,0.8269896193771626,0.5673776406825135,0
nist,clean,warmup,normal,persistence,4,289,0.12090630127228534,0.23772489794283605,0.4429065743944637,0.6920415224913494,0.8235294117647058,0.5787173568334307,0
nist,clean,warmup,normal,quantile_compact,1,289,0.03335167605655747,0.04908797450508648,0.42214532871972316,0.7647058823529411,0.8754325259515571,0.3552053375751017,0
nist,clean,warmup,normal,quantile_compact,2,289,0.05063034138799693,0.08396190350539641,0.42560553633217996,0.671280276816609,0.8512110726643599,0.42413172409467675,0
nist,clean,warmup,normal,quantile_compact,3,289,0.06322340334323541,0.10813694117667462,0.42560553633217996,0.7301038062283737,0.8581314878892734,0.4648985302049891,0
nist,clean,warmup,normal,quantile_compact,4,289,0.07214233022674832,0.1360746439019343,0.4429065743944637,0.6747404844290658,0.8408304498269896,0.47579299331840064,0
nist,clean,warmup,normal,quantile_flexible,1,289,0.03130787286588715,0.04830888055433251,0.35986159169550175,0.6920415224913494,0.8166089965397924,0.2437806308792939,0
nist,clean,warmup,normal,quantile_flexible,2,289,0.04881447472345098,0.0826675828824267,0.35986159169550175,0.5986159169550173,0.7820069204152249,0.33465650222114435,0
nist,clean,warmup,normal,quantile_flexible,3,289,0.06136852880250617,0.10805242114854977,0.3494809688581315,0.6055363321799307,0.8096885813148789,0.4341090166952678,0
nist,clean,warmup,normal,quantile_flexible,4,289,0.07354554636768136,0.13393656457562994,0.36678200692041524,0.5951557093425606,0.7508650519031141,0.4230028457110819,0
nist,clean,warmup,normal,single_imputation_compact,1,289,0.033305252948231265,0.05240310097532127,0.5986159169550173,0.7716262975778547,0.8581314878892734,0.1912781589650235,0
nist,clean,warmup,normal,single_imputation_compact,2,289,0.05149521270923578,0.08308437482199722,0.5086505190311419,0.6885813148788927,0.7923875432525952,0.2423158055135335,0
nist,clean,warmup,normal,single_imputation_compact,3,289,0.06920714848850182,0.11080876924061807,0.4083044982698962,0.6228373702422145,0.7301038062283737,0.2764763740324888,0
nist,clean,warmup,normal,single_imputation_compact,4,289,0.08443622906743761,0.13239207034869047,0.370242214532872,0.5813148788927336,0.7058823529411765,0.3014699825486154,0
nist,clean,warmup,normal,single_imputation_flexible,1,289,0.035436926207824064,0.05137586541300864,0.4602076124567474,0.643598615916955,0.7058823529411765,0.1195297623385115,0
nist,clean,warmup,normal,single_imputation_flexible,2,289,0.060202322175964405,0.08477026617622703,0.31833910034602075,0.48788927335640137,0.5847750865051903,0.14539493044978405,0
nist,clean,warmup,normal,single_imputation_flexible,3,289,0.08369688521120323,0.11348478278608369,0.29411764705882354,0.41522491349480967,0.49480968858131485,0.16215185813601454,0
nist,clean,warmup,normal,single_imputation_flexible,4,289,0.10306268970885189,0.13575976251596647,0.22145328719723184,0.40484429065743943,0.4809688581314879,0.1708519930696379,0
nist,pv_only,development_evaluation,normal,geometric_persistence,1,1688,0.040731879767713204,0.06569909023003473,0.39928909952606634,0.7665876777251185,0.9028436018957346,0.3120445332232726,0
nist,pv_only,development_evaluation,normal,geometric_persistence,2,1687,0.06087838803115348,0.10299758730225385,0.4001185536455246,0.7593360995850622,0.8980438648488441,0.4396158743891146,0
nist,pv_only,development_evaluation,normal,geometric_persistence,3,1686,0.07738822863536332,0.1350962449255608,0.39205219454329776,0.769276393831554,0.8849347568208779,0.5242087870756789,0
nist,pv_only,development_evaluation,normal,geometric_persistence,4,1686,0.09081760065893382,0.16662760617883296,0.38730723606168443,0.7621589561091341,0.8873072360616845,0.57620641728808,0
nist,pv_only,development_evaluation,normal,multiple_imputation_compact,1,1688,0.03688765322404829,0.057555246281110854,0.5817535545023697,0.764218009478673,0.8382701421800948,0.2011489195189641,0
nist,pv_only,development_evaluation,normal,multiple_imputation_compact,2,1687,0.04879203446090627,0.0776749003574988,0.5317131001778305,0.7445168938944873,0.8180201541197392,0.25316959086680607,0
nist,pv_only,development_evaluation,normal,multiple_imputation_compact,3,1686,0.05681019031634693,0.09078484668574441,0.5094899169632265,0.727164887307236,0.8102016607354685,0.2838627463316645,0
nist,pv_only,development_evaluation,normal,multiple_imputation_compact,4,1686,0.06327059881518758,0.1010038508559497,0.49228944246737844,0.7206405693950177,0.802491103202847,0.3072238445800384,0
nist,pv_only,development_evaluation,normal,multiple_imputation_flexible,1,1688,0.04034413383103662,0.057724917505074275,0.4395734597156398,0.6178909952606635,0.6854265402843602,0.1263359664793253,0
nist,pv_only,development_evaluation,normal,multiple_imputation_flexible,2,1687,0.055560996725838606,0.07912202111728182,0.3770005927682276,0.5649081209247184,0.6413752222880854,0.15246138595845046,0
nist,pv_only,development_evaluation,normal,multiple_imputation_flexible,3,1686,0.06551940056950824,0.09158029795580351,0.36595492289442466,0.5403321470937129,0.6180308422301305,0.16696664110102338,0
nist,pv_only,development_evaluation,normal,multiple_imputation_flexible,4,1686,0.07471275372060705,0.10292062590302727,0.3469750889679715,0.5136417556346382,0.5913404507710558,0.17405660339482723,0
nist,pv_only,development_evaluation,normal,persistence,1,1688,0.059664711936278904,0.11106099805751983,0.38329383886255924,0.773696682464455,0.9111374407582938,0.41423546615329676,0
nist,pv_only,development_evaluation,normal,persistence,2,1687,0.09283771541124608,0.18236860074362815,0.3781861292234736,0.7717842323651453,0.9116775340841731,0.5758943619135792,0
nist,pv_only,development_evaluation,normal,persistence,3,1686,0.11400863137095157,0.23199676555794674,0.3867141162514828,0.7580071174377224,0.896797153024911,0.6533774943678811,0
nist,pv_only,development_evaluation,normal,persistence,4,1686,0.12683418113702363,0.2611619202839964,0.3831553973902728,0.7538552787663108,0.8861209964412812,0.6945717469175079,0
nist,pv_only,development_evaluation,normal,quantile_compact,1,1688,0.036291920868402223,0.05481190283963024,0.4466824644549763,0.8021327014218009,0.9241706161137441,0.4159649097161646,0
nist,pv_only,development_evaluation,normal,quantile_compact,2,1687,0.04669219073427435,0.07610571922502758,0.44813278008298757,0.7759336099585062,0.917605216360403,0.4521763172432461,0
nist,pv_only,development_evaluation,normal,quantile_compact,3,1686,0.052504281293030544,0.08755893184274006,0.466785290628707,0.8374851720047449,0.9323843416370107,0.45140992242815536,0
nist,pv_only,development_evaluation,normal,quantile_compact,4,1686,0.0559290544060151,0.09839474922146704,0.46619217081850534,0.8013048635824437,0.9460260972716489,0.4732835657526709,0
nist,pv_only,development_evaluation,normal,quantile_flexible,1,1688,0.03430346046221381,0.05465436183750843,0.38329383886255924,0.7268957345971564,0.8524881516587678,0.2757590842181406,0
nist,pv_only,development_evaluation,normal,quantile_flexible,2,1687,0.04439517177273697,0.0749877631964891,0.3977474807350326,0.6745702430349734,0.8541790160047421,0.3382163684700392,0
nist,pv_only,development_evaluation,normal,quantile_flexible,3,1686,0.05078052485837318,0.08693322048507997,0.40569395017793597,0.7046263345195729,0.8908659549228944,0.43271095887788336,0
nist,pv_only,development_evaluation,normal,quantile_flexible,4,1686,0.05458399498615638,0.09783882798768373,0.3956109134045077,0.6921708185053381,0.8546856465005931,0.38925914233552666,0
nist,pv_only,development_evaluation,normal,single_imputation_compact,1,1688,0.03690901290739243,0.057276377929352064,0.5793838862559242,0.7618483412322274,0.8341232227488151,0.19788260113023481,0
nist,pv_only,development_evaluation,normal,single_imputation_compact,2,1687,0.04873788760801765,0.07738069353174279,0.5299347954949615,0.7421458209839953,0.8132780082987552,0.2501438542388709,0
nist,pv_only,development_evaluation,normal,single_imputation_compact,3,1686,0.05674508368373476,0.09042879702311699,0.5118623962040332,0.7259786476868327,0.8078291814946619,0.28190790631831814,0
nist,pv_only,development_evaluation,normal,single_imputation_compact,4,1686,0.06331517093926493,0.10086144230155297,0.49110320284697506,0.7176749703440095,0.7995255041518387,0.3058972230578981,0
nist,pv_only,development_evaluation,normal,single_imputation_flexible,1,1688,0.04059569946242459,0.05751094174094756,0.43601895734597157,0.6143364928909952,0.6777251184834123,0.12228947035867797,0
nist,pv_only,development_evaluation,normal,single_imputation_flexible,2,1687,0.055727356300151354,0.07888627159695921,0.3752222880853586,0.5601659751037344,0.6324836988737403,0.1483154989834454,0
nist,pv_only,development_evaluation,normal,single_imputation_flexible,3,1686,0.06558063213537264,0.09106940729057078,0.3701067615658363,0.5397390272835113,0.6144721233689205,0.16363704339286955,0
nist,pv_only,development_evaluation,normal,single_imputation_flexible,4,1686,0.07490108485323363,0.10263221768124048,0.3469750889679715,0.5142348754448398,0.5889679715302492,0.17160686409236464,0
nist,pv_only,development_evaluation,partial_restoration,geometric_persistence,1,147,0.15809434896313201,0.21814608313538292,0.23129251700680273,0.46258503401360546,0.564625850340136,0.26467068484719475,23
nist,pv_only,development_evaluation,partial_restoration,geometric_persistence,2,147,0.1520522416684825,0.23924294770338925,0.3197278911564626,0.5374149659863946,0.6530612244897959,0.3860159201596265,22
nist,pv_only,development_evaluation,partial_restoration,geometric_persistence,3,148,0.1402277692500662,0.24781871254469987,0.33783783783783783,0.5743243243243243,0.7027027027027027,0.47163652016871344,22
nist,pv_only,development_evaluation,partial_restoration,geometric_persistence,4,148,0.12121740286335418,0.23644652169602365,0.3716216216216216,0.6418918918918919,0.7905405405405406,0.5300396322704994,24
nist,pv_only,development_evaluation,partial_restoration,multiple_imputation_compact,1,147,0.04557403339303922,0.07529592355473619,0.6598639455782312,0.8571428571428571,0.9183673469387755,0.35300118895985944,23
nist,pv_only,development_evaluation,partial_restoration,multiple_imputation_compact,2,147,0.05653281665210895,0.09588032733240719,0.5782312925170068,0.7959183673469388,0.8775510204081632,0.373852653246781,22
nist,pv_only,development_evaluation,partial_restoration,multiple_imputation_compact,3,148,0.06987007986855982,0.11478519456978457,0.5067567567567568,0.7432432432432432,0.8040540540540541,0.3796299321737237,22
nist,pv_only,development_evaluation,partial_restoration,multiple_imputation_compact,4,148,0.07834261817716891,0.1273878079671883,0.43243243243243246,0.6891891891891891,0.7702702702702703,0.3678010688268403,24
nist,pv_only,development_evaluation,partial_restoration,multiple_imputation_flexible,1,147,0.04635623693643772,0.07627054969131027,0.5374149659863946,0.782312925170068,0.8503401360544217,0.30268419809664576,23
nist,pv_only,development_evaluation,partial_restoration,multiple_imputation_flexible,2,147,0.060555181455299624,0.09585364674602291,0.48299319727891155,0.673469387755102,0.7346938775510204,0.3073959133765592,22
nist,pv_only,development_evaluation,partial_restoration,multiple_imputation_flexible,3,148,0.07678572937076306,0.11703502585833732,0.3783783783783784,0.6148648648648649,0.7027027027027027,0.28723055184113494,22
nist,pv_only,development_evaluation,partial_restoration,multiple_imputation_flexible,4,148,0.08710808914007236,0.12532247329318988,0.3581081081081081,0.5405405405405406,0.581081081081081,0.25760913536534913,24
nist,pv_only,development_evaluation,partial_restoration,persistence,1,147,0.1920725817096589,0.27967330813620855,0.2857142857142857,0.46258503401360546,0.5714285714285714,0.35032669508882225,23
nist,pv_only,development_evaluation,partial_restoration,persistence,2,147,0.16868536985271004,0.28636327879261547,0.3741496598639456,0.5306122448979592,0.6326530612244898,0.49545727466457573,22
nist,pv_only,development_evaluation,partial_restoration,persistence,3,148,0.15027880919249112,0.2871825514099249,0.3716216216216216,0.6216216216216216,0.7364864864864865,0.5702067810306607,22
nist,pv_only,development_evaluation,partial_restoration,persistence,4,148,0.13369854363912567,0.2752376958136563,0.43243243243243246,0.6959459459459459,0.831081081081081,0.6113396363739987,24
nist,pv_only,development_evaluation,partial_restoration,quantile_compact,1,147,0.06691430429310473,0.10407020667526962,0.40816326530612246,0.6190476190476191,0.891156462585034,0.5677877630480939,23
nist,pv_only,development_evaluation,partial_restoration,quantile_compact,2,147,0.07155275385442832,0.1350403134046169,0.3401360544217687,0.7687074829931972,0.8979591836734694,0.49747677733192264,22
nist,pv_only,development_evaluation,partial_restoration,quantile_compact,3,148,0.0735092872224274,0.13992218607861054,0.3310810810810811,0.7837837837837838,0.8783783783783784,0.4802637825685039,22
nist,pv_only,development_evaluation,partial_restoration,quantile_compact,4,148,0.079024875397986,0.14686895428957572,0.3108108108108108,0.5202702702702703,0.7905405405405406,0.4439878299758567,24
nist,pv_only,development_evaluation,partial_restoration,quantile_flexible,1,147,0.06179260925322436,0.08829836807993889,0.38095238095238093,0.6122448979591837,0.7619047619047619,0.4949657388085093,23
nist,pv_only,development_evaluation,partial_restoration,quantile_flexible,2,147,0.06870756604349308,0.12385828122394486,0.30612244897959184,0.6258503401360545,0.8027210884353742,0.440735978010396,22
nist,pv_only,development_evaluation,partial_restoration,quantile_flexible,3,148,0.07463554255463313,0.13634409708545767,0.27702702702702703,0.5608108108108109,0.7162162162162162,0.3945061693805251,22
nist,pv_only,development_evaluation,partial_restoration,quantile_flexible,4,148,0.07868459384650467,0.14691351355045393,0.25675675675675674,0.527027027027027,0.777027027027027,0.4142061447573439,24
nist,pv_only,development_evaluation,partial_restoration,single_imputation_compact,1,147,0.042211933933372,0.06556044490872795,0.5306122448979592,0.7142857142857143,0.7891156462585034,0.19879505340419998,23
nist,pv_only,development_evaluation,partial_restoration,single_imputation_compact,2,147,0.05758083377315319,0.09125735247257184,0.4965986394557823,0.673469387755102,0.7619047619047619,0.2523328626806577,22
nist,pv_only,development_evaluation,partial_restoration,single_imputation_compact,3,148,0.07156536732187105,0.11146544062703881,0.4189189189189189,0.6756756756756757,0.7432432432432432,0.28560713446448177,22
nist,pv_only,development_evaluation,partial_restoration,single_imputation_compact,4,148,0.08108322767099839,0.12632559511484248,0.41216216216216217,0.6216216216216216,0.7297297297297297,0.30842692662939997,24
nist,pv_only,development_evaluation,partial_restoration,single_imputation_flexible,1,147,0.04926647732618366,0.0681397749210347,0.35374149659863946,0.5578231292517006,0.6394557823129252,0.12333442499609368,23
nist,pv_only,development_evaluation,partial_restoration,single_imputation_flexible,2,147,0.06772358853797886,0.09329548125720423,0.30612244897959184,0.4897959183673469,0.5714285714285714,0.15053999212054903,22
nist,pv_only,development_evaluation,partial_restoration,single_imputation_flexible,3,148,0.08412870045846617,0.1140954159961336,0.2905405405405405,0.44594594594594594,0.5337837837837838,0.16545080356330258,22
nist,pv_only,development_evaluation,partial_restoration,single_imputation_flexible,4,148,0.09527669894472192,0.12593044481263713,0.30405405405405406,0.43243243243243246,0.5135135135135135,0.17266867985317944,24
nist,pv_only,development_evaluation,recovery_0_6,geometric_persistence,1,78,0.03973410531617517,0.059654310940996796,0.47435897435897434,0.782051282051282,0.8974358974358975,0.28853628277464644,19
nist,pv_only,development_evaluation,recovery_0_6,geometric_persistence,2,80,0.059812737936330504,0.08967975409516145,0.4625,0.85,0.875,0.38761625250716214,19
nist,pv_only,development_evaluation,recovery_0_6,geometric_persistence,3,77,0.08122647728410318,0.12756787219535334,0.44155844155844154,0.7662337662337663,0.8571428571428571,0.4609651878965424,17
