site,case_id,method,horizon,recovery_hour_bin,n,nwis,coverage90,events
nist,pv_only,geometric_persistence,4,22,24,0.06691757731049207,0.9166666666666666,24
nist,pv_only,geometric_persistence,4,23,22,0.085956550273032,0.8636363636363636,22
nist,pv_only,mask50,1,0,25,0.025824980111823628,0.96,25
nist,pv_only,mask50,1,1,24,0.02407875847748152,0.875,24
nist,pv_only,mask50,1,2,21,0.03792851809818082,0.8095238095238095,21
nist,pv_only,mask50,1,3,21,0.025126364311624457,1.0,21
nist,pv_only,mask50,1,4,17,0.0345016140471677,0.8823529411764706,17
nist,pv_only,mask50,1,5,21,0.033375343204303326,0.9523809523809523,21
nist,pv_only,mask50,1,6,23,0.031092822459387392,1.0,23
nist,pv_only,mask50,1,7,26,0.03161703613590883,0.8846153846153846,26
nist,pv_only,mask50,1,8,25,0.03539685114367845,0.84,25
nist,pv_only,mask50,1,9,26,0.03356688790221243,0.8846153846153846,26
nist,pv_only,mask50,1,10,25,0.030361542329781405,0.84,25
nist,pv_only,mask50,1,11,25,0.027991445970799025,0.92,25
nist,pv_only,mask50,1,12,24,0.03170792454184849,0.9583333333333334,24
nist,pv_only,mask50,1,13,27,0.027842410127843092,0.9629629629629629,27
nist,pv_only,mask50,1,14,23,0.03772905928891038,0.8260869565217391,23
nist,pv_only,mask50,1,15,26,0.025305609850184294,0.8461538461538461,26
nist,pv_only,mask50,1,16,27,0.032165374656252056,0.7777777777777778,27
nist,pv_only,mask50,1,17,24,0.023089004454774714,0.9166666666666666,24
nist,pv_only,mask50,1,18,24,0.023728871159951426,0.9166666666666666,24
nist,pv_only,mask50,1,19,28,0.03717703543804387,0.8571428571428571,28
nist,pv_only,mask50,1,20,25,0.039352231384595725,0.88,25
nist,pv_only,mask50,1,21,23,0.04527798949555515,0.9130434782608695,23
nist,pv_only,mask50,1,22,22,0.03481252405441527,0.8181818181818182,22
nist,pv_only,mask50,1,23,24,0.03311048474262134,0.8333333333333334,24
nist,pv_only,mask50,2,0,24,0.038272354121366335,0.9166666666666666,24
nist,pv_only,mask50,2,1,21,0.0427882163141393,0.9523809523809523,21
nist,pv_only,mask50,2,2,21,0.037685130262734075,0.9523809523809523,21
nist,pv_only,mask50,2,3,17,0.04409354123759684,0.9411764705882353,17
nist,pv_only,mask50,2,4,21,0.0430932946731074,0.9047619047619048,21
nist,pv_only,mask50,2,5,23,0.0397360143741797,0.9565217391304348,23
nist,pv_only,mask50,2,6,26,0.0451453033824429,0.8846153846153846,26
nist,pv_only,mask50,2,7,25,0.0518477712175962,0.76,25
nist,pv_only,mask50,2,8,26,0.043323442475427645,0.8846153846153846,26
nist,pv_only,mask50,2,9,25,0.04389496025280797,0.96,25
nist,pv_only,mask50,2,10,25,0.03565047347436531,0.92,25
nist,pv_only,mask50,2,11,24,0.043563543279417916,0.9166666666666666,24
nist,pv_only,mask50,2,12,27,0.040964968762202285,0.8148148148148148,27
nist,pv_only,mask50,2,13,23,0.054315607763328194,0.782608695652174,23
nist,pv_only,mask50,2,14,26,0.0386581024099244,0.8076923076923077,26
nist,pv_only,mask50,2,15,27,0.0408682693797707,0.7407407407407407,27
nist,pv_only,mask50,2,16,24,0.04379816152426178,0.75,24
nist,pv_only,mask50,2,17,24,0.031712821176586775,0.9166666666666666,24
nist,pv_only,mask50,2,18,28,0.045968899521200306,0.8214285714285714,28
nist,pv_only,mask50,2,19,25,0.05128000068309553,0.8,25
nist,pv_only,mask50,2,20,23,0.06285364113742564,0.8260869565217391,23
nist,pv_only,mask50,2,21,22,0.05650384960036106,0.8636363636363636,22
nist,pv_only,mask50,2,22,24,0.038970508521139584,0.9166666666666666,24
nist,pv_only,mask50,2,23,25,0.031630886404759716,1.0,25
nist,pv_only,mask50,3,0,21,0.05230356002642171,0.8571428571428571,21
nist,pv_only,mask50,3,1,21,0.04393454671156248,1.0,21
nist,pv_only,mask50,3,2,17,0.05331239653083094,0.8823529411764706,17
nist,pv_only,mask50,3,3,21,0.046395326456843376,0.9047619047619048,21
nist,pv_only,mask50,3,4,23,0.04929583125193138,0.8695652173913043,23
nist,pv_only,mask50,3,5,26,0.054195518452148685,0.8461538461538461,26
nist,pv_only,mask50,3,6,25,0.06222426338639933,0.88,25
nist,pv_only,mask50,3,7,26,0.0582652172040214,0.8461538461538461,26
nist,pv_only,mask50,3,8,25,0.0510690677374219,0.96,25
nist,pv_only,mask50,3,9,25,0.04947094577221303,0.92,25
nist,pv_only,mask50,3,10,24,0.04823248505801398,0.9166666666666666,24
nist,pv_only,mask50,3,11,27,0.046992213262962816,0.8518518518518519,27
nist,pv_only,mask50,3,12,23,0.06441828180324259,0.782608695652174,23
nist,pv_only,mask50,3,13,26,0.05455817823997059,0.8076923076923077,26
nist,pv_only,mask50,3,14,27,0.045706314770751835,0.8148148148148148,27
nist,pv_only,mask50,3,15,24,0.048074942989831,0.7916666666666666,24
nist,pv_only,mask50,3,16,24,0.0508790699371845,0.875,24
nist,pv_only,mask50,3,17,28,0.05130228392610431,0.8214285714285714,28
nist,pv_only,mask50,3,18,25,0.057650772181880486,0.8,25
nist,pv_only,mask50,3,19,23,0.07157930359564837,0.8695652173913043,23
