site,case_id,case_group,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events,days,population,endpoint
reserve10,irradiance_only,primary,single_imputation,1,3954,0.045675660053198334,0.06898002099731314,0.6229135053110774,0.810065756196257,0.8657056145675266,0.2586357902125514,47,326,exclude_bright_zero,all
reserve10,irradiance_only,primary,single_imputation,2,3954,0.06079613089409129,0.09495932175960667,0.5485584218512898,0.761254425897825,0.832574607991907,0.3125799435834366,47,325,exclude_bright_zero,all
reserve10,irradiance_only,primary,single_imputation,3,3954,0.06773428369521785,0.10554381836013377,0.5303490136570561,0.7389984825493171,0.8179059180576631,0.3324288539426733,47,325,exclude_bright_zero,all
reserve10,irradiance_only,primary,single_imputation,4,3954,0.0722585894555381,0.11253952957989939,0.5174506828528073,0.7276176024279211,0.8065250379362671,0.3451865342024176,47,325,exclude_bright_zero,all
reserve10,joint_immediate,primary,aci_bounded,1,301,0.06980496334702727,0.1389758663068556,0.5448504983388704,0.840531561461794,0.9435215946843853,0.5227713233954812,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,aci_bounded,2,298,0.06820029447425834,0.13752853152221994,0.540268456375839,0.8154362416107382,0.9295302013422819,0.49269503807160137,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,aci_bounded,3,297,0.06790992859217915,0.1359482289270497,0.5286195286195287,0.8080808080808081,0.9461279461279462,0.4947859558605946,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,aci_bounded,4,297,0.06722661959690054,0.13216526579252993,0.4983164983164983,0.8047138047138047,0.936026936026936,0.48968059403408765,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,carry_forward,1,301,0.07534917239998723,0.14051375430643545,0.42857142857142855,0.717607973421927,0.8272425249169435,0.4649178646821881,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,carry_forward,2,298,0.06906209335198789,0.13749544376097292,0.4429530201342282,0.7214765100671141,0.8691275167785235,0.4587975314017454,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,carry_forward,3,297,0.06806546365279076,0.13421500502282094,0.35353535353535354,0.696969696969697,0.8114478114478114,0.43483522554215953,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,carry_forward,4,297,0.06896777082799323,0.13717975482918282,0.3468013468013468,0.6835016835016835,0.8249158249158249,0.4263904863661442,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,geometric_persistence,1,301,0.18671380711611907,0.2754548013533605,0.2757475083056478,0.43853820598006643,0.5880398671096345,0.3750937594303075,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,geometric_persistence,2,298,0.16049697490357426,0.2815157092120766,0.3624161073825503,0.5838926174496645,0.6812080536912751,0.47218331992513496,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,geometric_persistence,3,297,0.13705239806922379,0.27003997926129064,0.42424242424242425,0.6902356902356902,0.7946127946127947,0.5786446981645467,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,geometric_persistence,4,297,0.11669346380720041,0.24613287708503992,0.5488215488215489,0.7912457912457912,0.8922558922558923,0.6586027438353587,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,mask50,1,301,0.06982252339017654,0.1389758663068556,0.5448504983388704,0.8471760797342193,0.9534883720930233,0.525816370370781,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,mask50,2,298,0.06817267433148276,0.13752853152221994,0.5503355704697986,0.8221476510067114,0.9328859060402684,0.49392051275105286,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,mask50,3,297,0.06785303699372698,0.1359482289270497,0.5252525252525253,0.8148148148148148,0.9494949494949495,0.4947632514974713,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,mask50,4,297,0.0671427353031169,0.13216526579252993,0.49158249158249157,0.8080808080808081,0.9393939393939394,0.4877070654193676,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,mi_recency,1,301,0.07544974183442917,0.12727137403259337,0.4219269102990033,0.7774086378737541,0.8903654485049833,0.505916989791794,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,mi_recency,2,298,0.07227686661467839,0.12303462192368618,0.4597315436241611,0.7550335570469798,0.9161073825503355,0.499830175080485,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,mi_recency,3,297,0.07404452873457779,0.12520215206355179,0.48148148148148145,0.7474747474747475,0.898989898989899,0.498921143426123,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,mi_recency,4,297,0.07463544958472039,0.12586882819960296,0.4478114478114478,0.7878787878787878,0.9124579124579124,0.5078129716998726,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,multiple_imputation,1,301,0.07524528892644582,0.12727137403259337,0.5415282392026578,0.7906976744186046,0.867109634551495,0.4565328843171002,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,multiple_imputation,2,298,0.0727264510042479,0.12303462192368618,0.5100671140939598,0.7449664429530202,0.8557046979865772,0.411424851039306,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,multiple_imputation,3,297,0.07567305432970002,0.12520215206355179,0.4983164983164983,0.6767676767676768,0.8013468013468014,0.3904974084484624,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,multiple_imputation,4,297,0.07627259313696992,0.12586882819960296,0.48148148148148145,0.6666666666666666,0.8181818181818182,0.3802404346308965,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,persistence,1,301,0.2042347746124384,0.316572519475261,0.3122923588039867,0.43853820598006643,0.5681063122923588,0.4230816328340055,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,persistence,2,298,0.16186228292889207,0.30176357555878475,0.4228187919463087,0.6006711409395973,0.7046979865771812,0.5451412820519734,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,persistence,3,297,0.13256478733249263,0.2730749577516233,0.5151515151515151,0.7306397306397306,0.8282828282828283,0.6409138261522717,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,persistence,4,297,0.11601816222979333,0.23817871233164983,0.6397306397306397,0.8383838383838383,0.9158249158249159,0.7047049393232923,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,physical,1,301,0.06988940611068174,0.1389758663068556,0.5448504983388704,0.8538205980066446,0.9568106312292359,0.5274411861594676,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,physical,2,298,0.06822775180830733,0.13752853152221994,0.5536912751677853,0.8322147651006712,0.9261744966442953,0.49644122309563304,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,physical,3,297,0.06789464135786373,0.1359482289270497,0.5353535353535354,0.8316498316498316,0.9494949494949495,0.49741077822970314,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,physical,4,297,0.06712818945160903,0.13216526579252993,0.494949494949495,0.8181818181818182,0.9427609427609428,0.49076119611857244,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,physical_availability,1,301,0.06985201643113853,0.1389758663068556,0.5382059800664452,0.8372093023255814,0.9435215946843853,0.5227572479205637,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,physical_availability,2,298,0.06827398788990907,0.13752853152221994,0.5469798657718121,0.8187919463087249,0.9228187919463087,0.49267216061429814,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,physical_availability,3,297,0.06794528909573784,0.1359482289270497,0.5151515151515151,0.835016835016835,0.9461279461279462,0.49344073854283155,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,physical_availability,4,297,0.06708320612097134,0.13216526579252993,0.5016835016835017,0.8282828282828283,0.9461279461279462,0.4871810641019252,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,physical_recovery,1,301,0.06985201643113853,0.1389758663068556,0.5382059800664452,0.8372093023255814,0.9435215946843853,0.5227572479205637,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,physical_recovery,2,298,0.06827398788990907,0.13752853152221994,0.5469798657718121,0.8187919463087249,0.9228187919463087,0.49267216061429814,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,physical_recovery,3,297,0.06794528909573784,0.1359482289270497,0.5151515151515151,0.835016835016835,0.9461279461279462,0.49344073854283155,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,physical_recovery,4,297,0.06708320612097134,0.13216526579252993,0.5016835016835017,0.8282828282828283,0.9461279461279462,0.4871810641019252,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,previous_day,1,301,0.09975009232551076,0.15763426135451272,0.4684385382059801,0.760797342192691,0.8770764119601329,0.6416006580446132,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,previous_day,2,298,0.1011843568921459,0.16060154485308803,0.48322147651006714,0.7785234899328859,0.8758389261744967,0.665062843202201,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,previous_day,3,297,0.10182802512668493,0.16264500405944363,0.46464646464646464,0.7912457912457912,0.8821548821548821,0.6794921313331727,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,previous_day,4,297,0.10002731029235093,0.1595339000964506,0.45791245791245794,0.8013468013468014,0.8922558922558923,0.6828772356611752,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,raw,1,301,0.06970846141928175,0.1389758663068556,0.5049833887043189,0.7906976744186046,0.9136212624584718,0.5129707786401817,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,raw,2,298,0.06818513594840477,0.13752853152221994,0.4697986577181208,0.7550335570469798,0.8791946308724832,0.4730595609160716,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,raw,3,297,0.06764361104782105,0.1359482289270497,0.43097643097643096,0.7239057239057239,0.8888888888888888,0.4665905980348166,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,raw,4,297,0.066962611151015,0.13216526579252993,0.42424242424242425,0.7138047138047138,0.8619528619528619,0.4564779858711298,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,recency,1,301,0.06984772957104525,0.1389758663068556,0.5448504983388704,0.840531561461794,0.9501661129568106,0.5264847496995819,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,recency,2,298,0.06819666863156403,0.13752853152221994,0.5536912751677853,0.8221476510067114,0.9295302013422819,0.49425370602200386,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,recency,3,297,0.06789012129475322,0.1359482289270497,0.531986531986532,0.8148148148148148,0.9494949494949495,0.4955473509776878,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,recency,4,297,0.0671900295042829,0.13216526579252993,0.4983164983164983,0.8114478114478114,0.9427609427609428,0.48870058017401974,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,rolling,1,301,0.06980529467475093,0.1389758663068556,0.5481727574750831,0.840531561461794,0.946843853820598,0.5242567454330345,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,rolling,2,298,0.06817045678005555,0.13752853152221994,0.5469798657718121,0.8087248322147651,0.9261744966442953,0.49300237462405494,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,rolling,3,297,0.06786254156281496,0.1359482289270497,0.5252525252525253,0.8047138047138047,0.9494949494949495,0.4945400884320005,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,rolling,4,297,0.06715077060764638,0.13216526579252993,0.5016835016835017,0.8013468013468014,0.9326599326599326,0.48715470374164266,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,single_imputation,1,301,0.08496743506029306,0.12336520109569714,0.4318936877076412,0.5913621262458472,0.6843853820598007,0.26564359141891997,47,62,recorded_ac,outage
reserve10,joint_immediate,primary,single_imputation,2,298,0.08015580672641655,0.12270640495485256,0.46308724832214765,0.6208053691275168,0.738255033557047,0.3175599018007508,46,54,recorded_ac,outage
reserve10,joint_immediate,primary,single_imputation,3,297,0.08064265270469376,0.1258424949897762,0.4511784511784512,0.6498316498316499,0.7306397306397306,0.33761439961673334,45,47,recorded_ac,outage
reserve10,joint_immediate,primary,single_imputation,4,297,0.08126685692991728,0.12748753289273834,0.4444444444444444,0.6599326599326599,0.7676767676767676,0.34861067728359707,44,46,recorded_ac,outage
reserve10,joint_immediate,primary,aci_bounded,1,135,0.035660055432105174,0.0610886167951651,0.562962962962963,0.8592592592592593,0.9333333333333333,0.30095670609242703,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,aci_bounded,2,130,0.04575452171206629,0.08715450711732123,0.5230769230769231,0.9153846153846154,0.9692307692307692,0.38909668681410575,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,aci_bounded,3,125,0.048148234639456354,0.0888818534379826,0.576,0.896,0.968,0.42799590100904505,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,aci_bounded,4,120,0.0524138515662927,0.1033550308313087,0.45,0.9166666666666666,0.975,0.46064676481720185,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,carry_forward,1,135,0.037551578312803084,0.06503126813699492,0.45925925925925926,0.8,0.9111111111111111,0.305591130300254,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,carry_forward,2,130,0.04587452822518825,0.09062949716157342,0.4076923076923077,0.7692307692307693,0.9153846153846154,0.3713893906374667,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,carry_forward,3,125,0.04946812475418693,0.0944053490667668,0.4,0.816,0.912,0.3995428603451632,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,carry_forward,4,120,0.052469933777441496,0.10087937852825751,0.3333333333333333,0.7583333333333333,0.9083333333333333,0.42525417966531,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,geometric_persistence,1,135,0.05105054148850704,0.0816466890271019,0.4666666666666667,0.8296296296296296,0.9407407407407408,0.47883961304741324,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,geometric_persistence,2,130,0.0735687181971726,0.13080201721872617,0.4846153846153846,0.8307692307692308,0.9230769230769231,0.5976527433927358,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,geometric_persistence,3,125,0.0913533727764113,0.16534079117515987,0.528,0.816,0.92,0.6991335747559405,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,geometric_persistence,4,120,0.10409355037129622,0.1928065239104004,0.6,0.8583333333333333,0.95,0.7916790620234657,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,mask50,1,135,0.03563483644757433,0.0610886167951651,0.5777777777777777,0.8666666666666667,0.9407407407407408,0.3066968705359374,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,mask50,2,130,0.045679594061209826,0.08715450711732123,0.5384615384615384,0.9076923076923077,0.9692307692307692,0.3901806635026944,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,mask50,3,125,0.048120877428087974,0.0888818534379826,0.568,0.896,0.976,0.4288966144357337,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,mask50,4,120,0.05229488142011354,0.1033550308313087,0.475,0.9333333333333333,0.975,0.4584378789387744,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,mi_recency,1,135,0.042803653718149405,0.06540766787959613,0.5259259259259259,0.8148148148148148,0.8962962962962963,0.3129271072203863,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,mi_recency,2,130,0.05175264141417776,0.08834067585157834,0.46153846153846156,0.8,0.9230769230769231,0.40439786044266646,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,mi_recency,3,125,0.05293002958730083,0.09092478391569188,0.536,0.808,0.96,0.4520457307538511,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,mi_recency,4,120,0.05784324576476025,0.10174229216112608,0.5166666666666667,0.8,0.9666666666666667,0.49442834420622295,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,multiple_imputation,1,135,0.043470034455833195,0.06540766787959613,0.6370370370370371,0.8148148148148148,0.8592592592592593,0.2586940220850369,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,multiple_imputation,2,130,0.05295063503405106,0.08834067585157834,0.5230769230769231,0.7692307692307693,0.8307692307692308,0.3111868918801814,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,multiple_imputation,3,125,0.053298740947528234,0.09092478391569188,0.584,0.744,0.864,0.33158884513194214,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,multiple_imputation,4,120,0.05929926624551227,0.10174229216112608,0.5583333333333333,0.7,0.8333333333333334,0.3506774429829385,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,persistence,1,135,0.06794948196912792,0.12797210972993828,0.4962962962962963,0.8740740740740741,0.9629629629629629,0.5569092446469907,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,persistence,2,130,0.10372066658204555,0.21177647754464285,0.5692307692307692,0.8538461538461538,0.9384615384615385,0.7075938045112178,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,persistence,3,125,0.12423035612377975,0.2585699932904762,0.552,0.832,0.944,0.8042110014336308,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,persistence,4,120,0.13555770590138266,0.2757189005282738,0.5833333333333334,0.85,0.925,0.8749423311408727,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical,1,135,0.03561694050380941,0.0610886167951651,0.5555555555555556,0.8740740740740741,0.9333333333333333,0.3082319344635126,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical,2,130,0.04589737728962618,0.08715450711732123,0.5461538461538461,0.8923076923076924,0.9769230769230769,0.3956478914389617,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical,3,125,0.04839479816134892,0.0888818534379826,0.56,0.896,0.976,0.43273543621589433,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical,4,120,0.052632593172246535,0.1033550308313087,0.49166666666666664,0.925,0.975,0.4631698560595233,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical_availability,1,135,0.035614803295645904,0.0610886167951651,0.562962962962963,0.8666666666666667,0.9333333333333333,0.30926581957540517,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical_availability,2,130,0.0458299136077643,0.08715450711732123,0.5461538461538461,0.8923076923076924,0.9769230769230769,0.3959849107858398,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical_availability,3,125,0.04835400257047886,0.0888818534379826,0.568,0.896,0.976,0.43309731034347954,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical_availability,4,120,0.05254456719048424,0.1033550308313087,0.5,0.95,0.975,0.4632115257966633,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical_recovery,1,135,0.0356379136471726,0.0610886167951651,0.562962962962963,0.8592592592592593,0.9333333333333333,0.30742520774697346,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical_recovery,2,130,0.04568467092752296,0.08715450711732123,0.5384615384615384,0.9076923076923077,0.9692307692307692,0.39016449656965196,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical_recovery,3,125,0.048126214399268334,0.0888818534379826,0.536,0.88,0.976,0.4292320721655905,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,physical_recovery,4,120,0.052386423606299234,0.1033550308313087,0.49166666666666664,0.925,0.975,0.4586304993356922,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,previous_day,1,135,0.08157356003109016,0.12655746951609345,0.48148148148148145,0.8518518518518519,0.8962962962962963,0.6172774459102182,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,previous_day,2,130,0.07532748755450352,0.11631239618246336,0.5,0.8615384615384616,0.9230769230769231,0.6398702435634157,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,previous_day,3,125,0.06928599000692176,0.10501287160238094,0.504,0.888,0.968,0.6829138215809522,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,previous_day,4,120,0.07841423643443522,0.1191525891313244,0.5,0.875,0.9666666666666667,0.7298181836011904,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,raw,1,135,0.035501027198958986,0.0610886167951651,0.5037037037037037,0.7777777777777778,0.9185185185185185,0.2900383459387183,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,raw,2,130,0.045350351573396064,0.08715450711732123,0.38461538461538464,0.7846153846153846,0.9307692307692308,0.3680521100968481,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,raw,3,125,0.047706846807891605,0.0888818534379826,0.408,0.784,0.92,0.39885231850380054,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,raw,4,120,0.052054024560742665,0.1033550308313087,0.30833333333333335,0.7416666666666667,0.8916666666666667,0.4241662772490603,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,recency,1,135,0.035630229342300375,0.0610886167951651,0.5555555555555556,0.8592592592592593,0.9333333333333333,0.3042252999027162,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,recency,2,130,0.045725722979940965,0.08715450711732123,0.5461538461538461,0.9076923076923077,0.9692307692307692,0.3895882510866381,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,recency,3,125,0.04803603729834774,0.0888818534379826,0.568,0.896,0.968,0.4272020550545134,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,recency,4,120,0.05231313731077307,0.1033550308313087,0.4583333333333333,0.9083333333333333,0.9666666666666667,0.458164953366103,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,rolling,1,135,0.035662300149128176,0.0610886167951651,0.562962962962963,0.8592592592592593,0.9333333333333333,0.30288437672121854,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,rolling,2,130,0.04579861774261927,0.08715450711732123,0.5076923076923077,0.9153846153846154,0.9692307692307692,0.3900691069315861,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,rolling,3,125,0.04816232810246814,0.0888818534379826,0.568,0.896,0.968,0.42788741822696635,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,rolling,4,120,0.05232656084080267,0.1033550308313087,0.4666666666666667,0.9083333333333333,0.975,0.4581080173920268,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,single_imputation,1,135,0.04343570697193175,0.0653719081852249,0.6370370370370371,0.8148148148148148,0.8592592592592593,0.25868822142350884,32,40,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,single_imputation,2,130,0.052940335333318725,0.08827817355166663,0.5230769230769231,0.7692307692307693,0.8307692307692308,0.3111152200727439,31,35,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,single_imputation,3,125,0.05341373321271182,0.09104217839028583,0.584,0.744,0.856,0.33142618025543163,33,33,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,single_imputation,4,120,0.05929480581425171,0.10172910813258075,0.5583333333333333,0.7,0.8333333333333334,0.3506546846912899,29,29,recorded_ac,recovery_0_6
reserve10,joint_immediate,primary,aci_bounded,1,412,0.037450854588595754,0.05866703115109794,0.46601941747572817,0.7888349514563107,0.8786407766990292,0.3060036069541112,45,68,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,aci_bounded,2,418,0.053748917271730354,0.08961226703412552,0.48086124401913877,0.7727272727272727,0.8755980861244019,0.4068832070265052,45,60,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,aci_bounded,3,424,0.060591655619419746,0.10582274001577409,0.4858490566037736,0.7523584905660378,0.8584905660377359,0.4298820726684412,45,54,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,aci_bounded,4,429,0.06272317805548674,0.10911590758061598,0.5128205128205128,0.7762237762237763,0.8624708624708625,0.436173729651114,45,56,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,carry_forward,1,412,0.03975941902670152,0.06159080142392368,0.42718446601941745,0.6844660194174758,0.8106796116504854,0.32519009570375945,45,68,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,carry_forward,2,418,0.055544358382022464,0.09195465232364729,0.38516746411483255,0.6363636363636364,0.8038277511961722,0.3918349716823984,45,60,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,carry_forward,3,424,0.06233266263784493,0.10735038264366731,0.3608490566037736,0.6533018867924528,0.7617924528301887,0.4028888737327044,45,54,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,carry_forward,4,429,0.06405884035553897,0.10980605935908952,0.38461538461538464,0.6666666666666666,0.7738927738927739,0.401641300529234,45,56,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,geometric_persistence,1,412,0.047858060223875155,0.0743530725338834,0.5606796116504854,0.8689320388349514,0.9514563106796117,0.47600389813064375,45,68,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,geometric_persistence,2,418,0.07489649601484244,0.1261659661893705,0.5598086124401914,0.8588516746411483,0.9473684210526315,0.5955189043325331,45,60,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,geometric_persistence,3,424,0.09665516414151358,0.17058660626138977,0.5400943396226415,0.8514150943396226,0.9363207547169812,0.7084234493112497,45,54,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,geometric_persistence,4,429,0.11392239668796551,0.21078772714632396,0.5431235431235432,0.8251748251748252,0.9207459207459208,0.7659070021533617,45,56,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,mask50,1,412,0.03741879221409962,0.05866703115109794,0.470873786407767,0.7936893203883495,0.8883495145631068,0.3108670658536985,45,68,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,mask50,2,418,0.053678350233272325,0.08961226703412552,0.49282296650717705,0.7727272727272727,0.8899521531100478,0.4101850264798467,45,60,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,mask50,3,424,0.06061522345101655,0.10582274001577409,0.5023584905660378,0.7523584905660378,0.8537735849056604,0.4323893511689115,45,54,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,mask50,4,429,0.06278206331543018,0.10911590758061598,0.5221445221445221,0.7715617715617715,0.8554778554778555,0.43617479762529987,45,56,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,mi_recency,1,412,0.04176555919931385,0.06557965847023521,0.5242718446601942,0.808252427184466,0.9150485436893204,0.3068326136731878,45,68,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,mi_recency,2,418,0.06043550201022437,0.0975244231642605,0.49521531100478466,0.7870813397129187,0.8875598086124402,0.3965834602868196,45,60,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,mi_recency,3,424,0.06736583221849346,0.10913890274825942,0.4882075471698113,0.785377358490566,0.8962264150943396,0.43798744071976053,45,54,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,mi_recency,4,429,0.07243558288697674,0.11788706294357659,0.4662004662004662,0.7948717948717948,0.8857808857808858,0.467203137632067,45,56,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,multiple_imputation,1,412,0.04181741834470658,0.06557965847023521,0.6213592233009708,0.808252427184466,0.8689320388349514,0.2586875581718624,45,68,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,multiple_imputation,2,418,0.061406423818631393,0.0975244231642605,0.5191387559808612,0.7535885167464115,0.8181818181818182,0.31185613949119056,45,60,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,multiple_imputation,3,424,0.06929175965796139,0.10913890274825942,0.5094339622641509,0.7216981132075472,0.8042452830188679,0.32950211699752374,45,54,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,multiple_imputation,4,429,0.07497046702194247,0.11788706294357659,0.4731934731934732,0.710955710955711,0.8111888111888111,0.34030012280181515,45,56,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,persistence,1,412,0.066104770750113,0.12024420632837782,0.5679611650485437,0.8470873786407767,0.9563106796116505,0.5498826795572013,45,68,recorded_ac,recovery_6_24
reserve10,joint_immediate,primary,persistence,2,418,0.10470908125811688,0.20670912339584754,0.5454545454545454,0.8325358851674641,0.9401913875598086,0.7108883443146216,45,60,recorded_ac,recovery_6_24
