site,case_id,method,horizon,recovery_hour_bin,n,nwis,coverage90,events
reserve10,joint_none,multiple_imputation,1,16,21,0.04572889551151765,0.8571428571428571,21
reserve10,joint_none,multiple_imputation,1,17,24,0.03245068417080907,0.9583333333333334,24
reserve10,joint_none,multiple_imputation,1,18,25,0.03807270283763558,0.88,25
reserve10,joint_none,multiple_imputation,1,19,24,0.045339629519029805,0.9166666666666666,24
reserve10,joint_none,multiple_imputation,1,20,25,0.05111794397339538,0.8,25
reserve10,joint_none,multiple_imputation,1,21,27,0.03273348108295963,0.8888888888888888,27
reserve10,joint_none,multiple_imputation,1,22,27,0.04449911885250927,0.8518518518518519,27
reserve10,joint_none,multiple_imputation,1,23,23,0.05804979454058725,0.782608695652174,23
reserve10,joint_none,multiple_imputation,2,0,24,0.057707436005024225,0.875,24
reserve10,joint_none,multiple_imputation,2,1,25,0.057935706406881324,0.84,25
reserve10,joint_none,multiple_imputation,2,2,22,0.04992717266165578,0.8636363636363636,22
reserve10,joint_none,multiple_imputation,2,3,22,0.05257322880739821,0.8181818181818182,22
reserve10,joint_none,multiple_imputation,2,4,20,0.03924492017003867,0.9,20
reserve10,joint_none,multiple_imputation,2,5,17,0.06885617912328436,0.8235294117647058,17
reserve10,joint_none,multiple_imputation,2,6,19,0.05859067458560779,0.7368421052631579,19
reserve10,joint_none,multiple_imputation,2,7,20,0.058034225690991294,0.85,20
reserve10,joint_none,multiple_imputation,2,8,23,0.05941496255613112,0.8695652173913043,23
reserve10,joint_none,multiple_imputation,2,9,21,0.05241797346868657,0.7619047619047619,21
reserve10,joint_none,multiple_imputation,2,10,23,0.059985483126493676,0.8260869565217391,23
reserve10,joint_none,multiple_imputation,2,11,23,0.06101083952974126,0.8260869565217391,23
reserve10,joint_none,multiple_imputation,2,12,23,0.06261838083066773,0.782608695652174,23
reserve10,joint_none,multiple_imputation,2,13,23,0.05700667108837732,0.8695652173913043,23
reserve10,joint_none,multiple_imputation,2,14,24,0.050771253986019775,0.9166666666666666,24
reserve10,joint_none,multiple_imputation,2,15,21,0.06309803899177371,0.7619047619047619,21
reserve10,joint_none,multiple_imputation,2,16,24,0.04256023150850926,0.9166666666666666,24
reserve10,joint_none,multiple_imputation,2,17,25,0.05504214383530998,0.84,25
reserve10,joint_none,multiple_imputation,2,18,24,0.06880786369140283,0.7083333333333334,24
reserve10,joint_none,multiple_imputation,2,19,25,0.06476347125112798,0.88,25
reserve10,joint_none,multiple_imputation,2,20,27,0.062254303372812105,0.8148148148148148,27
reserve10,joint_none,multiple_imputation,2,21,27,0.0492547021357811,0.8148148148148148,27
reserve10,joint_none,multiple_imputation,2,22,23,0.07991622844382132,0.8695652173913043,23
reserve10,joint_none,multiple_imputation,2,23,23,0.075548652556634,0.7391304347826086,23
reserve10,joint_none,multiple_imputation,3,0,25,0.048379720339361866,0.88,25
reserve10,joint_none,multiple_imputation,3,1,22,0.05662967967826544,0.8636363636363636,22
reserve10,joint_none,multiple_imputation,3,2,22,0.054061364838986,0.8181818181818182,22
reserve10,joint_none,multiple_imputation,3,3,20,0.046499528391433044,0.9,20
reserve10,joint_none,multiple_imputation,3,4,17,0.06450950063386263,0.7647058823529411,17
reserve10,joint_none,multiple_imputation,3,5,19,0.06779925152179715,0.7368421052631579,19
reserve10,joint_none,multiple_imputation,3,6,20,0.07481408506488355,0.7,20
reserve10,joint_none,multiple_imputation,3,7,23,0.06891601963732326,0.8695652173913043,23
reserve10,joint_none,multiple_imputation,3,8,21,0.07470569902123378,0.8571428571428571,21
reserve10,joint_none,multiple_imputation,3,9,23,0.05971295611653356,0.8695652173913043,23
reserve10,joint_none,multiple_imputation,3,10,23,0.05860746911153426,0.782608695652174,23
reserve10,joint_none,multiple_imputation,3,11,23,0.0634671653114016,0.782608695652174,23
reserve10,joint_none,multiple_imputation,3,12,23,0.07344826358272566,0.782608695652174,23
reserve10,joint_none,multiple_imputation,3,13,24,0.0618282159472155,0.875,24
reserve10,joint_none,multiple_imputation,3,14,21,0.07632198660063165,0.8095238095238095,21
reserve10,joint_none,multiple_imputation,3,15,24,0.060283957185283815,0.8333333333333334,24
reserve10,joint_none,multiple_imputation,3,16,25,0.057641830588924525,0.88,25
reserve10,joint_none,multiple_imputation,3,17,24,0.07124429355941767,0.8333333333333334,24
reserve10,joint_none,multiple_imputation,3,18,25,0.07625576539560772,0.8,25
reserve10,joint_none,multiple_imputation,3,19,27,0.07591879443069302,0.7777777777777778,27
reserve10,joint_none,multiple_imputation,3,20,27,0.062170496188546136,0.7777777777777778,27
reserve10,joint_none,multiple_imputation,3,21,23,0.07397160665561606,0.8695652173913043,23
reserve10,joint_none,multiple_imputation,3,22,23,0.08779004479171684,0.782608695652174,23
reserve10,joint_none,multiple_imputation,3,23,25,0.058899363165870036,0.84,25
reserve10,joint_none,multiple_imputation,4,0,22,0.05072961481127664,0.8636363636363636,22
reserve10,joint_none,multiple_imputation,4,1,22,0.05484252664500451,0.8636363636363636,22
reserve10,joint_none,multiple_imputation,4,2,20,0.05043342711076894,0.85,20
reserve10,joint_none,multiple_imputation,4,3,17,0.071991374816714,0.7058823529411765,17
reserve10,joint_none,multiple_imputation,4,4,19,0.06487052686485563,0.7894736842105263,19
reserve10,joint_none,multiple_imputation,4,5,20,0.07670167807495366,0.65,20
reserve10,joint_none,multiple_imputation,4,6,23,0.07205626125345545,0.782608695652174,23
reserve10,joint_none,multiple_imputation,4,7,21,0.08059863692846807,0.8571428571428571,21
reserve10,joint_none,multiple_imputation,4,8,23,0.06712098577323002,0.8695652173913043,23
reserve10,joint_none,multiple_imputation,4,9,23,0.06012457160065117,0.8260869565217391,23
reserve10,joint_none,multiple_imputation,4,10,23,0.06399044252699194,0.8260869565217391,23
reserve10,joint_none,multiple_imputation,4,11,23,0.08409800834325117,0.7391304347826086,23
reserve10,joint_none,multiple_imputation,4,12,24,0.06879219534025979,0.9166666666666666,24
reserve10,joint_none,multiple_imputation,4,13,21,0.09181186769283758,0.8571428571428571,21
reserve10,joint_none,multiple_imputation,4,14,24,0.0730648362269656,0.8333333333333334,24
reserve10,joint_none,multiple_imputation,4,15,25,0.0719857719096375,0.8,25
reserve10,joint_none,multiple_imputation,4,16,24,0.08140302613245878,0.7916666666666666,24
reserve10,joint_none,multiple_imputation,4,17,25,0.0823322506687457,0.84,25
reserve10,joint_none,multiple_imputation,4,18,27,0.07643923101696304,0.8148148148148148,27
reserve10,joint_none,multiple_imputation,4,19,27,0.0669396620971627,0.7407407407407407,27
reserve10,joint_none,multiple_imputation,4,20,23,0.07410175847816522,0.8260869565217391,23
reserve10,joint_none,multiple_imputation,4,21,23,0.07808257817870003,0.8260869565217391,23
reserve10,joint_none,multiple_imputation,4,22,25,0.07475571721597239,0.8,25
reserve10,joint_none,multiple_imputation,4,23,25,0.05174193098493341,0.92,25
reserve10,joint_none,persistence,1,0,22,0.06597451341150663,0.9545454545454546,22
reserve10,joint_none,persistence,1,1,24,0.06521940179900083,0.9583333333333334,24
reserve10,joint_none,persistence,1,2,25,0.07434984028044217,0.96,25
reserve10,joint_none,persistence,1,3,22,0.06356772655037299,1.0,22
reserve10,joint_none,persistence,1,4,22,0.0712074788447936,0.9545454545454546,22
reserve10,joint_none,persistence,1,5,20,0.06663373009491921,0.95,20
reserve10,joint_none,persistence,1,6,17,0.0677762805160189,1.0,17
reserve10,joint_none,persistence,1,7,19,0.058792977395665504,0.9473684210526315,19
reserve10,joint_none,persistence,1,8,20,0.06285872854634353,1.0,20
reserve10,joint_none,persistence,1,9,23,0.07292638141526175,0.9130434782608695,23
reserve10,joint_none,persistence,1,10,21,0.05585332606039439,1.0,21
reserve10,joint_none,persistence,1,11,23,0.06944739845182638,0.9565217391304348,23
reserve10,joint_none,persistence,1,12,23,0.08077230918533718,0.8695652173913043,23
reserve10,joint_none,persistence,1,13,23,0.07050322555983807,0.9565217391304348,23
reserve10,joint_none,persistence,1,14,23,0.05337569284785381,1.0,23
reserve10,joint_none,persistence,1,15,24,0.053878118170041456,0.9583333333333334,24
reserve10,joint_none,persistence,1,16,21,0.0699883054089225,0.9523809523809523,21
reserve10,joint_none,persistence,1,17,24,0.06470168353170173,0.9583333333333334,24
reserve10,joint_none,persistence,1,18,25,0.06194420379889455,1.0,25
reserve10,joint_none,persistence,1,19,24,0.06907802229281816,0.9583333333333334,24
reserve10,joint_none,persistence,1,20,25,0.08054192497563775,0.92,25
reserve10,joint_none,persistence,1,21,27,0.06395326135723733,0.9259259259259259,27
reserve10,joint_none,persistence,1,22,27,0.06138140957900289,0.9629629629629629,27
reserve10,joint_none,persistence,1,23,23,0.0710652650382653,0.9565217391304348,23
reserve10,joint_none,persistence,2,0,24,0.089687769781591,1.0,24
reserve10,joint_none,persistence,2,1,25,0.10018972502172618,0.92,25
reserve10,joint_none,persistence,2,2,22,0.12020889793418076,0.9090909090909091,22
reserve10,joint_none,persistence,2,3,22,0.10099899028711058,0.9545454545454546,22
reserve10,joint_none,persistence,2,4,20,0.09607359535496386,0.95,20
reserve10,joint_none,persistence,2,5,17,0.11990538867040566,0.8823529411764706,17
reserve10,joint_none,persistence,2,6,19,0.09157017375604189,0.9473684210526315,19
reserve10,joint_none,persistence,2,7,20,0.08330555424016793,1.0,20
reserve10,joint_none,persistence,2,8,23,0.10545485294481106,1.0,23
reserve10,joint_none,persistence,2,9,21,0.11021421372995627,0.9047619047619048,21
reserve10,joint_none,persistence,2,10,23,0.09096919133117512,1.0,23
reserve10,joint_none,persistence,2,11,23,0.12388716444533791,0.9130434782608695,23
reserve10,joint_none,persistence,2,12,23,0.12682528693627995,0.9130434782608695,23
reserve10,joint_none,persistence,2,13,23,0.09942013031529597,0.8695652173913043,23
reserve10,joint_none,persistence,2,14,24,0.0817559748633034,0.9583333333333334,24
reserve10,joint_none,persistence,2,15,21,0.11878055868711025,0.9523809523809523,21
reserve10,joint_none,persistence,2,16,24,0.10622182401112529,0.9166666666666666,24
reserve10,joint_none,persistence,2,17,25,0.10139525698994473,1.0,25
reserve10,joint_none,persistence,2,18,24,0.10131528471695188,0.9583333333333334,24
reserve10,joint_none,persistence,2,19,25,0.12416258933046344,0.92,25
reserve10,joint_none,persistence,2,20,27,0.1176337904691043,0.8518518518518519,27
reserve10,joint_none,persistence,2,21,27,0.08600369255129597,0.9629629629629629,27
reserve10,joint_none,persistence,2,22,23,0.1145177859930494,0.9130434782608695,23
reserve10,joint_none,persistence,2,23,23,0.09863729034762274,0.9565217391304348,23
reserve10,joint_none,persistence,3,0,25,0.10390710597903911,0.96,25
reserve10,joint_none,persistence,3,1,22,0.1355396780159777,0.9090909090909091,22
reserve10,joint_none,persistence,3,2,22,0.12406021735657756,0.9545454545454546,22
reserve10,joint_none,persistence,3,3,20,0.11561396134579613,1.0,20
reserve10,joint_none,persistence,3,4,17,0.15350425255589736,0.8823529411764706,17
reserve10,joint_none,persistence,3,5,19,0.12095092881232097,0.9473684210526315,19
reserve10,joint_none,persistence,3,6,20,0.11136550530824829,1.0,20
reserve10,joint_none,persistence,3,7,23,0.12201496122601485,0.9565217391304348,23
reserve10,joint_none,persistence,3,8,21,0.13415262133057984,0.9047619047619048,21
reserve10,joint_none,persistence,3,9,23,0.1268270137921704,0.9565217391304348,23
reserve10,joint_none,persistence,3,10,23,0.14448290297138422,0.9565217391304348,23
reserve10,joint_none,persistence,3,11,23,0.14950855879138475,0.9130434782608695,23
reserve10,joint_none,persistence,3,12,23,0.14611859236766583,0.8695652173913043,23
reserve10,joint_none,persistence,3,13,24,0.11239106152485473,0.875,24
reserve10,joint_none,persistence,3,14,21,0.13688822204489087,0.9047619047619048,21
reserve10,joint_none,persistence,3,15,24,0.13810541426638231,0.875,24
reserve10,joint_none,persistence,3,16,25,0.1326614686332058,0.92,25
reserve10,joint_none,persistence,3,17,24,0.1296060528741275,0.9583333333333334,24
reserve10,joint_none,persistence,3,18,25,0.13425141357874149,0.88,25
reserve10,joint_none,persistence,3,19,27,0.15390999026203075,0.8518518518518519,27
reserve10,joint_none,persistence,3,20,27,0.11554394023049729,0.9629629629629629,27
reserve10,joint_none,persistence,3,21,23,0.1306535504818286,0.8695652173913043,23
reserve10,joint_none,persistence,3,22,23,0.13110843564272312,0.9565217391304348,23
reserve10,joint_none,persistence,3,23,25,0.12165824225093537,1.0,25
reserve10,joint_none,persistence,4,0,22,0.13042079643852425,0.9090909090909091,22
reserve10,joint_none,persistence,4,1,22,0.13242577828593652,0.9090909090909091,22
reserve10,joint_none,persistence,4,2,20,0.120544239540338,0.95,20
reserve10,joint_none,persistence,4,3,17,0.1610902399296281,0.8823529411764706,17
reserve10,joint_none,persistence,4,4,19,0.1401220863981382,0.9473684210526315,19
reserve10,joint_none,persistence,4,5,20,0.13362807765263604,0.95,20
reserve10,joint_none,persistence,4,6,23,0.1392156129939598,0.9565217391304348,23
reserve10,joint_none,persistence,4,7,21,0.14344238071603194,0.9523809523809523,21
reserve10,joint_none,persistence,4,8,23,0.1437613369089674,0.9565217391304348,23
reserve10,joint_none,persistence,4,9,23,0.18252375202404056,0.8695652173913043,23
reserve10,joint_none,persistence,4,10,23,0.1580076109146933,0.9565217391304348,23
reserve10,joint_none,persistence,4,11,23,0.15722340273728647,0.9130434782608695,23
reserve10,joint_none,persistence,4,12,24,0.13530718439798575,0.875,24
reserve10,joint_none,persistence,4,13,21,0.1627637422219438,0.9047619047619048,21
reserve10,joint_none,persistence,4,14,24,0.14081812748901643,0.9166666666666666,24
reserve10,joint_none,persistence,4,15,25,0.1492360593426233,0.92,25
reserve10,joint_none,persistence,4,16,24,0.15054708028070082,0.9166666666666666,24
reserve10,joint_none,persistence,4,17,25,0.14637612232706207,0.88,25
reserve10,joint_none,persistence,4,18,27,0.15800837377326624,0.8518518518518519,27
reserve10,joint_none,persistence,4,19,27,0.13714293727706128,0.9259259259259259,27
reserve10,joint_none,persistence,4,20,23,0.16386822605712528,0.8260869565217391,23
reserve10,joint_none,persistence,4,21,23,0.13723325354665777,0.9130434782608695,23
reserve10,joint_none,persistence,4,22,25,0.15269059625410286,0.96,25
reserve10,joint_none,persistence,4,23,25,0.13298453419234693,1.0,25
reserve10,joint_none,physical,1,0,22,0.04811063549280826,0.9090909090909091,22
reserve10,joint_none,physical,1,1,24,0.03899970171953544,0.9583333333333334,24
reserve10,joint_none,physical,1,2,25,0.04190082372941434,0.92,25
reserve10,joint_none,physical,1,3,22,0.029813922034677365,0.9545454545454546,22
reserve10,joint_none,physical,1,4,22,0.03487755295626457,0.9545454545454546,22
reserve10,joint_none,physical,1,5,20,0.036960260900188224,0.95,20
reserve10,joint_none,physical,1,6,17,0.040329408557230564,1.0,17
reserve10,joint_none,physical,1,7,19,0.03849132295455666,0.8947368421052632,19
reserve10,joint_none,physical,1,8,20,0.04195403847844596,0.95,20
reserve10,joint_none,physical,1,9,23,0.04027679375939606,1.0,23
reserve10,joint_none,physical,1,10,21,0.03732893872841644,0.9523809523809523,21
reserve10,joint_none,physical,1,11,23,0.04089187365062069,0.9130434782608695,23
reserve10,joint_none,physical,1,12,23,0.04145669464297991,0.8695652173913043,23
reserve10,joint_none,physical,1,13,23,0.038236088760974354,0.8260869565217391,23
reserve10,joint_none,physical,1,14,23,0.03732589058284676,0.9130434782608695,23
reserve10,joint_none,physical,1,15,24,0.03222889846172761,0.9166666666666666,24
reserve10,joint_none,physical,1,16,21,0.041716660584719976,0.8095238095238095,21
reserve10,joint_none,physical,1,17,24,0.03129213732936025,0.9583333333333334,24
reserve10,joint_none,physical,1,18,25,0.03954739091251798,0.8,25
reserve10,joint_none,physical,1,19,24,0.03899576275791294,0.9166666666666666,24
reserve10,joint_none,physical,1,20,25,0.04490844020022621,0.84,25
reserve10,joint_none,physical,1,21,27,0.030033221530449645,0.8888888888888888,27
reserve10,joint_none,physical,1,22,27,0.03916601529138628,0.8888888888888888,27
reserve10,joint_none,physical,1,23,23,0.04580847465682607,0.8260869565217391,23
reserve10,joint_none,physical,2,0,24,0.04845339772328577,1.0,24
reserve10,joint_none,physical,2,1,25,0.043225391080267565,1.0,25
reserve10,joint_none,physical,2,2,22,0.047516954178039444,0.9090909090909091,22
reserve10,joint_none,physical,2,3,22,0.047525560801045176,1.0,22
reserve10,joint_none,physical,2,4,20,0.04544898845959095,1.0,20
reserve10,joint_none,physical,2,5,17,0.062407991578200615,1.0,17
reserve10,joint_none,physical,2,6,19,0.04993583498754807,1.0,19
reserve10,joint_none,physical,2,7,20,0.05389980889256546,1.0,20
reserve10,joint_none,physical,2,8,23,0.0524640920387388,0.9130434782608695,23
reserve10,joint_none,physical,2,9,21,0.0530888069164085,0.9523809523809523,21
reserve10,joint_none,physical,2,10,23,0.05244101233200098,0.9130434782608695,23
reserve10,joint_none,physical,2,11,23,0.05364167761858497,0.9130434782608695,23
reserve10,joint_none,physical,2,12,23,0.04956845431613383,0.8695652173913043,23
reserve10,joint_none,physical,2,13,23,0.055488273081022436,0.782608695652174,23
reserve10,joint_none,physical,2,14,24,0.052744899892548346,0.7916666666666666,24
reserve10,joint_none,physical,2,15,21,0.06390294879140067,0.8095238095238095,21
reserve10,joint_none,physical,2,16,24,0.04835675687179678,0.8333333333333334,24
reserve10,joint_none,physical,2,17,25,0.05080211715562535,0.88,25
reserve10,joint_none,physical,2,18,24,0.060080362256398005,0.875,24
reserve10,joint_none,physical,2,19,25,0.058605437083766636,0.88,25
reserve10,joint_none,physical,2,20,27,0.05188235828576874,0.9629629629629629,27
reserve10,joint_none,physical,2,21,27,0.04508915449586458,0.9629629629629629,27
reserve10,joint_none,physical,2,22,23,0.06316253950248911,0.8260869565217391,23
reserve10,joint_none,physical,2,23,23,0.06588497287917937,0.8695652173913043,23
reserve10,joint_none,physical,3,0,25,0.04608232299203226,1.0,25
reserve10,joint_none,physical,3,1,22,0.05100311087600906,1.0,22
reserve10,joint_none,physical,3,2,22,0.050052382403279035,0.9545454545454546,22
reserve10,joint_none,physical,3,3,20,0.05035479088868742,1.0,20
reserve10,joint_none,physical,3,4,17,0.06398102594753505,0.9411764705882353,17
reserve10,joint_none,physical,3,5,19,0.0605422327122058,0.8947368421052632,19
reserve10,joint_none,physical,3,6,20,0.05771814237787039,1.0,20
reserve10,joint_none,physical,3,7,23,0.0557967955203309,0.9565217391304348,23
reserve10,joint_none,physical,3,8,21,0.06489436715736689,0.9523809523809523,21
reserve10,joint_none,physical,3,9,23,0.055647958203885566,0.9130434782608695,23
reserve10,joint_none,physical,3,10,23,0.054136295004113454,1.0,23
reserve10,joint_none,physical,3,11,23,0.05775833104813719,0.9130434782608695,23
reserve10,joint_none,physical,3,12,23,0.06026944145316422,0.8695652173913043,23
reserve10,joint_none,physical,3,13,24,0.05834895636765011,0.75,24
reserve10,joint_none,physical,3,14,21,0.07305054891633021,0.7619047619047619,21
reserve10,joint_none,physical,3,15,24,0.05802249613849916,0.875,24
reserve10,joint_none,physical,3,16,25,0.06253527501622928,0.84,25
reserve10,joint_none,physical,3,17,24,0.0701146252526736,0.9166666666666666,24
reserve10,joint_none,physical,3,18,25,0.06466275155773793,0.92,25
reserve10,joint_none,physical,3,19,27,0.058521286975863784,0.8888888888888888,27
reserve10,joint_none,physical,3,20,27,0.055016911776258566,0.9259259259259259,27
reserve10,joint_none,physical,3,21,23,0.060526597681784686,0.9130434782608695,23
reserve10,joint_none,physical,3,22,23,0.07172960414283117,0.9130434782608695,23
reserve10,joint_none,physical,3,23,25,0.05321102586094034,0.84,25
reserve10,joint_none,physical,4,0,22,0.04600590073835342,1.0,22
reserve10,joint_none,physical,4,1,22,0.05138209112430095,1.0,22
reserve10,joint_none,physical,4,2,20,0.055017164209064794,1.0,20
reserve10,joint_none,physical,4,3,17,0.0674547887261204,1.0,17
reserve10,joint_none,physical,4,4,19,0.06299008685623733,1.0,19
reserve10,joint_none,physical,4,5,20,0.062361130819863345,1.0,20
reserve10,joint_none,physical,4,6,23,0.05811699048229722,0.9565217391304348,23
reserve10,joint_none,physical,4,7,21,0.068508946715893,0.9523809523809523,21
reserve10,joint_none,physical,4,8,23,0.06113253121900573,1.0,23
reserve10,joint_none,physical,4,9,23,0.057779649027802325,1.0,23
reserve10,joint_none,physical,4,10,23,0.059649115171977976,0.8260869565217391,23
reserve10,joint_none,physical,4,11,23,0.06321205446305232,0.8260869565217391,23
reserve10,joint_none,physical,4,12,24,0.061393333935033274,0.8333333333333334,24
reserve10,joint_none,physical,4,13,21,0.07690221552889882,0.8571428571428571,21
reserve10,joint_none,physical,4,14,24,0.0635648748398636,0.875,24
reserve10,joint_none,physical,4,15,25,0.06743572528584071,0.84,25
reserve10,joint_none,physical,4,16,24,0.07692702538215922,0.7916666666666666,24
reserve10,joint_none,physical,4,17,25,0.071536383950545,0.92,25
reserve10,joint_none,physical,4,18,27,0.06243484590157341,0.8518518518518519,27
reserve10,joint_none,physical,4,19,27,0.05713147003984257,0.8888888888888888,27
reserve10,joint_none,physical,4,20,23,0.06427428869214995,0.8695652173913043,23
reserve10,joint_none,physical,4,21,23,0.07270329061893994,0.8695652173913043,23
reserve10,joint_none,physical,4,22,25,0.05548323321202013,0.92,25
reserve10,joint_none,physical,4,23,25,0.04662984161028017,0.96,25
reserve10,joint_none,physical_availability,1,0,22,0.047810496226481376,0.9545454545454546,22
reserve10,joint_none,physical_availability,1,1,24,0.03880078309972119,0.9583333333333334,24
reserve10,joint_none,physical_availability,1,2,25,0.04216014212867212,0.92,25
reserve10,joint_none,physical_availability,1,3,22,0.029422908427474612,1.0,22
reserve10,joint_none,physical_availability,1,4,22,0.03462358279554474,1.0,22
reserve10,joint_none,physical_availability,1,5,20,0.03696087305474563,0.95,20
reserve10,joint_none,physical_availability,1,6,17,0.040093166163188386,1.0,17
reserve10,joint_none,physical_availability,1,7,19,0.03845538174156887,0.8947368421052632,19
reserve10,joint_none,physical_availability,1,8,20,0.04186010721119631,1.0,20
reserve10,joint_none,physical_availability,1,9,23,0.04045824863979295,0.9565217391304348,23
reserve10,joint_none,physical_availability,1,10,21,0.03716944879619927,0.9523809523809523,21
reserve10,joint_none,physical_availability,1,11,23,0.04122019394855153,0.9130434782608695,23
reserve10,joint_none,physical_availability,1,12,23,0.041582746682686904,0.8695652173913043,23
reserve10,joint_none,physical_availability,1,13,23,0.03842292563046965,0.8260869565217391,23
reserve10,joint_none,physical_availability,1,14,23,0.037540994016856406,0.8695652173913043,23
reserve10,joint_none,physical_availability,1,15,24,0.032131519881419844,0.875,24
reserve10,joint_none,physical_availability,1,16,21,0.04149346742525854,0.8095238095238095,21
reserve10,joint_none,physical_availability,1,17,24,0.03136792765551825,0.9583333333333334,24
reserve10,joint_none,physical_availability,1,18,25,0.039500441310068954,0.8,25
reserve10,joint_none,physical_availability,1,19,24,0.03925715508224919,0.875,24
reserve10,joint_none,physical_availability,1,20,25,0.04499280178136126,0.84,25
reserve10,joint_none,physical_availability,1,21,27,0.029955619113171038,0.8888888888888888,27
reserve10,joint_none,physical_availability,1,22,27,0.03902569405490864,0.9259259259259259,27
reserve10,joint_none,physical_availability,1,23,23,0.04540455583528917,0.8695652173913043,23
reserve10,joint_none,physical_availability,2,0,24,0.04821618229432445,0.9583333333333334,24
reserve10,joint_none,physical_availability,2,1,25,0.04334718617869257,1.0,25
reserve10,joint_none,physical_availability,2,2,22,0.047451595947303395,0.9090909090909091,22
reserve10,joint_none,physical_availability,2,3,22,0.04744842384988335,1.0,22
reserve10,joint_none,physical_availability,2,4,20,0.04538638381293357,1.0,20
reserve10,joint_none,physical_availability,2,5,17,0.062267794800200234,1.0,17
reserve10,joint_none,physical_availability,2,6,19,0.04967994105878268,1.0,19
reserve10,joint_none,physical_availability,2,7,20,0.05397731120440456,1.0,20
reserve10,joint_none,physical_availability,2,8,23,0.05280827564015772,0.9130434782608695,23
reserve10,joint_none,physical_availability,2,9,21,0.05314024166148313,0.9523809523809523,21
reserve10,joint_none,physical_availability,2,10,23,0.05262924722360509,0.8260869565217391,23
reserve10,joint_none,physical_availability,2,11,23,0.053754923135938014,0.9130434782608695,23
reserve10,joint_none,physical_availability,2,12,23,0.049563617281246815,0.8695652173913043,23
reserve10,joint_none,physical_availability,2,13,23,0.05509373301379057,0.8260869565217391,23
reserve10,joint_none,physical_availability,2,14,24,0.05260572620597722,0.7916666666666666,24
reserve10,joint_none,physical_availability,2,15,21,0.06392193529213934,0.7619047619047619,21
reserve10,joint_none,physical_availability,2,16,24,0.047989295876570776,0.8333333333333334,24
reserve10,joint_none,physical_availability,2,17,25,0.051112256170320725,0.88,25
reserve10,joint_none,physical_availability,2,18,24,0.06045760438783418,0.9166666666666666,24
reserve10,joint_none,physical_availability,2,19,25,0.0589787945782714,0.88,25
reserve10,joint_none,physical_availability,2,20,27,0.052391731801093716,0.9259259259259259,27
reserve10,joint_none,physical_availability,2,21,27,0.0451114696654104,0.9629629629629629,27
reserve10,joint_none,physical_availability,2,22,23,0.06316461791340292,0.8260869565217391,23
reserve10,joint_none,physical_availability,2,23,23,0.06585931612851312,0.8695652173913043,23
reserve10,joint_none,physical_availability,3,0,25,0.04610990715216067,1.0,25
reserve10,joint_none,physical_availability,3,1,22,0.05096955791425139,1.0,22
reserve10,joint_none,physical_availability,3,2,22,0.05003396674711305,0.9545454545454546,22
reserve10,joint_none,physical_availability,3,3,20,0.050305500098024744,1.0,20
reserve10,joint_none,physical_availability,3,4,17,0.06428691205775972,0.9411764705882353,17
reserve10,joint_none,physical_availability,3,5,19,0.06030402899646461,0.8947368421052632,19
reserve10,joint_none,physical_availability,3,6,20,0.057580502949430346,0.95,20
reserve10,joint_none,physical_availability,3,7,23,0.05620721003492424,0.9565217391304348,23
reserve10,joint_none,physical_availability,3,8,21,0.06521538372452208,0.9523809523809523,21
reserve10,joint_none,physical_availability,3,9,23,0.05570301389055698,0.9565217391304348,23
reserve10,joint_none,physical_availability,3,10,23,0.0543823318262828,1.0,23
reserve10,joint_none,physical_availability,3,11,23,0.05795706588384344,0.8695652173913043,23
reserve10,joint_none,physical_availability,3,12,23,0.060232950933757974,0.8695652173913043,23
reserve10,joint_none,physical_availability,3,13,24,0.05792417674086534,0.7916666666666666,24
reserve10,joint_none,physical_availability,3,14,21,0.07281776803715703,0.7619047619047619,21
reserve10,joint_none,physical_availability,3,15,24,0.05779930562982657,0.875,24
reserve10,joint_none,physical_availability,3,16,25,0.06256827710617413,0.84,25
reserve10,joint_none,physical_availability,3,17,24,0.07015229285928452,0.9166666666666666,24
reserve10,joint_none,physical_availability,3,18,25,0.06491291911379786,0.88,25
reserve10,joint_none,physical_availability,3,19,27,0.058945510203164894,0.8518518518518519,27
reserve10,joint_none,physical_availability,3,20,27,0.05537735978400044,0.9259259259259259,27
reserve10,joint_none,physical_availability,3,21,23,0.061202126742840056,0.8695652173913043,23
reserve10,joint_none,physical_availability,3,22,23,0.07220129454014595,0.8695652173913043,23
reserve10,joint_none,physical_availability,3,23,25,0.05269353234722146,0.88,25
reserve10,joint_none,physical_availability,4,0,22,0.046097906570165985,1.0,22
reserve10,joint_none,physical_availability,4,1,22,0.05161582692573636,1.0,22
reserve10,joint_none,physical_availability,4,2,20,0.05531452637177566,1.0,20
reserve10,joint_none,physical_availability,4,3,17,0.06781383129154742,1.0,17
reserve10,joint_none,physical_availability,4,4,19,0.0630571468379254,1.0,19
reserve10,joint_none,physical_availability,4,5,20,0.06257445998847364,0.95,20
reserve10,joint_none,physical_availability,4,6,23,0.05837523575281444,0.9565217391304348,23
reserve10,joint_none,physical_availability,4,7,21,0.06871202583221994,0.9523809523809523,21
reserve10,joint_none,physical_availability,4,8,23,0.0613154993881844,1.0,23
reserve10,joint_none,physical_availability,4,9,23,0.058036564573688054,1.0,23
reserve10,joint_none,physical_availability,4,10,23,0.05995055869158992,0.8695652173913043,23
