site,population,endpoint,method,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,forecast_target_pairs,strata,min_events_per_stratum,min_cases_per_stratum,wis_kw,width90_kw
reserve10,exclude_bright_zero,outage,aci_bounded,0.067848287739451,0.13486073141233484,0.5296139290704508,0.8199849534088666,0.9383675804871456,0.4986051007097415,5940,20,44,296,0.07599008226818511,0.5584377127949105
reserve10,exclude_bright_zero,outage,carry_forward,0.07031192661746247,0.13748803483750924,0.39472878739183087,0.707896346483303,0.8358841130580261,0.44513518852148504,5940,20,44,296,0.07874935781155797,0.49855141114406326
reserve10,exclude_bright_zero,outage,geometric_persistence,0.1508027772849284,0.2693398513565736,0.4000324910650998,0.6240746675529284,0.7376282865413301,0.5212227611064318,5940,20,44,296,0.16889911055911982,0.5837694924392037
reserve10,exclude_bright_zero,outage,mask50,0.06781788922338546,0.13486073141233484,0.5304602413298065,0.8257106566889176,0.9440814084835825,0.49937764926644235,5940,20,44,296,0.07595603593019172,0.5593029671784154
reserve10,exclude_bright_zero,outage,mi_recency,0.07378032103666621,0.12469734608866379,0.4546317239252022,0.7688065783174479,0.9059143515665256,0.5025781325400693,5940,20,44,296,0.08263395956106616,0.5628875084448777
reserve10,exclude_bright_zero,outage,multiple_imputation,0.07460797595267016,0.12469734608866379,0.5100363741668089,0.7220822411039802,0.838313419835159,0.4094435320756877,5940,20,44,296,0.08356093306699058,0.45857675592477026
reserve10,exclude_bright_zero,outage,persistence,0.15421896693242937,0.2834878979545291,0.4699638449638449,0.6502172874455483,0.7528619281336673,0.5786018800063635,5940,20,44,296,0.1727252429643209,0.6480341056071272
reserve10,exclude_bright_zero,outage,physical,0.06783652471580251,0.13486073141233484,0.5309726741791959,0.8373366240214066,0.9442412616325659,0.5019135138345652,5940,20,44,296,0.07597690768169882,0.5621431354947131
reserve10,exclude_bright_zero,outage,physical_availability,0.06784930591277269,0.13486073141233484,0.5259146726538031,0.834819742971917,0.9405476356563313,0.4985149955440987,5940,20,44,296,0.07599122262230541,0.5583367950093906
reserve10,exclude_bright_zero,outage,physical_recovery,0.06784930591277269,0.13486073141233484,0.5259146726538031,0.834819742971917,0.9405476356563313,0.4985149955440987,5940,20,44,296,0.07599122262230541,0.5583367950093906
reserve10,exclude_bright_zero,outage,previous_day,0.10103844551436862,0.1607745190420489,0.46634074215595955,0.7820279233322711,0.881316707403664,0.6681748572653989,5940,20,44,296,0.11316305897609287,0.7483558401372469
reserve10,exclude_bright_zero,outage,raw,0.06764087613898342,0.13486073141233484,0.45950225841530196,0.7490694555911948,0.8888419622115273,0.4761174428909155,5940,20,44,296,0.07575778127566145,0.5332515360378254
reserve10,exclude_bright_zero,outage,recency,0.06783953106730463,0.13486073141233484,0.53265503836156,0.8255507578877144,0.9432430130799696,0.4999556239075006,5940,20,44,296,0.07598027479538119,0.5599502987764007
reserve10,exclude_bright_zero,outage,rolling,0.06780643390528947,0.13486073141233484,0.5331499084216476,0.8171161641270336,0.9398782390630217,0.4984411754179387,5940,20,44,296,0.0759432059739242,0.5582541164680914
reserve10,exclude_bright_zero,outage,single_imputation,0.08112430836086537,0.12404797260344494,0.4495364930147539,0.6330693531780488,0.733247832432615,0.31723446466539673,5940,20,44,296,0.09085922536416922,0.35530260042524436
reserve10,exclude_bright_zero,partial_restoration,aci_bounded,0.05367039269552776,0.09664637270157284,0.5631773776633936,0.8811203949770574,0.9509948572502394,0.44882317536913663,2926,16,25,64,0.060110839818991096,0.502681956413433
reserve10,exclude_bright_zero,partial_restoration,carry_forward,0.060543570888568946,0.11668510519552108,0.44307499420668245,0.741791660097094,0.8730509240097852,0.40914422102780057,2926,16,25,64,0.06780879939519723,0.4582415275511367
reserve10,exclude_bright_zero,partial_restoration,geometric_persistence,0.11469651202864976,0.20211328385700958,0.46581353089995636,0.7243214066252329,0.8356609358097226,0.5731654479545092,2926,16,25,64,0.12846009347208776,0.6419453017090504
reserve10,exclude_bright_zero,partial_restoration,mask50,0.053607180196363145,0.09664637270157284,0.5682241084772612,0.8833217044827912,0.9571389677549735,0.4488786570243903,2926,16,25,64,0.060040041819926726,0.5027440958673172
reserve10,exclude_bright_zero,partial_restoration,mi_recency,0.05816408443550988,0.09723685383142526,0.4512235546680156,0.7981484413084373,0.9188866628018353,0.41758677960953283,2926,16,25,64,0.06514377456777108,0.4676971931626768
reserve10,exclude_bright_zero,partial_restoration,multiple_imputation,0.05898541403127607,0.09723685383142526,0.5190580464047865,0.7368777865479201,0.8383813650194544,0.32005899112198477,2926,16,25,64,0.06606366371502921,0.35846607005662295
reserve10,exclude_bright_zero,partial_restoration,persistence,0.13022806661901584,0.2488501865236866,0.5105774341334612,0.7517419847026734,0.844189414681918,0.6599030339415841,2926,16,25,64,0.14585543461329775,0.7390913980145742
reserve10,exclude_bright_zero,partial_restoration,physical,0.05361977699415313,0.09664637270157284,0.5706050720504803,0.8913717832657763,0.9605858908379193,0.45197668996025775,2926,16,25,64,0.06005415023345151,0.5062138927554888
reserve10,exclude_bright_zero,partial_restoration,physical_availability,0.05348863869205845,0.09664637270157284,0.5648900430677882,0.8864184747444565,0.9572930488477268,0.4484921939501125,2926,16,25,64,0.05990727533510547,0.5023112572241261
reserve10,exclude_bright_zero,partial_restoration,physical_recovery,0.05349012287300333,0.09664637270157284,0.5650990731681227,0.8864184747444565,0.9572930488477268,0.4485194349642556,2926,16,25,64,0.05990893761776374,0.5023417671599664
reserve10,exclude_bright_zero,partial_restoration,previous_day,0.0879291036886291,0.13817682528141476,0.4770682592296378,0.8296607494402963,0.9086095575984297,0.6472105405794162,2926,16,25,64,0.09848059613126461,0.7248758054489461
reserve10,exclude_bright_zero,partial_restoration,raw,0.05316740154083493,0.09664637270157284,0.4733627871521128,0.8049890461593184,0.9196560555704721,0.4259415808282232,2926,16,25,64,0.05954748972573513,0.47705457052761
reserve10,exclude_bright_zero,partial_restoration,recency,0.05364144696581607,0.09664637270157284,0.5704997095399633,0.8848361287907703,0.9586905010349208,0.44962660664340465,2926,16,25,64,0.060078420601714005,0.5035817994406132
reserve10,exclude_bright_zero,partial_restoration,rolling,0.053656009392594864,0.09664637270157284,0.5687062297020962,0.880944222485744,0.9544424912713961,0.4487061115122135,2926,16,25,64,0.060094730519706256,0.5025508448936792
reserve10,exclude_bright_zero,partial_restoration,single_imputation,0.06043841849822675,0.09797408168961241,0.5140288807989646,0.7283204338357095,0.8189242786944486,0.3095058771651865,2926,16,25,64,0.06769102871801397,0.34664658242500895
reserve10,exclude_bright_zero,recovery,aci_bounded,0.052005322592655626,0.08981459448034042,0.49898308360047716,0.8009576281644707,0.8932860797250978,0.39929109306313354,15293,28,45,546,0.0582459613037743,0.4472060242307096
reserve10,exclude_bright_zero,recovery,carry_forward,0.054375352531841115,0.09347554772162506,0.3978998715222272,0.6869804805623557,0.8149539804671694,0.38171087977269247,15293,28,45,546,0.06090039483566206,0.4275161853454156
reserve10,exclude_bright_zero,recovery,geometric_persistence,0.08275775703738067,0.14514212235648913,0.542407231490543,0.8484292324720635,0.937031541628042,0.6375458637751434,15293,28,45,546,0.09268868788186636,0.7140513674281607
reserve10,exclude_bright_zero,recovery,mask50,0.05199518620132183,0.08981459448034042,0.5093802884675175,0.8036392309701268,0.8965562599670722,0.40167046178349863,15293,28,45,546,0.05823460854548046,0.44987091719751854
reserve10,exclude_bright_zero,recovery,mi_recency,0.05857863662164563,0.09525678354036726,0.4966989678729036,0.7985374293157005,0.904463909034293,0.4075542917402658,15293,28,45,546,0.06560807301624311,0.4564608067490977
reserve10,exclude_bright_zero,recovery,multiple_imputation,0.05979139269538836,0.09525678354036726,0.5386855135810477,0.7556479278534646,0.8318879583896559,0.3121985881986179,15293,28,45,546,0.06696635981883496,0.3496624187824521
reserve10,exclude_bright_zero,recovery,persistence,0.11232352315967822,0.22766995433610618,0.5386151999823977,0.8276375730998348,0.9355942981889704,0.7422621799382926,15293,28,45,546,0.12580234593883963,0.8313336415308877
reserve10,exclude_bright_zero,recovery,physical,0.05199211366778584,0.08981459448034042,0.5096448015291055,0.8081491069216324,0.8994984296629635,0.4041357891670185,15293,28,45,546,0.05823116730792015,0.4526320838670607
reserve10,exclude_bright_zero,recovery,physical_availability,0.05198626232902367,0.08981459448034042,0.5101025574060308,0.8063193988043819,0.9002837177621716,0.40499042167098737,15293,28,45,546,0.05822461380850651,0.4535892722715059
