site,scenario,period,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events
colorado,clean,warmup,quantile_flexible,3,310,0.06523157470359042,0.11194747339620957,0.3419354838709677,0.635483870967742,0.7838709677419354,0.48730174353757655,0
colorado,clean,warmup,quantile_flexible,4,310,0.07231552782028638,0.12938228350733566,0.34838709677419355,0.6064516129032258,0.7387096774193549,0.4972296731374547,0
colorado,clean,warmup,single_imputation_compact,1,310,0.04536544016707626,0.07233768035183236,0.5709677419354838,0.7870967741935484,0.8612903225806452,0.25284391116887545,0
colorado,clean,warmup,single_imputation_compact,2,310,0.06010036378817345,0.1018759014950754,0.41935483870967744,0.6838709677419355,0.8032258064516129,0.2989615588951779,0
colorado,clean,warmup,single_imputation_compact,3,310,0.07469258314969655,0.12401038125806532,0.3903225806451613,0.6548387096774193,0.7774193548387097,0.32736376569292636,0
colorado,clean,warmup,single_imputation_compact,4,310,0.08765349122847638,0.14181318034895796,0.3903225806451613,0.5709677419354838,0.7064516129032258,0.34257763642942723,0
colorado,clean,warmup,single_imputation_flexible,1,310,0.05008432198427509,0.07450400295099513,0.35161290322580646,0.567741935483871,0.6838709677419355,0.15502938261825222,0
colorado,clean,warmup,single_imputation_flexible,2,310,0.07364394946857156,0.10540820796918508,0.2967741935483871,0.4645161290322581,0.5419354838709678,0.1784410700720774,0
colorado,clean,warmup,single_imputation_flexible,3,310,0.09206161551798939,0.1275424406367597,0.2806451612903226,0.43548387096774194,0.5129032258064516,0.1952047143298031,0
colorado,clean,warmup,single_imputation_flexible,4,310,0.11197994003594793,0.14974812266207618,0.2645161290322581,0.42258064516129035,0.4967741935483871,0.20147289072315414,0
colorado,pv_only,development_evaluation,geometric_persistence,1,2182,0.05561354360515247,0.08356555420893785,0.5242896425297892,0.8148487626031164,0.9097158570119157,0.4262142705424909,26
colorado,pv_only,development_evaluation,geometric_persistence,2,2181,0.07786603113491371,0.12877276277191207,0.5066483264557542,0.8065107748739111,0.9151765245300321,0.5674899204894699,26
colorado,pv_only,development_evaluation,geometric_persistence,3,2180,0.09545171370654641,0.16950396991354383,0.49770642201834864,0.8055045871559633,0.9114678899082569,0.6611688646834762,26
colorado,pv_only,development_evaluation,geometric_persistence,4,2180,0.10760120800628142,0.20140504660496328,0.49862385321100916,0.8068807339449541,0.9133027522935779,0.7245537031898345,26
colorado,pv_only,development_evaluation,multiple_imputation_compact,1,2182,0.043268784995404055,0.0662132820985226,0.617781851512374,0.812557286892759,0.8712190650779101,0.25197446985474964,26
colorado,pv_only,development_evaluation,multiple_imputation_compact,2,2181,0.06024500806584242,0.09340352750277295,0.5570839064649243,0.7391104997707474,0.8184319119669876,0.3016498808504334,26
colorado,pv_only,development_evaluation,multiple_imputation_compact,3,2180,0.07254882651801867,0.11057994020574222,0.5252293577981652,0.7155963302752294,0.791743119266055,0.3270777541578959,26
colorado,pv_only,development_evaluation,multiple_imputation_compact,4,2180,0.07684485268084422,0.11730890714192799,0.5151376146788991,0.7165137614678899,0.7922018348623853,0.34223031226984857,26
colorado,pv_only,development_evaluation,multiple_imputation_flexible,1,2182,0.0462764376406622,0.06626066333931614,0.48166819431714025,0.6686526122823098,0.7461044912923923,0.15855045585810731,26
colorado,pv_only,development_evaluation,multiple_imputation_flexible,2,2181,0.06501401717785163,0.09113169330902829,0.4218248509857863,0.5914718019257221,0.6703347088491518,0.18146555369519193,26
colorado,pv_only,development_evaluation,multiple_imputation_flexible,3,2180,0.0816059839632389,0.11124528238310412,0.3885321100917431,0.5568807339449541,0.6321100917431193,0.19579908837444787,26
colorado,pv_only,development_evaluation,multiple_imputation_flexible,4,2180,0.08592243638338756,0.11705644003256468,0.37293577981651377,0.5495412844036697,0.6215596330275229,0.20131477073551537,26
colorado,pv_only,development_evaluation,persistence,1,2182,0.07740617593274987,0.13560094985606616,0.4821264894592117,0.7942254812098992,0.9028414298808433,0.49810680896370924,26
colorado,pv_only,development_evaluation,persistence,2,2181,0.10777136022626443,0.21140256017878645,0.479138010087116,0.8005502063273727,0.9069234296194406,0.6615191989452398,26
colorado,pv_only,development_evaluation,persistence,3,2180,0.1280391664006479,0.262294277311033,0.46743119266055044,0.8073394495412844,0.9142201834862386,0.7736008534460805,26
colorado,pv_only,development_evaluation,persistence,4,2180,0.13948783908623485,0.28912049002129925,0.4798165137614679,0.8,0.9100917431192661,0.8247632309885332,26
colorado,pv_only,development_evaluation,quantile_compact,1,2182,0.038720083452821304,0.06391819274051304,0.4459211732355637,0.7190650779101742,0.8487626031164069,0.33368181549659004,26
colorado,pv_only,development_evaluation,quantile_compact,2,2181,0.0522236435393165,0.08960401200009507,0.4190738193489225,0.7138927097661623,0.8358551123337918,0.4203780306598525,26
colorado,pv_only,development_evaluation,quantile_compact,3,2180,0.06022669281732619,0.11133556267049947,0.40642201834862385,0.6977064220183486,0.8399082568807339,0.4345405548260927,26
colorado,pv_only,development_evaluation,quantile_compact,4,2180,0.06254386646992757,0.11726121385058107,0.41743119266055045,0.7123853211009175,0.8366972477064221,0.4393343916603603,26
colorado,pv_only,development_evaluation,quantile_flexible,1,2182,0.03915570998231872,0.06559959363314284,0.3863428047662695,0.6732355637030247,0.812557286892759,0.2957832694722624,26
colorado,pv_only,development_evaluation,quantile_flexible,2,2181,0.051671366881405965,0.09046630366263118,0.385602934433746,0.6570380559376433,0.8083447959651536,0.38405302928184853,26
colorado,pv_only,development_evaluation,quantile_flexible,3,2180,0.05977622368046497,0.10786397720166276,0.3811926605504587,0.6513761467889908,0.794954128440367,0.39138369856239347,26
colorado,pv_only,development_evaluation,quantile_flexible,4,2180,0.0624115391159149,0.11587915531547896,0.3596330275229358,0.6477064220183486,0.7876146788990825,0.3977353926815547,26
colorado,pv_only,development_evaluation,single_imputation_compact,1,2182,0.043431653123138736,0.06596315575089952,0.615948670944088,0.8102658111824015,0.8703024747937672,0.24807270696327507,26
colorado,pv_only,development_evaluation,single_imputation_compact,2,2181,0.0603230907671331,0.0932607953827094,0.557542411737735,0.7386519944979367,0.8175149014213663,0.3001198300721539,26
colorado,pv_only,development_evaluation,single_imputation_compact,3,2180,0.07255509183922446,0.11053469563887934,0.5256880733944954,0.7151376146788991,0.791743119266055,0.3268139725374789,26
colorado,pv_only,development_evaluation,single_imputation_compact,4,2180,0.07686262978794481,0.1173464807816314,0.5160550458715596,0.7151376146788991,0.791743119266055,0.34215924298686795,26
colorado,pv_only,development_evaluation,single_imputation_flexible,1,2182,0.04655943713264216,0.0660529668127498,0.4798350137488543,0.6613198900091659,0.7419798350137489,0.15375866179237915,26
colorado,pv_only,development_evaluation,single_imputation_flexible,2,2181,0.0651817773051295,0.0910557540739405,0.4190738193489225,0.5905547913801009,0.6698762035763411,0.17932853451059647,26
colorado,pv_only,development_evaluation,single_imputation_flexible,3,2180,0.08168436432049116,0.11125446125383005,0.38807339449541284,0.5559633027522936,0.631651376146789,0.19530975555023655,26
colorado,pv_only,development_evaluation,single_imputation_flexible,4,2180,0.08598980160296242,0.11706433057608735,0.37339449541284403,0.5490825688073394,0.6201834862385321,0.2009918522758556,26
colorado,pv_only,validation,geometric_persistence,1,1921,0.05899997962630477,0.08877138037639373,0.5054659031754295,0.8313378448724622,0.9141072358146799,0.4504830783201312,22
colorado,pv_only,validation,geometric_persistence,2,1921,0.08070998271728477,0.13429196997877735,0.4971369078604893,0.8001041124414368,0.9260801665799063,0.5850883685540772,22
colorado,pv_only,validation,geometric_persistence,3,1921,0.09857061255877189,0.17343756133037405,0.48308172826652784,0.818844351900052,0.9161894846434149,0.6781364290857427,22
colorado,pv_only,validation,geometric_persistence,4,1921,0.11294735610867415,0.20786217099846843,0.47683498178032274,0.8152004164497657,0.9151483602290473,0.7508582306202317,22
colorado,pv_only,validation,multiple_imputation_compact,1,1921,0.04308806488288282,0.06506134611909181,0.6350858927641854,0.8042686100989068,0.8630921395106715,0.24734597420940102,22
colorado,pv_only,validation,multiple_imputation_compact,2,1921,0.0578553994768456,0.09012364637962378,0.5611660593440916,0.7584591358667361,0.831858407079646,0.2951064156757936,22
colorado,pv_only,validation,multiple_imputation_compact,3,1921,0.06726400217787563,0.1040795735205828,0.5299323269130661,0.7407600208224883,0.818844351900052,0.32201428403540994,22
colorado,pv_only,validation,multiple_imputation_compact,4,1921,0.07337227639143912,0.1126814065161882,0.5268089536699636,0.7162935970848516,0.8016657990629881,0.3372314295551619,22
colorado,pv_only,validation,multiple_imputation_flexible,1,1921,0.04551451552382206,0.06471330552648798,0.4966163456533056,0.6772514315460697,0.7470067673086934,0.15528531400750717,22
colorado,pv_only,validation,multiple_imputation_flexible,2,1921,0.06292952607746623,0.0887119981096233,0.4247787610619469,0.5996876626756897,0.676730869338886,0.17895895409461746,22
colorado,pv_only,validation,multiple_imputation_flexible,3,1921,0.07472597128641148,0.10396650547565735,0.4023945861530453,0.5616866215512754,0.642373763664758,0.19414201717718688,22
colorado,pv_only,validation,multiple_imputation_flexible,4,1921,0.08328804296835284,0.11394507298257871,0.3893805309734513,0.5512753774076002,0.6236335242061426,0.2000402463875991,22
colorado,pv_only,validation,persistence,1,1921,0.07732474126360751,0.13277574833541722,0.5039042165538782,0.8261322228006247,0.9151483602290473,0.5133757335610609,22
colorado,pv_only,validation,persistence,2,1921,0.10807280358038295,0.20896712906969478,0.478396668401874,0.803748047891723,0.9125455491931286,0.6674413946035408,22
colorado,pv_only,validation,persistence,3,1921,0.12922876362617527,0.26153696654649206,0.48047891723060904,0.8032274856845393,0.9016137428422697,0.7785861010682267,22
colorado,pv_only,validation,persistence,4,1921,0.14360787689389945,0.2943413123760693,0.5080687142113482,0.7938573659552316,0.9016137428422697,0.8400888430463901,22
colorado,pv_only,validation,quantile_compact,1,1921,0.03748545019375741,0.05930247374310381,0.4747527329515877,0.7558563248308173,0.8781884435190005,0.32623784605499434,22
colorado,pv_only,validation,quantile_compact,2,1921,0.049340714349808724,0.08277306705193786,0.43519000520562207,0.7386777719937533,0.8563248308172826,0.4060954057267635,22
colorado,pv_only,validation,quantile_compact,3,1921,0.056409820138480705,0.099276795481109,0.43571056741280584,0.7339927121290994,0.842790213430505,0.42952623575067816,22
colorado,pv_only,validation,quantile_compact,4,1921,0.06010809911677845,0.10799154271667746,0.41332639250390424,0.7209786569495055,0.8438313378448724,0.43732165672606305,22
colorado,pv_only,validation,quantile_flexible,1,1921,0.03706205204139201,0.058051723729755186,0.4148880791254555,0.6949505465903175,0.8433107756376887,0.2899891172217327,22
colorado,pv_only,validation,quantile_flexible,2,1921,0.04921837809897454,0.08330555589764921,0.3732431025507548,0.6741280583029672,0.816762103071317,0.3705195714283967,22
colorado,pv_only,validation,quantile_flexible,3,1921,0.05633027636643213,0.09852361991232006,0.3612701717855284,0.6637168141592921,0.8115564809994794,0.3886802847213705,22
colorado,pv_only,validation,quantile_flexible,4,1921,0.060099698650074154,0.1069430320492854,0.3659552316501822,0.659552316501822,0.7980218636127017,0.39785586788089455,22
colorado,pv_only,validation,single_imputation_compact,1,1921,0.04315197362091662,0.065011476668062,0.633524206142634,0.8011452368558043,0.8625715773034878,0.2454628608583019,22
colorado,pv_only,validation,single_imputation_compact,2,1921,0.05793690585813961,0.0902249283966532,0.5596043727225404,0.7568974492451848,0.8308172826652785,0.294275232476989,22
colorado,pv_only,validation,single_imputation_compact,3,1921,0.06736370234615874,0.10417166491773716,0.5288912024986986,0.7391983342009371,0.818844351900052,0.3217049500087933,22
colorado,pv_only,validation,single_imputation_compact,4,1921,0.07340889729914998,0.11269776586367626,0.5273295158771473,0.7168141592920354,0.8011452368558043,0.33713234082299687,22
colorado,pv_only,validation,single_imputation_flexible,1,1921,0.045622863307467294,0.06462920914778017,0.49453409682457056,0.674648620510151,0.7449245184799583,0.15266824792848832,22
colorado,pv_only,validation,single_imputation_flexible,2,1921,0.06297955315974865,0.08865655152750986,0.42269651223321186,0.5965642894325872,0.6756897449245185,0.17756420829500086,22
colorado,pv_only,validation,single_imputation_flexible,3,1921,0.07487520562312734,0.10403723951825015,0.4018740239458615,0.5611660593440916,0.6418532014575742,0.1936021251971007,22
colorado,pv_only,validation,single_imputation_flexible,4,1921,0.08339856713757611,0.11403102800682906,0.39042165538781887,0.5507548152004165,0.6225923997917752,0.19973018957014943,22
colorado,pv_only,warmup,geometric_persistence,1,310,0.07900305955194536,0.11192933211592636,0.4258064516129032,0.6612903225806451,0.7967741935483871,0.3453227077907163,4
colorado,pv_only,warmup,geometric_persistence,2,310,0.10461117964266319,0.1657738948632842,0.4096774193548387,0.6935483870967742,0.8,0.5071424810707056,4
colorado,pv_only,warmup,geometric_persistence,3,310,0.12760484295311783,0.22196668842113795,0.36129032258064514,0.6709677419354839,0.7967741935483871,0.6121445726391846,4
colorado,pv_only,warmup,geometric_persistence,4,310,0.14894618225104211,0.2759965279496921,0.3,0.632258064516129,0.7806451612903226,0.6572471477765714,4
colorado,pv_only,warmup,multiple_imputation_compact,1,310,0.04537618301099527,0.07257777753351498,0.5612903225806452,0.7935483870967742,0.864516129032258,0.2548154722407778,4
colorado,pv_only,warmup,multiple_imputation_compact,2,310,0.06018838452765362,0.10219219684990331,0.4129032258064516,0.6870967741935484,0.8,0.3001561894880163,4
colorado,pv_only,warmup,multiple_imputation_compact,3,310,0.07495264022071679,0.12427562608223049,0.3870967741935484,0.6612903225806451,0.7774193548387097,0.3276090125659009,4
colorado,pv_only,warmup,multiple_imputation_compact,4,310,0.08775312077272088,0.14186815889284113,0.3870967741935484,0.5709677419354838,0.7064516129032258,0.342606681024307,4
colorado,pv_only,warmup,multiple_imputation_flexible,1,310,0.049976936397462715,0.07475480601206921,0.3580645161290323,0.5709677419354838,0.6903225806451613,0.15842292491620927,4
colorado,pv_only,warmup,multiple_imputation_flexible,2,310,0.07378797665567517,0.10553128314546677,0.3032258064516129,0.4774193548387097,0.5387096774193548,0.1811128835172168,4
